condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
audio,6,50.0,70.0,50-70Hz,11,ersp,-0.021983177043370855,-0.027952301027348837,-0.009246643105099662,0.026016246417277872,0.004579500205180248,-0.015343946023183579,0.0047427305429014344,-0.0073689123754998405,-0.002407767628914738,0.013244158887476928,0.007065598946239497,-0.025640389566045193,0.034364520466713365,0.016322508768239596,0.0020366756095783647,-0.010922958093110006,0.012494155018965163,0.014219540572067367
audio,6,50.0,70.0,50-70Hz,12,ersp,-0.020066636099554922,-0.022448537396022705,0.012199180728154499,0.03917980147436164,0.00018567005289521978,-0.03326977360703218,-0.0021804621785181805,0.004204059796220503,0.006901544686471838,-0.002994184486229358,-0.0009057525488819292,-0.01917900403898688,0.013709224388747129,0.032307470484171895,0.03172138261313546,-0.019761965842483197,-0.01960201802644911,0.016518627555783334
audio,6,50.0,70.0,50-70Hz,13,ersp,-0.014978926788301873,-0.029373908485338086,-0.00010887242953905475,0.011803760455363738,-0.0089149274456123,-0.04182972742678532,0.011188124519135654,0.013460968606707112,0.027022569635908076,0.0011785015221919086,-0.006568938016749788,-0.009239180793165956,0.009916153406954986,0.02925530426256304,0.052734048806313084,-0.020761358623304964,-0.024783591206340452,0.01841875661354561
audio,6,50.0,70.0,50-70Hz,14,ersp,0.0018966792750411856,-0.03500508502119699,0.011873225345163153,0.0266147214694239,-0.004985499839588479,-0.03394994185597008,-0.0010731256885898467,0.019298441904081965,-0.009484384460954424,0.010029187703292412,0.0029473301580246617,0.0073532411040295904,0.014817341954230739,0.03869123545664044,0.029020342926593768,-0.031168903871359847,-0.04687480655886231,0.019122558505473168
audio,6,50.0,70.0,50-70Hz,15,ersp,0.011947929201012905,-0.03746500816303051,0.021251862181389358,0.021096891927547087,0.024161436101042887,-0.009896703544522776,5.833936106227457e-05,0.005573564177253291,-0.02913405697053594,0.0046734167034809615,-0.013761688740962317,0.007416132702696078,0.020151715298160133,0.017324929505851093,0.008558150472669302,-0.016781734614706334,-0.035175175598407445,0.016731102074372395
audio,6,50.0,70.0,50-70Hz,16,ersp,0.008794224171893555,-0.024356402388121697,-0.005534329515489708,0.030610260143712785,0.01947615055340502,-0.009361372864671641,-0.06023254774502221,0.00440486283217642,-0.010111958793613299,0.001439096831219358,0.013809417067723663,-0.012315422961713845,0.02000938530599819,-0.0054138056793384595,0.034109049391434554,0.007979736216633521,-0.013306342566226233,0.01654496264872907
audio,6,50.0,70.0,50-70Hz,17,ersp,0.026706631674626363,-0.03493984948332832,-0.004393766449478889,0.023323750950040488,0.014349278811472493,-0.027863559078344143,-0.05368466546839717,0.01524411488603699,0.0018170571100658529,-0.007120247238052119,0.00473268218656329,0.02084595952178566,0.019483021277625745,-0.00826861974858908,0.024868624249814227,-0.009231595372146907,-0.005868817829694674,0.017808367137415435
audio,6,50.0,70.0,50-70Hz,18,ersp,0.028980264309180572,0.004719616357485795,-0.007851596397895065,0.02195824083863224,-0.008042309878514621,-0.015311820783870299,-0.023158276776937284,-0.004725220328094344,0.009797447095229334,0.0028905100824521694,-0.003119652862892277,0.028047485059754493,0.0025067299805407737,0.001223306565866529,-0.006602682472944673,-0.03072752536754746,-0.0005845154204462296,0.011779247092840247
audio,6,50.0,70.0,50-70Hz,19,ersp,0.018165814492530675,0.006488798596596311,-0.007763082824285704,0.037635309580543265,-0.010517676753225668,-0.009921262940322929,-0.03760130282379111,-0.019941471348792292,0.015319592600105639,-0.022301293342573046,0.014069313759423826,0.048214663375437415,-0.014612191138494693,-0.003519963973386495,0.002405085146040627,-0.02788259815656849,0.011762265750762214,0.01812480509428709
audio,6,50.0,70.0,50-70Hz,20,ersp,0.007494834823485936,-0.007335224305719683,-0.010931887308154073,0.004620816055929897,-0.011539494947778148,-0.020135266211622937,-0.04601890533716406,-0.03507164496000231,0.00448157674871959,-0.01339681728858523,0.016474555052811875,0.039518423985803845,0.011835284184831305,0.010389297976536533,0.03796310126321177,0.009539688033666298,0.0021116622340288083,0.016991675336356017
audio,6,50.0,70.0,50-70Hz,21,ersp,0.013047470584763984,-0.012909052262975035,0.007278895372407407,0.011308158018141763,-0.022549735476849984,-0.01629842245772145,-0.047157103132228116,-0.019174969861490955,0.003712066627971501,-0.003043177438096199,0.03949472515755966,0.0012035729430397572,0.01567398094095777,0.029238778613510694,0.0026809725583708697,-0.006063758087683197,0.0035575979003212702,0.014964261025534683
audio,6,50.0,70.0,50-70Hz,22,ersp,0.012210285375276242,-0.034894632726522275,-0.013853494235330409,0.028686073157093237,-0.03125711597372127,-0.014423507184029382,-0.044701840604146975,0.01273797585830838,-0.005993551936918245,-0.017867712356335816,0.04649928728480801,-0.007651483758397893,0.008950398527770163,0.01395521365555236,0.012155221158874675,0.01998554471976606,0.015463339037953156,0.020075686914753213
audio,6,50.0,70.0,50-70Hz,23,ersp,-0.00047523994262976707,-0.016994256163455214,-0.017477613774700102,-7.67088430285577e-05,-0.012871414159793662,-0.007967213322238842,-0.0031599435914043583,-0.00729363229912663,-0.02885340195884826,4.260204471193137e-06,0.04025722120653251,0.0001101649365140869,0.01908837068150949,0.0011184161393409545,0.005954942974823685,0.038906381806887165,-0.010270333894853434,0.012404677405891643
