band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
5,30.0,50.0,30-50Hz,21,ersp,0.0004943749589559288,0.0004943749589559288
5,30.0,50.0,30-50Hz,22,ersp,0.00035575653075703797,0.00035575653075703797
5,30.0,50.0,30-50Hz,23,ersp,0.00025833216207066126,0.00025833216207066126
5,30.0,50.0,30-50Hz,24,ersp,5.797089419196689e-05,5.797089419196689e-05
5,30.0,50.0,30-50Hz,25,ersp,0.00023344300538873704,0.00023344300538873704
5,30.0,50.0,30-50Hz,26,ersp,0.00012530338141879114,0.00012530338141879114
5,30.0,50.0,30-50Hz,27,ersp,0.00026661582940177105,0.00026661582940177105
5,30.0,50.0,30-50Hz,28,ersp,0.000242009778846304,0.000242009778846304
5,30.0,50.0,30-50Hz,29,ersp,0.0001941623668432363,0.0001941623668432363
5,30.0,50.0,30-50Hz,30,ersp,0.000128434907065592,0.000128434907065592
5,30.0,50.0,30-50Hz,31,ersp,0.00017096621345591295,0.00017096621345591295
5,30.0,50.0,30-50Hz,32,ersp,0.00017557627531759025,0.00017557627531759025
5,30.0,50.0,30-50Hz,33,ersp,0.00023382729648707484,0.00023382729648707484
5,30.0,50.0,30-50Hz,34,ersp,0.00011765523951349466,0.00011765523951349466
5,30.0,50.0,30-50Hz,35,ersp,0.0002718642340119069,0.0002718642340119069
5,30.0,50.0,30-50Hz,36,ersp,0.0001993675762758622,0.0001993675762758622
5,30.0,50.0,30-50Hz,37,ersp,0.00014570268572718635,0.00014570268572718635
5,30.0,50.0,30-50Hz,38,ersp,8.501964008651025e-05,8.501964008651025e-05
5,30.0,50.0,30-50Hz,39,ersp,0.0002312974417485723,0.0002312974417485723
5,30.0,50.0,30-50Hz,40,ersp,0.00028412400095307,0.00028412400095307
5,30.0,50.0,30-50Hz,41,ersp,0.00011173966663986554,0.00011173966663986554
5,30.0,50.0,30-50Hz,42,ersp,0.00022532869178165966,0.00022532869178165966
5,30.0,50.0,30-50Hz,43,ersp,9.033895675099213e-05,9.033895675099213e-05
5,30.0,50.0,30-50Hz,44,ersp,1.984000206557296e-05,1.984000206557296e-05
5,30.0,50.0,30-50Hz,45,ersp,0.00017003041941489623,0.00017003041941489623
5,30.0,50.0,30-50Hz,46,ersp,6.343692366856891e-05,6.343692366856891e-05
5,30.0,50.0,30-50Hz,47,ersp,0.0001343289029687677,0.0001343289029687677
5,30.0,50.0,30-50Hz,48,ersp,0.00012238677170521963,0.00012238677170521963
5,30.0,50.0,30-50Hz,49,ersp,6.176399091171021e-05,6.176399091171021e-05
5,30.0,50.0,30-50Hz,50,ersp,0.0001381413157573126,0.0001381413157573126
5,30.0,50.0,30-50Hz,51,ersp,7.945292381238122e-05,7.945292381238122e-05
5,30.0,50.0,30-50Hz,52,ersp,0.00010917273461931968,0.00010917273461931968
5,30.0,50.0,30-50Hz,53,ersp,9.803373843455164e-05,9.803373843455164e-05
5,30.0,50.0,30-50Hz,54,ersp,6.894844840680544e-05,6.894844840680544e-05
5,30.0,50.0,30-50Hz,55,ersp,0.00014787670431844392,0.00014787670431844392
5,30.0,50.0,30-50Hz,56,ersp,9.282311959499271e-05,9.282311959499271e-05
5,30.0,50.0,30-50Hz,57,ersp,0.00011741509201726119,0.00011741509201726119
5,30.0,50.0,30-50Hz,58,ersp,9.446603072949145e-05,9.446603072949145e-05
5,30.0,50.0,30-50Hz,59,ersp,0.00017605195377169195,0.00017605195377169195
5,30.0,50.0,30-50Hz,60,ersp,0.00014279427255546923,0.00014279427255546923
5,30.0,50.0,30-50Hz,61,ersp,8.829427178214536e-05,8.829427178214536e-05
5,30.0,50.0,30-50Hz,62,ersp,0.0001593456864997128,0.0001593456864997128
5,30.0,50.0,30-50Hz,63,ersp,6.370450765612132e-05,6.370450765612132e-05
5,30.0,50.0,30-50Hz,64,ersp,0.0001395735926265912,0.0001395735926265912
