sample_idx,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_19,k_20,k_21,k_22
860,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
861,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
862,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
863,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
864,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
865,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
866,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
867,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
868,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
869,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
870,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
871,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
872,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
873,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
874,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
875,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
876,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
877,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
878,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
879,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
880,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
881,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
882,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
883,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
884,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
885,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
886,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
887,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
888,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
889,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
890,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
891,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
892,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
893,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
894,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
895,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
896,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
897,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
898,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
899,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
900,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
901,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
902,2,2,0,0,10,0,2,6,2,1,4,4,17,20,0
903,2,2,0,5,10,0,2,6,2,12,4,4,17,20,0
904,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
905,2,2,0,0,10,0,2,6,2,1,4,4,17,20,0
906,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
907,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
908,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
909,0,0,3,0,1,5,0,2,3,1,0,9,1,4,5
910,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
911,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
912,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
913,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
914,2,2,0,5,10,11,5,6,2,12,4,4,17,20,0
915,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
916,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
917,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
918,2,2,0,5,10,11,5,6,2,12,4,4,17,20,0
919,2,2,0,5,10,11,5,6,2,12,1,4,17,20,4
920,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
921,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
922,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
923,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
924,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
925,2,2,0,5,10,11,5,6,2,12,4,4,17,20,0
926,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
927,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
928,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
929,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
930,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
931,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
932,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
933,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
934,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
935,2,2,0,5,10,0,2,4,12,12,1,18,17,19,0
936,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
937,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
938,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
939,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
940,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
941,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
942,0,0,3,0,1,0,2,2,3,1,0,9,1,4,5
943,2,2,0,5,10,0,2,4,12,1,4,18,17,19,0
944,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
945,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
946,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
947,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
948,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
949,0,0,3,2,1,0,2,2,3,6,6,18,17,19,0
950,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
951,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
952,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
953,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
954,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
955,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
956,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
957,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
958,2,2,0,5,10,0,2,4,12,12,6,18,17,19,0
959,2,2,0,5,10,0,2,4,12,12,6,18,17,19,0
960,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
961,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
962,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
963,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
964,2,2,0,5,10,0,2,2,12,12,6,18,17,19,0
965,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
966,2,2,0,5,10,0,2,2,12,1,4,18,17,19,0
967,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
968,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
969,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
970,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
971,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
972,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
973,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
974,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
975,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
976,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
977,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
978,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
979,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
980,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
981,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
982,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
983,2,2,0,5,10,0,5,4,12,12,1,18,17,2,0
984,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
985,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
986,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
987,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
988,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
989,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
990,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
991,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
992,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
993,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
994,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
995,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
996,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
997,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
998,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
999,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1000,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1001,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1002,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1003,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1004,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1005,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1006,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1007,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1008,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1009,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1010,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1011,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1012,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1013,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1014,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1015,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1016,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1017,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1018,0,0,3,2,1,5,0,2,3,6,6,18,1,4,5
1019,2,2,0,5,10,0,2,2,3,6,6,18,17,19,0
1020,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1021,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1022,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1023,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1024,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1025,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1026,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1027,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1028,2,2,0,5,10,0,5,4,12,12,1,18,17,2,0
1029,2,2,0,5,10,0,5,4,12,12,1,18,17,2,0
1030,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1031,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1032,2,2,0,5,10,0,5,4,12,12,1,18,17,2,0
1033,2,2,0,5,10,11,5,4,12,12,1,18,17,2,0
1034,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1035,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1036,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1037,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1038,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1039,2,2,0,5,10,0,5,4,12,12,1,18,17,2,0
1040,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1041,0,0,3,0,1,0,2,2,3,6,6,18,17,4,0
1042,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1043,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1044,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1045,2,2,0,5,10,0,2,4,12,12,1,18,17,2,0
1046,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1047,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1048,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1049,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1050,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1051,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1052,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1053,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1054,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1055,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1056,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1057,1,1,1,3,0,1,10,3,1,3,2,1,9,1,1
1058,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1059,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1060,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1061,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1062,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1063,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1064,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1065,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1066,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1067,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1068,1,1,1,3,0,11,10,3,1,3,2,1,9,1,1
1069,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1070,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1071,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1072,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1073,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1074,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1075,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1076,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1077,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1078,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1079,0,0,3,2,0,5,0,0,7,6,6,0,0,0,3
1080,0,0,3,0,1,5,0,0,3,6,0,9,1,4,5
1081,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1082,1,1,1,3,0,1,10,3,1,3,2,1,9,1,1
1083,1,1,1,2,0,11,10,0,1,3,2,1,0,0,1
1084,1,1,1,3,0,1,10,0,1,3,2,1,0,0,1
1085,1,1,1,3,0,1,10,0,1,3,2,1,0,0,1
1086,2,2,0,2,10,11,5,4,7,12,1,15,9,0,3
1087,2,2,0,2,10,11,5,4,12,12,1,5,9,0,3
1088,2,2,0,2,1,11,5,4,7,12,1,5,9,0,3
1089,0,2,3,2,1,11,5,0,7,12,6,5,9,0,3
1090,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
1091,0,0,3,2,1,5,0,0,7,12,6,5,9,0,3
1092,2,2,0,2,1,11,5,4,12,12,1,5,9,0,3
1093,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
1094,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
1095,2,2,0,2,1,11,5,4,7,12,1,5,9,0,3
1096,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1097,2,2,0,2,10,11,5,4,12,12,1,5,9,0,3
1098,2,2,0,2,0,11,5,4,7,12,1,0,9,0,3
1099,2,2,0,2,0,11,5,0,7,12,1,0,9,0,3
1100,2,2,0,2,1,11,5,0,7,12,1,0,9,0,3
1101,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1102,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1103,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1104,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1105,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1106,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1107,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1108,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1109,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1110,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1111,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1112,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1113,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1114,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1115,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1116,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1117,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1118,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1119,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1120,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1121,0,0,3,2,1,5,0,0,3,6,6,5,0,0,3
1122,0,2,3,2,0,11,5,0,7,12,1,0,9,0,3
1123,0,0,3,2,0,11,10,0,7,3,2,1,9,0,1
1124,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1125,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1126,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1127,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1128,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1129,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1130,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1131,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1132,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1133,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1134,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1135,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1136,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1137,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1138,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1139,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1140,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1141,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1142,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1143,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1144,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1145,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1146,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1147,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1148,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1149,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1150,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1151,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1152,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
1153,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1154,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1155,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1156,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1157,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1158,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1159,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
1160,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
1161,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
1162,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
1163,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1164,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1165,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1166,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
1167,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
1168,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
1169,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1170,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1171,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1172,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1173,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1174,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1175,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1176,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1177,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1178,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
1179,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1180,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1181,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1182,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1183,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1184,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1185,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1186,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1187,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1188,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1189,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1190,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1191,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1192,1,1,1,3,2,1,10,3,13,9,9,2,3,1,1
1193,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
1194,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1195,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1196,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1197,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1198,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1199,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1200,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1201,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1202,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1203,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1204,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1205,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1206,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1207,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1208,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1209,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1210,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1211,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
1212,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1213,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
1214,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1215,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1216,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1217,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
1218,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1219,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1220,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1221,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1222,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1223,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1224,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1225,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1226,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1227,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1228,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1229,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1230,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1231,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1232,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1233,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1234,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1235,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1236,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1237,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1238,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1239,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1240,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1241,1,1,1,3,2,1,1,3,13,9,9,2,3,1,13
1242,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1243,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1244,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1245,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1246,1,1,1,3,2,1,10,3,1,3,2,1,3,1,1
1247,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1248,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1249,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1250,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1251,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
1252,1,1,1,3,0,1,10,0,1,3,2,1,0,0,1
1253,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
1254,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
1255,0,0,3,2,1,0,2,2,3,1,6,5,1,19,5
1256,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1257,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1258,0,0,3,2,1,5,0,0,3,6,0,9,0,4,3
1259,0,0,3,2,1,5,0,0,3,6,6,9,0,4,3
1260,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1261,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1262,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1263,2,2,0,2,1,11,5,4,7,12,1,5,9,0,3
1264,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
1265,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1266,0,0,3,2,1,5,10,0,7,3,2,0,0,0,3
1267,0,0,3,2,0,5,10,0,7,3,2,0,0,0,3
1268,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1269,0,0,3,0,1,5,0,0,3,6,0,9,0,4,5
1270,0,0,3,0,1,5,0,0,3,6,0,9,1,4,5
1271,0,0,3,0,1,5,0,0,3,6,0,9,0,4,5
1272,0,0,3,0,1,5,0,0,3,6,0,9,0,4,3
1273,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1274,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
1275,2,2,0,0,10,0,2,2,2,1,4,4,11,19,5
1276,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
1277,0,0,3,0,1,5,0,0,3,6,0,9,1,4,5
1278,0,0,3,0,1,5,0,0,3,6,0,9,1,4,5
1279,0,0,3,0,1,5,0,0,3,6,0,9,0,4,5
1280,0,0,3,0,1,5,0,0,3,6,0,9,0,4,5
1281,0,0,3,2,1,5,0,0,3,6,6,0,0,0,3
1282,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1283,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
1284,1,1,1,2,0,1,10,0,7,3,2,0,0,0,1
1285,1,1,1,3,0,1,10,0,7,3,2,1,0,0,1
