sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette
1501,PAT_6704,auditory_naming_eng,LM,IAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD3_TN.npy,0.44074935400516796,0.23534883720930233,True,9.785709,3.9686074,3,-0.128794
1502,PAT_6704,auditory_naming_eng,LM,IAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD4_TN.npy,0.44824289405684753,0.2235658914728682,True,9.748075,4.058032,3,-0.11418689
1503,PAT_6704,auditory_naming_eng,LM,IAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD5_TN.npy,0.4349870801033592,0.233359173126615,True,8.828563,3.3458664,3,-0.09929147
1504,PAT_6704,auditory_naming_eng,LM,IAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD7_TN.npy,0.4483204134366925,0.22408268733850129,True,8.723551,3.1566675,3,-0.069112085
1505,PAT_6704,auditory_naming_eng,LM,IAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD9_TN.npy,0.4076485788113695,0.25007751937984496,True,9.417284,4.105275,3,-0.057160202
1506,PAT_6704,auditory_naming_eng,LM,IMD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD10_TN.npy,0.4570284237726098,0.22018087855297158,True,9.001793,4.3097296,3,-0.051883463
1507,PAT_6704,auditory_naming_eng,LM,IMD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD1_TN.npy,0.4285012919896641,0.23578811369509045,True,8.895057,3.9539547,3,-0.044874396
1508,PAT_6704,auditory_naming_eng,LM,IMD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD3_TN.npy,0.419250645994832,0.24356589147286822,True,8.281675,3.1483045,3,-0.058522187
1509,PAT_6704,auditory_naming_eng,LM,IMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD4_TN.npy,0.44059431524547804,0.2255297157622739,True,7.701738,1.1966046,3,-0.11596765
1510,PAT_6704,auditory_naming_eng,LM,IMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD5_TN.npy,0.43214470284237727,0.22968992248062015,True,8.146342,3.9031246,3,-0.093239464
1511,PAT_6704,auditory_naming_eng,LM,IMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD6_TN.npy,0.38478036175710595,0.25992248062015505,True,9.024614,4.290477,3,-0.07860782
1512,PAT_6704,auditory_naming_eng,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD7_TN.npy,0.44925064599483205,0.2224031007751938,True,9.069687,4.2694645,3,-0.015575515
1513,PAT_6704,auditory_naming_eng,LM,IMD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD8_TN.npy,0.4208268733850129,0.2465891472868217,True,9.051314,4.292858,3,-0.0132767735
1514,PAT_6704,auditory_naming_eng,LM,IMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD9_TN.npy,0.4388888888888889,0.23356589147286821,True,9.068345,4.2561035,3,-0.0072349324
1515,PAT_6704,auditory_naming_eng,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD10_TN.npy,0.44762273901808786,0.21842377260981913,True,9.335889,4.007826,3,-0.030897042
1516,PAT_6704,auditory_naming_eng,LM,IPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD1_TN.npy,0.4298708010335917,0.23604651162790696,True,9.04074,4.2443533,3,-0.024529105
1517,PAT_6704,auditory_naming_eng,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD2_TN.npy,0.4115762273901809,0.23925064599483203,True,9.072426,4.200397,3,-0.02991466
1518,PAT_6704,auditory_naming_eng,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD3_TN.npy,0.43583979328165373,0.2303875968992248,True,9.233805,4.0423503,3,-0.026001312
1519,PAT_6704,auditory_naming_eng,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD4_TN.npy,0.423359173126615,0.23775193798449612,True,9.221939,3.9789586,3,-0.045597468
1520,PAT_6704,auditory_naming_eng,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD5_TN.npy,0.45046511627906977,0.22131782945736433,True,9.317542,4.0259333,3,-0.038331226
1521,PAT_6704,auditory_naming_eng,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD6_TN.npy,0.4259173126614987,0.2348578811369509,True,9.346155,3.9786558,3,-0.067745216
1522,PAT_6704,auditory_naming_eng,LM,IPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD7_TN.npy,0.4272609819121447,0.2417312661498708,True,9.087154,3.9452689,3,-0.07750088
1523,PAT_6704,auditory_naming_eng,LM,IPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD8_TN.npy,0.4562015503875969,0.2179328165374677,True,7.6680512,1.0642755,3,-0.07045838
1524,PAT_6704,auditory_naming_eng,LM,IPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD9_TN.npy,0.43023255813953487,0.2350387596899225,True,9.248219,3.978736,3,-0.041072823
1525,PAT_6704,auditory_naming_eng,LM,PHD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD1_TN.npy,0.38728682170542633,0.2685012919896641,True,7.7043695,1.885421,0,-0.16931334
1526,PAT_6704,auditory_naming_eng,LM,PHD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD2_TN.npy,0.39573643410852716,0.25333333333333335,True,7.5533233,1.9547225,0,-0.17244476
1527,PAT_6704,auditory_naming_eng,LM,PHD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD3_TN.npy,0.4141343669250646,0.24545219638242893,True,8.58836,4.5430765,0,-0.10594305
1528,PAT_6704,auditory_naming_eng,LM,PHD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD4_TN.npy,0.40299741602067185,0.2638501291989664,True,8.493267,4.475935,0,-0.12925711
1529,PAT_6704,auditory_naming_eng,LM,PHD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD5_TN.npy,0.44550387596899227,0.23015503875968993,True,8.532184,4.5009704,0,-0.09529726
1530,PAT_6704,auditory_naming_eng,LM,PHD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD7_TN.npy,0.42291989664082685,0.24155038759689923,True,8.50625,4.477855,0,-0.09123944
1531,PAT_6704,auditory_naming_eng,LM,PHD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD8_TN.npy,0.43439276485788114,0.2350387596899225,True,8.522536,4.499621,0,-0.09476607
1532,PAT_6704,auditory_naming_eng,LM,PHD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD9_TN.npy,0.4365374677002584,0.2320671834625323,True,8.524437,4.4879756,0,-0.110315494
1533,PAT_6704,auditory_naming_eng,LM,POD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_POD1_TN.npy,0.3555813953488372,0.2763049095607235,True,3.0289967,2.931638,4,-0.16322924
1534,PAT_6704,auditory_naming_eng,LM,POD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_POD3_TN.npy,0.426640826873385,0.2324031007751938,True,7.8812976,2.6506288,4,-0.15664928
1535,PAT_6704,auditory_naming_eng,LM,POD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_POD6_TN.npy,0.3579328165374677,0.27878552971576226,True,6.8108077,4.298184,4,-0.18324795
1536,PAT_6704,auditory_naming_eng,LM,POD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_POD8_TN.npy,0.3588372093023256,0.2840826873385013,True,6.913424,1.0291134,4,-0.1898898
1537,PAT_6704,auditory_naming_eng,LM,PSD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD10_TN.npy,0.4164857881136951,0.23912144702842378,True,8.2847185,1.4929186,4,-0.09441577
1538,PAT_6704,auditory_naming_eng,LM,PSD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD2_TN.npy,0.42472868217054266,0.2386046511627907,True,9.951594,2.2572744,4,-0.113696
1539,PAT_6704,auditory_naming_eng,LM,PSD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD3_TN.npy,0.4316279069767442,0.23286821705426355,True,9.913372,2.2221298,4,-0.11251424
1540,PAT_6704,auditory_naming_eng,LM,PSD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD5_TN.npy,0.42478036175710593,0.2410077519379845,True,7.353275,2.0516758,4,-0.13031611
1541,PAT_6704,auditory_naming_eng,LM,PSD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD6_TN.npy,0.3909302325581395,0.26299741602067184,True,7.889365,1.4154117,4,-0.14184658
1542,PAT_6704,auditory_naming_eng,LM,PSD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD7_TN.npy,0.4036950904392765,0.25193798449612403,True,8.116416,1.4634227,4,-0.103134066
1543,PAT_6704,auditory_naming_eng,LM,PSD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD8_TN.npy,0.38992248062015505,0.2624547803617571,True,8.2021,1.4572496,4,-0.089826316
1544,PAT_6704,auditory_naming_eng,LM,PSD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PSD9_TN.npy,0.4049612403100775,0.24808785529715763,True,8.233385,1.4693624,4,-0.08661542
1545,PAT_6704,auditory_naming_eng,LM,SMD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD10_TN.npy,0.42322997416020675,0.2317829457364341,True,10.233964,2.0477703,4,-0.060115717
1546,PAT_6704,auditory_naming_eng,LM,SMD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD11_TN.npy,0.4070801033591731,0.24366925064599484,True,10.239572,2.0584702,4,-0.06759712
1547,PAT_6704,auditory_naming_eng,LM,SMD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD12_TN.npy,0.44131782945736436,0.22744186046511627,True,10.13375,2.1163445,4,-0.073256694
1548,PAT_6704,auditory_naming_eng,LM,SMD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD13_TN.npy,0.44410852713178295,0.2234108527131783,True,10.11966,2.1074245,4,-0.07147901
1549,PAT_6704,auditory_naming_eng,LM,SMD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD14_TN.npy,0.45635658914728683,0.2180361757105943,True,10.143865,2.10019,4,-0.07591268
1550,PAT_6704,auditory_naming_eng,LM,SMD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD15_TN.npy,0.45204134366925064,0.22126614987080104,True,9.347142,1.2773074,4,-0.15362804
1551,PAT_6704,auditory_naming_eng,LM,SMD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD1_TN.npy,0.41338501291989665,0.24201550387596898,True,7.991386,1.5153418,4,-0.1682453
1552,PAT_6704,auditory_naming_eng,LM,SMD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD2_TN.npy,0.4103875968992248,0.2501550387596899,True,7.8171945,1.1770467,4,-0.14559546
1553,PAT_6704,auditory_naming_eng,LM,SMD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD3_TN.npy,0.4148062015503876,0.24622739018087855,True,7.868574,1.2599504,4,-0.14265679
1554,PAT_6704,auditory_naming_eng,LM,SMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD4_TN.npy,0.41493540051679584,0.2434108527131783,True,10.250092,2.0421965,4,-0.05409719
1555,PAT_6704,auditory_naming_eng,LM,SMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD5_TN.npy,0.40093023255813953,0.2508268733850129,True,10.266137,2.028557,4,-0.0624771
1556,PAT_6704,auditory_naming_eng,LM,SMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD6_TN.npy,0.39997416020671833,0.24713178294573643,True,10.299655,2.0183115,4,-0.059322122
1557,PAT_6704,auditory_naming_eng,LM,SMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD7_TN.npy,0.40728682170542635,0.2430749354005168,True,10.245942,2.0434036,4,-0.063454084
1558,PAT_6704,auditory_naming_eng,LM,SMD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD8_TN.npy,0.42304909560723514,0.23129198966408268,True,10.264198,2.040183,4,-0.060615905
1559,PAT_6704,auditory_naming_eng,LM,SMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_SMD9_TN.npy,0.41012919896640826,0.23715762273901808,True,10.227591,2.0698218,4,-0.061135627
1560,PAT_6704,auditory_naming_eng,LM,THD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_THD2_TN.npy,0.43224806201550386,0.2300516795865633,True,7.977996,2.6746774,4,-0.14163801
1561,PAT_6704,auditory_naming_eng,LM,THD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_THD5_TN.npy,0.3815762273901809,0.2635917312661499,True,4.6187334,-4.1804376,4,-0.115632385
1562,PAT_6704,auditory_naming_eng,LM,THD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_THD6_TN.npy,0.37816537467700256,0.2626614987080103,True,4.5992246,-4.162019,4,-0.11563692
1563,PAT_6704,auditory_naming_eng,LM,THD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_THD7_TN.npy,0.3815762273901809,0.2629198966408269,True,4.5963387,-4.1402955,4,-0.11084239
1564,PAT_6704,auditory_naming_eng,LM,THD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_THD8_TN.npy,0.36767441860465117,0.2769250645994832,True,4.6385756,-3.9323814,4,-0.1576624
