k,cluster,condition,n,onset_pct,crosses,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
17,5,picture,15,0.16666666666666666,True,0.16666666666666666,50.166666666666664,True,57.83333333333333,-2.3961139917373657,48.49999999999999,-2.095330688357353,57.83333333333333,-2.3961139917373657,-1.0467859755253366,-1.1929486650758319
17,5,reading,15,1.1666666666666667,True,1.1666666666666667,50.166666666666664,True,48.166666666666664,-2.9819082339604694,48.166666666666664,-2.9819082339604694,52.83333333333333,-2.5860180934270223,-1.3347247842771757,-1.1126487414209858
17,6,audio,5,1.5,True,1.5,50.166666666666664,True,5.166666666666667,4.910272812843322,5.166666666666667,4.910272812843322,59.83333333333333,2.7092225551605225,1.2729283012239416,1.3573965597973825
17,6,picture,5,4.166666666666667,True,4.166666666666667,50.166666666666664,True,18.166666666666668,5.054178524017334,18.166666666666668,5.054178524017334,60.83333333333333,2.4907450675964355,2.269639649108518,1.370974703885925
17,6,reading,5,1.5,True,1.5,54.49999999999999,False,2.1666666666666665,2.2955083586275578,2.1666666666666665,2.2955083586275578,63.49999999999999,1.9904327988624573,-0.06184620205322664,0.3986827904564561
17,7,audio,35,2.1666666666666665,True,2.1666666666666665,65.5,False,4.166666666666667,3.82262282201222,4.166666666666667,3.82262282201222,82.16666666666667,1.6062791126114981,1.1937025968139057,0.7640681704296503
17,7,picture,35,66.83333333333333,True,,66.83333333333333,False,82.5,1.9649477588278907,6.166666666666667,-0.24616744317380446,82.5,1.9649477588278907,0.41895379907715447,0.896926653272686
17,7,reading,35,45.166666666666664,True,45.166666666666664,59.49999999999999,False,85.5,1.77973056776183,45.166666666666664,-0.5132354100900037,85.5,1.77973056776183,0.1987577562866777,0.5982879924814277
17,8,audio,59,7.833333333333333,True,7.833333333333333,50.166666666666664,True,31.833333333333332,-1.1278996932778065,31.833333333333332,-1.1278996932778065,62.83333333333333,0.9766692274202735,-0.3541368224279646,0.025606769234798533
17,8,picture,59,55.49999999999999,True,,55.49999999999999,False,61.166666666666664,1.8672105318914025,8.499999999999998,0.27410054473616813,61.166666666666664,1.8672105318914025,0.4561429229719256,0.8397299800086147
17,8,reading,59,2.4999999999999996,True,2.4999999999999996,52.49999999999999,False,70.16666666666667,1.512924396890705,2.4999999999999996,0.6518158656150356,70.16666666666667,1.512924396890705,0.24518246131517893,0.6727698083451319
17,9,audio,40,15.166666666666666,True,15.166666666666666,50.166666666666664,True,41.83333333333333,-1.7140961289405823,41.83333333333333,-1.7140961289405823,69.16666666666667,-1.5514849781990052,-0.6484703066563804,-0.5801498122255362
17,9,picture,40,24.833333333333332,True,24.833333333333332,50.166666666666664,True,79.5,1.2850915325805545,47.166666666666664,-0.9983275566250086,79.5,1.2850915325805545,-0.2748446317749555,-0.12553385012004467
17,9,reading,40,5.833333333333333,True,5.833333333333333,50.166666666666664,True,64.83333333333333,-1.9410239111632108,40.166666666666664,-1.4909614451229571,64.83333333333333,-1.9410239111632108,-0.8077782759467603,-0.7508930943460995
17,10,audio,28,3.1666666666666665,True,3.1666666666666665,50.166666666666664,True,40.166666666666664,-1.318932417780161,40.166666666666664,-1.318932417780161,91.16666666666667,1.2731793171593122,-0.3244404230540637,0.15456472502393026
17,10,picture,28,12.499999999999998,True,12.499999999999998,50.166666666666664,True,69.16666666666667,-0.8937527861978326,48.49999999999999,-0.6985424365848303,69.16666666666667,-0.8937527861978326,-0.24169926709265596,-0.2685135436738312
17,10,reading,28,2.4999999999999996,True,2.4999999999999996,50.166666666666664,True,2.833333333333333,1.0694767726319176,2.833333333333333,1.0694767726319176,52.166666666666664,-0.9561365177588803,0.09263126969462365,0.27514399010755625
17,11,audio,26,5.166666666666667,True,5.166666666666667,50.166666666666664,True,63.166666666666664,3.071485895376939,41.49999999999999,-1.4399650211517627,63.166666666666664,3.071485895376939,-0.30221884125090676,0.3542363208131746
17,11,picture,26,55.83333333333333,True,,55.83333333333333,False,68.5,3.7223747876974254,29.5,0.4753400669074975,68.5,3.7223747876974254,0.9049395119617598,1.7067149003780038
17,11,reading,26,1.8333333333333333,True,1.8333333333333333,56.166666666666664,False,69.5,3.4564455564205465,2.4999999999999996,2.0033316537737846,69.5,3.4564455564205465,0.7035046300174013,1.535573420149725
17,12,audio,56,12.833333333333332,True,12.833333333333332,53.83333333333333,False,90.16666666666667,-0.9164479103804167,13.166666666666666,-0.8108526691794395,90.16666666666667,-0.9164479103804167,-0.3487119007725074,-0.3862784227463981
17,12,picture,56,80.16666666666667,True,,80.16666666666667,False,80.5,-0.6248698347647276,16.833333333333332,-0.41476806678942274,80.5,-0.6248698347647276,0.02057831151859556,0.0480954682711293
17,12,reading,56,0.5,True,0.5,52.83333333333333,False,82.83333333333333,1.4338043771817215,9.833333333333332,1.3595000567979045,82.83333333333333,1.4338043771817215,0.792721814625617,0.8124951640698626
17,13,audio,6,12.833333333333332,True,12.833333333333332,50.166666666666664,False,71.83333333333333,1.2145722756783168,26.5,-1.104169597228368,71.83333333333333,1.2145722756783168,-0.1271712374703444,0.10425917475228844
17,13,picture,6,3.833333333333333,True,3.833333333333333,50.166666666666664,True,10.166666666666666,4.139352043469747,10.166666666666666,4.139352043469747,50.166666666666664,1.5354535182317097,1.2209557803198066,-0.11465278052825144
