sample_idx,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
433,5,5,6,7,7,8,9,10,10,11,12,13,13,13,14
434,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
435,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
436,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
437,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
438,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
439,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
440,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
441,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
442,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
443,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
444,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
445,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
446,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
447,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
448,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
449,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
450,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
451,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
452,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
453,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
454,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
455,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
456,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
457,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
458,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
459,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
460,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
461,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
462,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
463,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
464,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
465,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
466,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
467,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
468,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
469,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
470,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
471,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
472,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
473,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
474,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
475,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
476,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
477,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
478,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
479,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
480,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
481,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
482,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
483,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
484,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
485,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
486,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
487,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
488,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
489,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
490,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
491,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
492,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
493,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
494,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
495,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
496,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
497,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
498,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
499,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
500,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
501,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
502,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
503,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
504,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
505,3,3,4,5,5,6,7,8,8,9,10,11,11,11,12
506,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
507,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
508,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
509,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
510,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
511,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
512,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
513,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
514,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
515,3,3,4,5,5,6,7,8,8,9,10,11,11,11,12
516,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
517,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
518,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
519,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
520,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
521,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
522,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
523,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
524,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
525,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
526,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
527,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
528,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
529,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
530,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
531,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
532,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
533,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
534,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
535,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
536,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
537,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
538,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
539,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
540,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
541,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
542,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
543,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
544,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
545,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
546,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
547,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
548,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
549,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
550,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
551,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
552,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
553,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
554,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
555,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
556,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
557,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
558,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
559,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
560,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
561,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
562,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
563,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
564,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
565,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
566,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
567,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
568,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
569,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
570,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
571,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
572,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
573,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
574,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
575,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
576,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
577,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
578,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
579,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
580,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
581,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
582,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
583,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
584,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
585,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
586,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
587,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
588,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
589,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
590,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
591,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
592,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
593,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
594,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
595,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
596,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
597,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
598,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
599,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
600,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
601,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
602,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
603,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
604,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
605,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
606,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
607,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
608,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
609,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
610,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
611,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
612,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
613,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
614,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
615,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
616,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
617,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
618,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
619,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
620,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
621,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
622,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
623,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
624,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
625,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
626,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
627,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
628,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
629,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
630,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
631,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
632,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
633,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
634,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
635,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
636,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
637,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
638,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
639,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
640,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
641,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
642,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
643,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
644,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
645,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
646,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
647,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
648,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
649,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
650,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
651,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
652,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
653,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
654,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
655,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
656,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
657,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
658,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
659,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
660,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
663,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
664,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
665,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
666,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
667,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
668,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
669,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
670,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
671,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
672,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
673,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
674,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
675,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
676,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
677,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
678,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
679,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
680,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
681,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
682,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
683,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
684,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
685,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
686,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
687,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
688,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
689,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
692,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
693,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
694,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
695,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
696,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
697,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
698,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7
699,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
700,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
703,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
707,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
708,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
709,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
710,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
711,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
712,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
713,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
714,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
715,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
716,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
717,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
718,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
719,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
720,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
721,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
722,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
723,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
724,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
725,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
726,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
727,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
728,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
729,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
730,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
731,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
732,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
733,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
734,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
735,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
736,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
737,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
738,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
739,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
740,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
741,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
742,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
743,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
744,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
745,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
746,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
747,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
748,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
749,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
750,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
751,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
752,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
753,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
754,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
755,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
756,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
757,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
758,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
759,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
760,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
761,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
762,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
763,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
764,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
765,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
766,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
767,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
768,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
769,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
770,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
771,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
772,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11
773,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
774,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
775,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
776,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
777,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
778,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
779,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
780,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
783,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
784,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
785,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
786,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
787,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
788,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
789,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
790,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
791,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
792,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
793,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
794,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
795,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
796,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
797,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
798,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
799,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
800,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
801,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
802,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
803,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
804,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
808,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
809,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
810,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
811,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
812,5,5,6,7,7,8,9,10,11,12,13,14,14,14,15
813,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
814,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
815,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
816,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
817,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
818,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
819,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
820,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
821,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
822,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
823,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
824,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
825,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
826,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
827,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
828,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
829,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
830,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
831,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
832,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
833,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
834,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
835,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
836,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
837,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
838,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
839,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
840,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
841,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
842,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
843,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
844,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
845,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
846,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
847,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
848,5,5,6,7,7,8,9,10,11,12,13,14,14,15,16
849,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
850,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
851,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5
852,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
853,2,2,2,3,3,3,4,5,5,6,6,7,7,7,8
854,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4
855,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
856,3,3,3,4,4,4,5,6,6,7,7,8,8,8,9
857,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
858,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
859,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
860,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
861,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
862,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
863,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
864,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
865,4,4,5,6,6,7,8,9,9,10,11,12,12,12,13
866,5,6,7,8,8,9,10,11,12,13,14,15,15,16,17
867,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
