condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[7Networks_1],coef[7Networks_2],coef[7Networks_3],coef[7Networks_4],coef[7Networks_5],coef[7Networks_6],coef[7Networks_7],importance
audio,9,130.0,170.0,130-170Hz,4,ersp,-0.0198855053957395,0.012940575126590597,-0.004593179627879755,0.037070163318625775,-0.008112380460310912,-0.0003930627317360583,-0.01702661022955017,0.014288782412918968
audio,9,130.0,170.0,130-170Hz,5,ersp,-0.01752774466061641,0.007151326596855518,-0.0018113623773506075,0.016891315068665685,-0.005168326558053725,0.0014659431829153527,-0.0010011512524157418,0.007288167099553292
audio,9,130.0,170.0,130-170Hz,6,ersp,-0.00674589146233529,0.020611457327154317,0.016165501156743593,0.012167298782900706,-0.0015211216800422166,-0.009447895459765094,-0.03122934866465597,0.013984073504799601
audio,9,130.0,170.0,130-170Hz,7,ersp,-0.006547107528944869,0.009399752194614714,0.02391364956705756,-0.011234424852939021,-0.0052742579052673785,0.025811741191670647,-0.036069352666191656,0.016892897986669406
audio,9,130.0,170.0,130-170Hz,8,ersp,-0.027175880196470163,-0.005263717194371265,0.008157037842555882,-0.004381199294158529,9.322985351936609e-05,0.03982033593271341,-0.01124980694378884,0.013734458179653922
audio,9,130.0,170.0,130-170Hz,9,ersp,-0.010072285505072791,-0.0027908587957267876,-0.0028730051701952625,-0.003569883244973184,0.0008255611785067217,0.03092417099534667,-0.012443699457885324,0.009071352049672392
audio,9,130.0,170.0,130-170Hz,10,ersp,-0.02476097668656674,-0.02462613848574431,0.02610378084638393,0.012084816664357281,-0.016314293869321834,0.028153031567656743,-0.0006402200367649102,0.018954751165256533
audio,9,130.0,170.0,130-170Hz,11,ersp,-0.032961923831140036,-0.021249130032609077,0.03292667336681406,0.0049781957964951905,-0.025107752248800023,0.025760619761020547,0.01565331718821933,0.022662516032156892
audio,9,130.0,170.0,130-170Hz,12,ersp,-0.02836091665506909,0.003079896741738869,-1.4229933660293735e-05,0.025891518474585914,-0.012657121289423482,0.022513772829146732,-0.010452920167318748,0.014710053727277588
audio,9,130.0,170.0,130-170Hz,13,ersp,-0.011805427985198649,-0.014896341807900507,-0.007353083389102879,0.010468243306805042,0.013878789828277437,0.0116966068368636,-0.001988786789744068,0.010298182849127454
audio,9,130.0,170.0,130-170Hz,14,ersp,-0.010633141248734249,-0.015937177522423022,-0.005465606292290315,0.02000294805091429,0.004720423747028605,0.00867605660139838,-0.0013635033358936962,0.009542693828383223
audio,9,130.0,170.0,130-170Hz,15,ersp,-0.008140404404983542,-0.016312761682195125,0.006349459756691598,0.01017873213112536,0.0019424663799160868,0.007149669611712326,-0.0011671617922668122,0.00732009367984155
audio,9,130.0,170.0,130-170Hz,16,ersp,-0.02123000586042571,-0.011009721768121058,0.0015814900903240255,0.012694352444188192,0.0042279456290064835,-0.002594433962001639,0.016330373427029567,0.009952617597299524
audio,9,130.0,170.0,130-170Hz,17,ersp,-0.005601342114004529,0.001439375828131867,-0.02470800746779563,0.005510735117358419,0.002854558287347359,0.02704395457377839,-0.006539274224815782,0.010528178230461713
audio,9,130.0,170.0,130-170Hz,18,ersp,0.011731337009717182,-0.006087925333328985,-0.04518858845524811,-0.03635713841168359,0.05801818710355495,0.01803654905709195,-0.00015242097010352527,0.025081735191532614
audio,9,130.0,170.0,130-170Hz,19,ersp,-0.00496744667847453,-0.015405350164315148,-0.025146087606488888,0.0011574922399069378,0.05675824257290165,0.0027473869258515574,-0.015144237289381553,0.017332320496760038
audio,9,130.0,170.0,130-170Hz,20,ersp,-0.00046301218277705467,0.005989130453444029,-0.02349691502697896,-0.01197586049199865,0.0014158798447560874,0.003845840212436857,0.024684937191117688,0.010267367914787048
audio,9,130.0,170.0,130-170Hz,21,ersp,-0.007023622817077796,0.011442272498978633,-0.02775459874304337,-0.007276175430052433,0.03381354365289136,-0.027926070847735192,0.02472465168603869,0.019994419382259637
audio,9,130.0,170.0,130-170Hz,22,ersp,0.0012717464280205917,-0.013392919039924164,-0.025634392157285316,0.009979627803802347,0.03102702914648095,-0.012180426281444305,0.008929334100349844,0.014630782136758216
audio,9,130.0,170.0,130-170Hz,23,ersp,-0.011657054179367734,-0.0005299908874095774,-0.005534439409993737,-0.006386221622976685,0.019291282129444313,0.0023144280127623193,0.0025019959575409752,0.006887916028499335
audio,9,130.0,170.0,130-170Hz,24,ersp,-0.00941212471735953,-0.02183074852852969,-0.024268522022291922,-0.0007870148971417108,0.038867232269833796,0.008608292694866109,0.00882288520062295,0.016085260047235102
audio,9,130.0,170.0,130-170Hz,25,ersp,0.0037092402354222584,-0.01810263235361569,-0.02104749252964375,-0.0131183918614808,-0.00700554734284787,0.024580150728974442,0.03098467312319121,0.016935446882168005
audio,9,130.0,170.0,130-170Hz,26,ersp,0.010020998583976549,-0.014135286379673201,-0.06214221691561578,0.011419435812611546,0.036319100116537884,-0.0300781299761601,0.04859609875832298,0.030387323791842575
audio,9,130.0,170.0,130-170Hz,27,ersp,0.011051084538481174,-0.04048063512564779,-0.018019972386246138,0.00045277091659872386,0.06240541267641404,-0.024318871639167395,0.008910211019567169,0.023662708328874633
audio,9,130.0,170.0,130-170Hz,28,ersp,-0.014535466721991767,-0.03382178856579274,0.007183180594234598,-0.003909248297343284,0.03300366364763748,0.0017093429616023051,0.010370316381653422,0.014933286738607943
audio,9,130.0,170.0,130-170Hz,29,ersp,-0.021344965813394113,0.002632754209779311,-0.0020711050706221034,-0.030854015370392014,0.0022703391227735436,0.019715640000114863,0.029651352921740603,0.015505738929830936
audio,10,170.0,220.0,170-220Hz,0,ersp,0.02389627384317432,0.023229603768631906,-0.021942417751887572,-0.03319869559555207,0.000786926831286075,0.03659756791044313,-0.02936925900609599,0.024145820672438725
audio,10,170.0,220.0,170-220Hz,1,ersp,0.01839135727881686,0.04920155481146116,0.0011695105714249,-0.03877435660356738,0.0015619212600138212,-0.004913330605670912,-0.026636656712478533,0.02009266969191908
audio,10,170.0,220.0,170-220Hz,2,ersp,0.008069873870284313,0.039045702001484384,-0.012140699735139237,-0.025504874327886107,-0.008169624936598348,-0.0074387727927513565,0.00613839592060628,0.015215420512107147
audio,10,170.0,220.0,170-220Hz,3,ersp,-0.007063708265297511,0.027555174231075022,-0.0011469151325116972,-0.004787721750309642,-0.014167217881331616,-0.00042980905461732175,4.019785299276519e-05,0.007884392024019367
audio,10,170.0,220.0,170-220Hz,4,ersp,0.0016199963348267816,0.018175414893889637,0.01603475935366319,-0.02789672801418171,-0.017661155886986808,0.010515379878052436,-0.0007876665592635054,0.013241585845837725
audio,10,170.0,220.0,170-220Hz,5,ersp,0.010722602468683645,0.032597054804186266,0.020864586840435587,-0.033691133188033816,-0.033312726012645184,-0.01028754224708226,0.013107157334455723,0.02208325755650321
audio,10,170.0,220.0,170-220Hz,6,ersp,0.013710267090541491,0.025425600706690837,0.011746116624584522,-0.0016421593212251125,-0.012128540305493403,-0.012687415618867612,-0.02442386917623074,0.014537709834804818
audio,10,170.0,220.0,170-220Hz,7,ersp,0.016102400464406235,0.011414228714335515,0.01589565759736249,-0.011857655206279646,-0.011917762215638393,0.0015131616977520877,-0.021150031051938203,0.012835842421101796
audio,10,170.0,220.0,170-220Hz,8,ersp,0.005908512765156207,0.013571852441808809,0.00563839174769103,-0.02033024002972134,0.011810283548724813,-0.01700877739532228,0.00040997692166274313,0.010668290692869602
audio,10,170.0,220.0,170-220Hz,9,ersp,0.01071858219040296,0.005049814881965979,-0.010635710795686641,-0.01730309184160217,0.0148939534462388,0.0028888591040595237,-0.005612406985378462,0.009586059892190649
audio,10,170.0,220.0,170-220Hz,10,ersp,0.011751256801274958,0.01339011153484054,0.026179174165564936,0.004925729989926457,-0.02965549974759677,-0.01855914989668106,-0.008031622847329039,0.01607036356903054
audio,10,170.0,220.0,170-220Hz,11,ersp,0.0025023421325616594,-0.00043997722355460585,0.008439927781643302,-0.010994358052354285,-0.007036359788529855,-0.0036107447159021764,0.011139169866135943,0.006308982794383119
audio,10,170.0,220.0,170-220Hz,12,ersp,0.005646941305456027,0.009495353918556621,-0.021898368045960435,-0.012010462410007654,-0.0015947948610322263,0.013360257893909664,0.007001072199077933,0.010143892947714367
audio,10,170.0,220.0,170-220Hz,13,ersp,0.005485893660930364,0.02484975105890229,-0.018556002378754006,-0.006626833510786699,-0.011800373254481833,0.007409312500088001,-0.0007617480758980821,0.010784273491405897
audio,10,170.0,220.0,170-220Hz,14,ersp,0.007022875467260686,0.019097177566432737,-0.014257627857144354,-0.007564013183874252,-0.01468502030410785,0.002737810691472155,0.007648797619960888,0.010430474670036131
audio,10,170.0,220.0,170-220Hz,15,ersp,0.0036399981266395692,0.018992024990708747,-0.017517923129548467,-0.007203729739487391,-0.0002425149106926526,-0.00676319519595021,0.009095339858330366,0.009064960850193914
audio,10,170.0,220.0,170-220Hz,16,ersp,-0.004559027567143341,0.013794091119369365,-0.019865885462671196,-0.005679842893796261,-0.007350300660828428,0.013567888310590269,0.01009307715447945,0.010701444738411187
audio,10,170.0,220.0,170-220Hz,17,ersp,0.0038466580111540896,0.015138637835188753,-0.013785334295423645,-0.007245794865307585,-0.00013597739380929392,0.006757986275525402,-0.004576175567327737,0.007355223463390929
audio,10,170.0,220.0,170-220Hz,18,ersp,0.01708705347374255,0.006238642134802321,-0.005741841400063797,-0.02601650521460212,0.03200781772927141,-0.01186130819623082,-0.011713858526919724,0.015809575239376105
audio,10,170.0,220.0,170-220Hz,19,ersp,0.023716213698586383,0.00443535501607846,-0.017673566259981528,-0.01776068048650208,0.006340497703058924,0.009343876672205043,-0.008401696343445222,0.012524555168551088
audio,10,170.0,220.0,170-220Hz,20,ersp,0.021850935940477986,0.00046370390225181286,-0.004528422208521896,0.004515345939533178,-0.004816903586392086,0.004372151283883908,-0.02185681127123298,0.008914896304613408
audio,10,170.0,220.0,170-220Hz,21,ersp,0.015326186454456341,0.006220903736682399,-0.00874979043457906,0.0017600950697445343,-0.015689867289144926,0.01228149669867924,-0.011149024235838481,0.010168194845589285
audio,10,170.0,220.0,170-220Hz,22,ersp,0.01511784548349149,0.007222316764549743,-0.008020038095697804,-0.0020269675138985706,-0.005782383920448554,0.00960578619704308,-0.01611655891503945,0.00912741384145267
audio,10,170.0,220.0,170-220Hz,23,ersp,0.01446921309857217,0.01029029165516301,0.006237696628107071,-0.006006871220053904,-0.01766731959811458,0.0033890198810790284,-0.01071203044475284,0.009824634646548943
audio,10,170.0,220.0,170-220Hz,24,ersp,0.011252938689248076,-0.0014320572432475484,-0.0006198143741648915,-0.014868294446703385,0.007863496281444341,-0.01711729550235386,0.014921026595777208,0.00972498901899133
audio,10,170.0,220.0,170-220Hz,25,ersp,0.016265819627554638,-0.0030509124877002454,0.004187994310029919,-0.024558554543422314,0.00759620529494494,-0.022527607164283793,0.02208705496287679,0.014324878341544662
audio,10,170.0,220.0,170-220Hz,26,ersp,0.0028971535628705223,-0.004320963746086254,-0.02261251495390686,-0.011990670605459063,0.014643784384706126,-0.006211104595145448,0.027594315953020986,0.01289578682874218
audio,10,170.0,220.0,170-220Hz,27,ersp,0.018019338756424468,-0.006620668088000397,-0.016911512539028627,-0.009180389065675228,0.03021222599998557,-0.011857688896234547,-0.003661306167471225,0.013780447073260007
audio,10,170.0,220.0,170-220Hz,28,ersp,0.017921159913488464,-0.009620957957595535,-0.022341867852160434,-0.028757446742472752,0.023546438319555066,0.02095164499678924,-0.0016989706776041273,0.017834069494237947
audio,10,170.0,220.0,170-220Hz,29,ersp,0.004879375866223529,0.003246115943926561,-0.018874050686616267,0.006337888912568479,-0.0051461253485058965,0.009655098277942652,-9.830296553897876e-05,0.00689099400018891
audio,11,220.0,270.0,220-270Hz,0,ersp,0.003071652928590435,0.01730941178708902,0.011878475950141111,-0.03298030181950235,0.004174876738476659,-0.0015267359482117168,-0.0019273796365831567,0.010409833544084921
audio,11,220.0,270.0,220-270Hz,1,ersp,-0.011255861402857047,0.008006029840405762,-0.01306573121857627,0.0017863325214707727,-0.006081887709372856,0.020318771684159624,0.00029234628476997406,0.008686708665944615
audio,11,220.0,270.0,220-270Hz,2,ersp,-0.021134663332248234,0.029209638964830288,0.020752219956290695,0.014458399651825908,0.0002004736705197222,-0.02913541696683149,-0.014350651944386934,0.018463066355276177
audio,11,220.0,270.0,220-270Hz,3,ersp,-0.028508358963128144,0.016705971361372574,-0.0003086423739616322,0.004485701245922069,0.022264632269522456,-0.004534510539279441,-0.010104793000447854,0.012416087107662024
audio,11,220.0,270.0,220-270Hz,4,ersp,-0.0131023229214936,0.009499153070412573,-0.017986192393539827,-4.259459186388392e-05,0.03522820013884151,-0.006475783795187479,-0.007120459507169264,0.012779243774072592
audio,11,220.0,270.0,220-270Hz,5,ersp,-0.012804243395054801,0.01179961610263129,0.009839438505344727,-0.011414377045064612,0.029293014908676362,-0.020256270531232513,-0.006457178545300479,0.014552019861900684
audio,11,220.0,270.0,220-270Hz,6,ersp,-0.00015984015915979034,0.006001629855648147,0.03159855538590203,-0.019345481796827425,0.0085126391375103,-0.005140036009715469,-0.021467466413357766,0.01317509267973156
audio,11,220.0,270.0,220-270Hz,7,ersp,0.003271241021200969,-0.006593879515762042,0.027567141934237788,-0.006220623324069553,0.006508755769281964,0.01077844376274097,-0.035311079647629987,0.013750166424989038
audio,11,220.0,270.0,220-270Hz,8,ersp,-0.006410900036983488,-0.017704946895131392,0.011247708056541033,0.02234289358370543,0.012822372966622494,0.01115725548250371,-0.033454383157257746,0.016448637168392184
audio,11,220.0,270.0,220-270Hz,9,ersp,-0.0044915666672742036,-0.000804709206899012,-0.008036642863756271,-0.017202969399028267,0.02493289864630022,0.023425454553080316,-0.017822465062422754,0.01381667234268015
audio,11,220.0,270.0,220-270Hz,10,ersp,-0.004157942226634973,0.001757297675985163,0.007124578303853529,-0.021190113498598756,0.020094303311656164,0.011317700680180167,-0.014945824246441253,0.011512537134764286
audio,11,220.0,270.0,220-270Hz,11,ersp,-0.0051117217091002235,-0.010029345966209382,0.003363229799684681,0.005061787922664445,0.01397483646571585,-0.011475872502098665,0.0042170859893432226,0.007604840050688067
audio,11,220.0,270.0,220-270Hz,12,ersp,-0.009124832112948972,-0.0031893245946271183,0.00427450575996012,0.006311847062426965,-0.004098580441127355,-0.006275259056452632,0.012101643382769051,0.006482284630044603
audio,11,220.0,270.0,220-270Hz,13,ersp,-0.005157060692267376,0.00723399497703625,-0.01825583843051772,-0.020016274162108362,0.008295378075499878,0.01341377397713525,0.014486026255221952,0.012408335224255256
audio,11,220.0,270.0,220-270Hz,14,ersp,0.006609028496027544,0.005661089276699771,-0.01556973379288298,0.005076973198145072,0.017993172381870582,-0.015653835926463442,-0.004116693633396572,0.010097218100783708
audio,11,220.0,270.0,220-270Hz,15,ersp,0.015985358714539363,0.005486644143518297,-0.01611811096370401,0.009236932702214474,0.002855709198538908,-0.013020467728550247,-0.004426066066556785,0.009589898502517439
audio,11,220.0,270.0,220-270Hz,16,ersp,0.027986279211467062,0.017081726981909347,-0.01234650196155221,0.0017222869856212207,-0.008254823322479411,-0.008909374587382283,-0.01727959330758374,0.013368655193999324
audio,11,220.0,270.0,220-270Hz,17,ersp,0.012536650813956768,0.00556822439562064,-0.01827054921442801,0.014008689886807002,-0.0004026496574967398,-0.017991410830999345,0.0045510446065396195,0.010475602772264017
audio,11,220.0,270.0,220-270Hz,18,ersp,0.009830280856616181,0.0007843259145081275,-0.006980621282324261,0.01395833096859766,0.007904205136122501,-0.013708555443153575,-0.011787966150366641,0.009279183678812707
audio,11,220.0,270.0,220-270Hz,19,ersp,0.02024251153536216,-0.014884335108397841,-0.014693603247583531,0.015925944556496766,-0.012437936900012435,0.015904706429286902,-0.010057287265152155,0.014878046434613114
audio,11,220.0,270.0,220-270Hz,20,ersp,-0.004265738368784038,-0.0017701954288021821,0.005016391934236057,0.006692470147873783,-0.022247837499962703,0.010046651469317628,0.006528257746121446,0.008081077513585406
audio,11,220.0,270.0,220-270Hz,21,ersp,0.002972598976049338,-0.012487043406658642,0.010677676101135873,0.008670918894311506,-0.004383935482120745,0.008811988734765974,-0.014262203817483336,0.008895195058932201
audio,11,220.0,270.0,220-270Hz,22,ersp,0.017372088165346907,0.000809904181362123,0.006437653017028099,-0.005039756592469245,-0.02377582509918847,0.02246645758297268,-0.01827052125505224,0.013453172270488537
audio,11,220.0,270.0,220-270Hz,23,ersp,0.010689095982161738,-0.01028380721238166,0.01816592808791095,0.0026149151987377053,-0.018445725154001957,0.013879176161251805,-0.01661958306367857,0.012956890122874914
audio,11,220.0,270.0,220-270Hz,24,ersp,0.0012561966456838749,-0.03251768388021255,0.003921440223252712,0.02057956544856566,0.006253660922851307,-0.008069157677063336,0.00857597831692237,0.011596240444935974
audio,11,220.0,270.0,220-270Hz,25,ersp,-0.0034639409072644025,0.00011651028712748893,0.019135860710167645,-0.00010957768255888877,0.006805914501320855,-0.0031540095690021593,-0.019330757339790502,0.007445224428175991
audio,11,220.0,270.0,220-270Hz,26,ersp,-0.01744631927307114,-0.009980858662328977,0.013550541985312395,-0.008048143375301516,0.009803784752668613,0.020629764142464927,-0.008508769569744376,0.012566883108698848
audio,11,220.0,270.0,220-270Hz,27,ersp,-0.006589399191170043,0.006156161157789764,0.0008381940237494862,-0.0027880644760755733,0.02194260160073824,-0.00983824829230999,-0.009721244822721922,0.008267701937793573
audio,11,220.0,270.0,220-270Hz,28,ersp,-0.0025359381002514297,0.0172660734343437,-0.003494194230552709,0.004384098442283989,0.010542237817441688,-0.004824753879319791,-0.02133752348394545,0.00919783134116268
audio,11,220.0,270.0,220-270Hz,29,ersp,-0.008417055866646041,-0.005853434141016801,0.015400945064340288,-0.028403631864068777,0.003923342842852105,0.02106732469260065,0.002282509271938501,0.012192606249066165
audio,12,270.0,320.0,270-320Hz,0,ersp,-0.008575533674863365,0.02924395640872134,0.0021285998306607708,0.045875259835018674,-0.0005004459923505494,-0.022358721663729417,-0.04581311474345729,0.022070804592685917
audio,12,270.0,320.0,270-320Hz,1,ersp,0.010770889347962333,0.02022102639985571,-0.012433399869521486,0.024430089159498757,-0.017957338118163947,0.00018293096598300706,-0.025214197885614357,0.015887124535228513
audio,12,270.0,320.0,270-320Hz,2,ersp,0.010566690446078933,-0.0026076925220903276,0.011747512629505635,0.034428154731263885,-0.01036591424621384,-0.022036732765170534,-0.021732018273373836,0.01621210223052814
audio,12,270.0,320.0,270-320Hz,3,ersp,-0.011983332810077279,-0.0014061468828050643,0.022927923838048602,0.0076449459374677885,-0.027638510981773,0.03572407210850541,-0.02526895120936634,0.018941983395434785
audio,12,270.0,320.0,270-320Hz,4,ersp,-0.0012929390526068602,0.0097001581413786,0.0052362793897940685,0.0029332862799354683,0.009835878949537092,-0.01433584046458065,-0.012076823243457694,0.007915886503041489
audio,12,270.0,320.0,270-320Hz,5,ersp,0.001443491709151929,0.010477168897079916,0.008337979251963404,0.012526775221001103,0.018200674720204837,-0.031643474875899795,-0.019342614923501363,0.014567454228400337
audio,12,270.0,320.0,270-320Hz,6,ersp,0.007162838427479749,0.0019225110081604524,0.005544865394191414,0.04306027296203858,0.01443738397748706,-0.04520440941547201,-0.02692346235388516,0.02060796336267349
audio,12,270.0,320.0,270-320Hz,7,ersp,0.019510806868118125,-0.008511946550687493,0.003471701920941583,0.027128389552229012,0.002416430838414497,-0.01493267616281946,-0.029082706466196356,0.015007808337058075
audio,12,270.0,320.0,270-320Hz,8,ersp,0.016808037162953024,-0.013761923331735069,0.02345374201465462,0.005381124990216945,0.014265590742353881,-0.019914626856721542,-0.026231944721721866,0.017116712831479565
audio,12,270.0,320.0,270-320Hz,9,ersp,0.0065561966450256625,-0.0019233763875213677,0.015405035551360273,0.00802148726766083,0.012828834098098634,-0.04193274392451309,0.0010445667498890341,0.0125303200891527
audio,12,270.0,320.0,270-320Hz,10,ersp,0.005031064052471036,-0.0039796420660302536,0.0068221251912915625,0.009236612227159706,-0.010304377363461053,-0.009298293606350842,0.0024925115649198346,0.006737803724526327
audio,12,270.0,320.0,270-320Hz,11,ersp,-0.0007216831864489078,-0.005837314752523951,-0.0031822276297920797,0.02542364423533092,-0.012802272946221957,-0.0040345534429393985,0.0011544077225954595,0.007593729130836097
audio,12,270.0,320.0,270-320Hz,12,ersp,-0.009530927021992333,0.0009618793866370266,-0.019225194620011345,0.018518566823160314,0.01186025996224224,-0.004242602324654798,0.0016580177946189333,0.009428206847616713
audio,12,270.0,320.0,270-320Hz,13,ersp,-0.0072327040980943325,0.014249843224927988,-0.001323918391746265,-0.0044502612201765225,-0.005153069616161633,-0.0008899786240837103,0.00480008872533448,0.00544283770007499
audio,12,270.0,320.0,270-320Hz,14,ersp,-0.015463311931359011,0.008568160608996787,-0.008940328844671996,0.029277817307859607,-0.0024798758367584653,-0.01063199632397647,-0.0003304649800904495,0.010813136547673257
audio,12,270.0,320.0,270-320Hz,15,ersp,-0.01209758242789408,0.018878229258251115,-0.025059485838203294,0.028052940947238855,0.007368340865339608,-0.019069227652255872,0.0019267848475237577,0.01606465597667237
audio,12,270.0,320.0,270-320Hz,16,ersp,0.0015028564728022814,-2.5552921373888703e-05,0.006434445162652618,0.028259637037839548,-0.019770233921993334,-0.0263469425244875,0.009945790694560364,0.013183636962244219
audio,12,270.0,320.0,270-320Hz,17,ersp,0.019830004079859322,-0.025496664603704665,-0.002126241547228302,0.008152127352390865,-0.012241681234665649,0.004717677929476899,0.007164778023871531,0.011389882110171032
audio,12,270.0,320.0,270-320Hz,18,ersp,0.025965241576774694,-0.00497620032372474,-0.006977849679594721,-0.014217141298609966,0.01616946549897288,-0.01814049764891178,0.0021769818750936687,0.012660482557383208
audio,12,270.0,320.0,270-320Hz,19,ersp,0.015811024389720974,-0.02853148607617906,-0.0023876219615365565,-0.010391131652526293,0.028178910684786614,0.0049912470931658065,-0.007670942477431584,0.013994623476478129
audio,12,270.0,320.0,270-320Hz,20,ersp,0.0034818138503571565,-0.02207961367197505,0.0022485237752607064,0.013218894749193685,0.008657765385442398,0.006322599249392661,-0.011849983337671606,0.009694170574184752
audio,12,270.0,320.0,270-320Hz,21,ersp,0.015411245749546559,-0.008745846261472762,-0.021682914008452864,0.019463069548715174,0.0041741761167564066,0.009072076116146433,-0.017691807261238937,0.013748733580332736
audio,12,270.0,320.0,270-320Hz,22,ersp,0.020103452663731227,-0.013628293966520277,-0.009487274964580026,-0.009184989689110669,0.0026450857639430054,0.015296570067311716,-0.005744549874774954,0.01087003099856741
audio,12,270.0,320.0,270-320Hz,23,ersp,0.02485678916725375,-0.015560827999632262,-0.0013730727457379557,-0.01079626235849341,-0.014513832123778462,0.026659496281782963,-0.009272290221394629,0.014718938699724776
audio,12,270.0,320.0,270-320Hz,24,ersp,0.021792133875595653,0.0016042636617238871,-0.01987882849699363,0.014078070434048257,-0.012068310658700893,-0.02295977418773462,0.017432445372061414,0.01568768952669405
audio,12,270.0,320.0,270-320Hz,25,ersp,0.026623774109987126,-0.009440665367009406,0.006071223158824799,-0.005631072626062384,-0.005895071115140666,-0.009882029745852118,-0.001846158414747394,0.009341427791089126
audio,12,270.0,320.0,270-320Hz,26,ersp,0.014753600714016947,0.0002506199490378831,0.023591584519908403,-0.019229781413491184,-0.0009896705919592858,-0.013352899142112705,-0.005023454035400107,0.011027372909418073
audio,12,270.0,320.0,270-320Hz,27,ersp,0.027466194701533848,-0.0012290310835751006,0.012237014868577579,-0.0024337253681986338,-0.029999160397883275,-0.008431138991987226,0.0023898462715327166,0.012026587383326912
audio,12,270.0,320.0,270-320Hz,28,ersp,0.033600840283067646,-0.01883998398683717,-0.016046558547265163,-0.0036825785914092316,-0.0024167211803422933,-0.01156954625813843,0.018954548280924563,0.015015825303997785
audio,12,270.0,320.0,270-320Hz,29,ersp,0.020174573772313905,-0.024120037847666646,0.02290460547984798,-0.011114492410461418,0.016499600610539223,-0.02932899777302242,0.004984748168449261,0.018446722294614408
audio,13,320.0,360.0,320-360Hz,0,ersp,0.017465264879127917,0.03055967171062788,0.0028086079973034888,0.015320502931336574,-0.02568431756468847,-0.02444795418247258,-0.0160217757712348,0.018901156433827386
audio,13,320.0,360.0,320-360Hz,1,ersp,0.0015650859356207737,0.02122466758877961,0.01474799477192823,-0.0009503705779253439,-0.018600967227439535,0.0031482952253731244,-0.021134705716336813,0.011624583863343347
audio,13,320.0,360.0,320-360Hz,2,ersp,0.008411863699377211,0.007689492086273731,-0.005585075980421064,0.005575530179385378,0.01655968675869934,-0.015848721512127927,-0.01680277523118663,0.010924735063924468
audio,13,320.0,360.0,320-360Hz,3,ersp,-0.0004186544450249366,0.01887202987114514,0.017032302494325618,-0.01936577839657206,-0.014177895927764937,0.003948579472824315,-0.0058905830689330255,0.011386546239512864
audio,13,320.0,360.0,320-360Hz,4,ersp,-0.006570245428682222,0.020648762894286195,-0.00940895051860546,0.015560435903581858,-0.00949536327033395,-0.004750388352857785,-0.005984251227388626,0.010345485370819444
audio,13,320.0,360.0,320-360Hz,5,ersp,-0.0073574981465058965,0.023501198206731192,-0.024856121013055846,-0.004411446184137588,0.0026683462661937782,0.008971399540179422,0.0014841213305949851,0.010464304383914103
audio,13,320.0,360.0,320-360Hz,6,ersp,-0.006043811451931771,0.01832884302218388,0.008398998416500873,0.015154806178802086,-0.010925925296242743,-0.02071409084426128,-0.004198820025050956,0.01196647074785337
audio,13,320.0,360.0,320-360Hz,7,ersp,0.013885834775514739,-0.0019479798902301874,0.006017144446790573,0.011825058662180908,-0.025180062503007035,0.005319943273066489,-0.009919938764315484,0.010585137473586487
audio,13,320.0,360.0,320-360Hz,8,ersp,0.0037204016410992266,0.0002133204190967164,-0.011037551854735246,0.005453187551503335,0.0040574794567417435,-0.0019766399359085695,-0.0004301972777972764,0.0038412540195545872
audio,13,320.0,360.0,320-360Hz,9,ersp,-0.013206935452377343,-0.009670317155801786,0.000465499193770054,0.02767704851830889,0.0006001899380864271,-0.02136597682851762,0.015500491786531337,0.012640922696199066
audio,13,320.0,360.0,320-360Hz,10,ersp,0.0006988253190745903,-0.0020246792287588445,0.0019186555508436856,0.008308755285041568,0.003862172494025106,-0.020423440971682524,0.007659711551456468,0.0064137486286975414
audio,13,320.0,360.0,320-360Hz,11,ersp,0.0018249814108639445,-0.009094181560030827,-0.008255757441837075,0.000945578987991136,-0.018269233738829212,0.01175257605039756,0.0210960362914445,0.010176906497342039
audio,13,320.0,360.0,320-360Hz,12,ersp,-0.0035740048731046836,0.008839871570171388,-0.011491217865237536,0.020064891795015992,-0.016022554893865032,0.0030731435531527176,-0.000890129286132874,0.00913654483381146
audio,13,320.0,360.0,320-360Hz,13,ersp,-0.0055622541663702275,0.018657424910249316,-0.009637873087764889,0.014785994519349739,-0.015974851663424872,-0.0021559675024567454,-0.00011247300958233532,0.009555262694171162
audio,13,320.0,360.0,320-360Hz,14,ersp,-0.0023902219375040476,0.013775243787012463,-0.011694031081823358,0.017508794569634736,-0.016500743465438852,-0.013413754572101805,0.01271471270022088,0.012571071730533736
audio,13,320.0,360.0,320-360Hz,15,ersp,-0.017778523182088894,0.018709405876897685,-0.025068904835762625,0.011866001310577249,-0.00778494146945775,0.00022469673371408355,0.01983226556612026,0.014466391282088365
audio,13,320.0,360.0,320-360Hz,16,ersp,-0.03029709427867911,0.04548796288899324,-0.01674077666043164,0.014003396031310626,-0.024226188913404022,-0.005515675622228895,0.017288376554439714,0.021937067278498177
audio,13,320.0,360.0,320-360Hz,17,ersp,-0.012892436702153374,0.011283880813784218,0.01006364614493384,-0.017634521304436594,0.0016864545249070807,-0.008504159110183011,0.015997135633147815,0.01115174774764942
audio,13,320.0,360.0,320-360Hz,18,ersp,0.0026523386550976317,-0.0005739257790529534,-0.0018645294907269137,0.010928469794745306,-0.008617267068542092,0.009231140728054825,-0.011756226839575763,0.006517699765113641
