condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[7Networks_1],coef[7Networks_2],coef[7Networks_3],coef[7Networks_4],coef[7Networks_5],coef[7Networks_6],coef[7Networks_7],importance
audio,-1,70.0,150.0,HG 70-150Hz,229,hg,-0.016962883700549467,-0.0434872686710172,0.06500542589330562,0.08945795180503764,-0.029218057808552612,-0.06087486106910757,-0.003920306449116611,0.04413239362809811
audio,-1,70.0,150.0,HG 70-150Hz,230,hg,0.008349537381854769,0.02725563624351963,0.04134544329099195,0.11406408746585948,-0.092811437059114,-0.0034969644051538774,-0.09470630291795805,0.054575629823493114
audio,-1,70.0,150.0,HG 70-150Hz,231,hg,-0.0065516773427721125,0.08055020205499969,-0.014193454807496609,0.14254654274930853,-0.1614978870484356,0.03685494597486851,-0.07770867158047337,0.07427191165119348
audio,-1,70.0,150.0,HG 70-150Hz,232,hg,-0.0741972943914345,0.1667744919803171,-0.07559339275712558,0.08225528104815841,-0.09578130979878058,0.04135608331666728,-0.044813859397802296,0.08296738752718366
audio,-1,70.0,150.0,HG 70-150Hz,233,hg,-0.0800114514995276,0.14309451660049663,0.0009428121993800457,0.013223803870752749,-0.06436580816067447,-0.038226537075097274,0.02534266406466995,0.05217251335294267
audio,-1,70.0,150.0,HG 70-150Hz,234,hg,-0.0465377488779345,0.07582816977268804,0.07799799712371218,-0.01096759745992711,-0.05629412364942178,-0.05498343414336513,0.014956737234247796,0.04822368689447094
audio,-1,70.0,150.0,HG 70-150Hz,235,hg,-0.04867055463451725,-0.020030236646383783,0.03994697803717504,-0.056531982643319136,0.04115182029830756,0.07932957229437976,-0.03519559670564268,0.04583667732281788
audio,-1,70.0,150.0,HG 70-150Hz,236,hg,-0.03747470742585921,-0.07627315550983432,0.05074326367931514,-0.1130369948417816,0.06897908882869837,0.13301277579724718,-0.02595027052778581,0.07221003665864593
audio,-1,70.0,150.0,HG 70-150Hz,237,hg,0.012933507361287714,-0.08263062201305277,0.05553628765525254,-0.08834910337366744,0.05780631698332263,0.0794973819373186,-0.034793768550459944,0.05879242683919452
audio,-1,70.0,150.0,HG 70-150Hz,238,hg,0.04782066781927159,0.0490730932216092,0.013940568228596555,-0.013792788135650403,0.059059135530916164,-0.042739730510540905,-0.11336094615420288,0.048540989942969674
audio,-1,70.0,150.0,HG 70-150Hz,239,hg,0.018923266338401138,0.06577415743863403,-0.013101783400412194,0.04750513463075375,0.02988094514260164,-0.04930505876415165,-0.09967666138582726,0.04630957244296881
audio,-1,70.0,150.0,HG 70-150Hz,240,hg,-0.006615122046731276,0.025572486144534758,-0.004010422012550315,0.06005260544181646,0.03577188080401488,-0.08249591098136126,-0.02827551734972353,0.03468484925439035
audio,-1,70.0,150.0,HG 70-150Hz,241,hg,-0.036719307572850385,0.007209856798703934,-0.03678972070322004,0.0394272939634318,0.06211279017096312,-0.0493896793757125,0.0141487667186837,0.03511391647193793
audio,-1,70.0,150.0,HG 70-150Hz,242,hg,0.00902027762582325,0.019053587438501007,-0.058493943967908,0.05871416882005771,-0.04478806193607729,0.01483055790149105,0.0016634141181123207,0.029509144543995804
audio,-1,70.0,150.0,HG 70-150Hz,243,hg,-0.002829284137334014,0.03785069171474586,-0.025940134067380893,0.1066342718352564,-0.042219263607731095,0.0033863735365275067,-0.07688265527408447,0.04224895345329432
audio,-1,70.0,150.0,HG 70-150Hz,244,hg,0.015078809252362874,0.05042177370820167,-0.11367731629529168,0.10893554030767871,0.058562147581029324,-0.059736374337948414,-0.05958458021603177,0.0665709345283635
audio,-1,70.0,150.0,HG 70-150Hz,245,hg,0.01747569394117212,-0.010566665381577675,-0.08761577698778034,0.1472620370909871,-0.023680012514054844,-0.050717648284993304,0.00784237213624672,0.04930860090525886
audio,-1,70.0,150.0,HG 70-150Hz,246,hg,0.03127653350861133,0.003603795649783882,-0.03826808397987505,0.05612650575524087,-0.09802601130657804,0.01727083027451162,0.028016430098305223,0.038941170081843716
audio,-1,70.0,150.0,HG 70-150Hz,247,hg,-0.010980040757609109,0.04376439819438432,-0.008791527122896658,-0.07225050772110511,-0.03290538076078411,0.09691751677545751,-0.015754458607446894,0.04019483284852625
audio,-1,70.0,150.0,HG 70-150Hz,248,hg,-0.0074361223077464315,-0.005418613162037004,0.07180373075456624,-0.12010865496460885,-0.05336080398122323,0.09820477711425421,0.016315686546794408,0.053235484118747185
audio,-1,70.0,150.0,HG 70-150Hz,249,hg,0.007412081162605705,-0.03778115788453018,0.08357199561333857,-0.07374389284341636,-0.04549642246682218,-0.04208504299016316,0.10812243940898779,0.05688757605283771
audio,-1,70.0,150.0,HG 70-150Hz,250,hg,-0.04583782124264959,-0.09303863807856667,0.03975065100554625,0.0045110886286171105,-0.04241253239498728,-0.00211270956506855,0.13913996164710926,0.05240048608036353
audio,-1,70.0,150.0,HG 70-150Hz,251,hg,-0.03080020193314471,-0.0748432516630428,0.1407759906782457,0.004271964911612973,-0.08626428148504446,-0.07386315503745644,0.12072293452883022,0.07593454003391105
audio,-1,70.0,150.0,HG 70-150Hz,252,hg,-0.024056052310107885,-0.0663040909078384,0.09630066555285242,-0.04708617625813218,-0.058705621449449664,-0.022638465508160725,0.1224897408808361,0.06251154469533962
audio,-1,70.0,150.0,HG 70-150Hz,253,hg,0.0009257017309661506,0.01961064962980581,0.029657541037625648,-0.03300448281078622,0.019288200009920382,-0.04177618992762109,0.00529858033008929,0.021365906496687796
audio,-1,70.0,150.0,HG 70-150Hz,254,hg,0.03137889030273814,0.020521619477324306,0.07853135594426727,-0.04066595562163072,-0.030028319259304482,0.00012211475409004514,-0.05985970559748415,0.037301137279548445
audio,-1,70.0,150.0,HG 70-150Hz,255,hg,0.029611809886906353,0.035024530516886664,0.1363116849454129,-0.013464024925491725,-0.017858892284965296,-0.0119270357690573,-0.15769807236969136,0.057413721528344515
audio,-1,70.0,150.0,HG 70-150Hz,256,hg,0.04642404469246558,-0.06454686136775584,0.1131870128312708,-0.0016175517352716177,-0.030551165704392903,0.06469365014686944,-0.12758912886318594,0.06408705933445888
audio,-1,70.0,150.0,HG 70-150Hz,257,hg,0.14116409611665423,-0.10577201934022167,0.10728985706778651,-0.058665320084704056,-0.04745096349194647,0.006835782524794254,-0.04340143279236324,0.07293992448835292
audio,-1,70.0,150.0,HG 70-150Hz,258,hg,0.14354028966001395,-0.10725622229565518,0.056649568765508626,-0.12258339667561846,-0.09664784793750586,0.08342339640560155,0.04287421207765523,0.09328213340250839
audio,-1,70.0,150.0,HG 70-150Hz,259,hg,0.13250163732126188,-0.08156561932777828,0.0025061390367470513,-0.12738852432163644,-0.09067688895329648,0.0975269168143214,0.06709633943038229,0.08560886645791768
audio,-1,70.0,150.0,HG 70-150Hz,260,hg,0.07833448096109026,-0.0629435593067551,-0.08375649981281967,-0.07421406221435171,-0.014123458719795295,0.03207991504797386,0.12462318404465783,0.0671535943010634
audio,-1,70.0,150.0,HG 70-150Hz,261,hg,0.040698042881435234,-0.025354480240982896,-0.13760330101848697,0.08075642818451692,-0.009352605005157404,-0.045963633306447156,0.09681954850512313,0.06236400559173567
audio,-1,70.0,150.0,HG 70-150Hz,262,hg,0.04116717381576476,-0.04985181836136023,-0.14018147111065304,0.1830612198272393,0.05224760835725402,-0.06566622381522218,-0.020776488713023424,0.07899314342864527
audio,-1,70.0,150.0,HG 70-150Hz,263,hg,0.07219425607497346,0.06303505145966264,-0.15460041110819062,0.055910712063136345,0.08210802369019841,-0.07462799657130366,-0.04401963560847609,0.07807086951084875
audio,-1,70.0,150.0,HG 70-150Hz,264,hg,-0.017106430096674834,0.08932767340137934,-0.039991591233613656,-0.08508297536566521,0.12998772485861013,-0.0648654263566856,-0.012268975207350463,0.06266154235999703
audio,-1,70.0,150.0,HG 70-150Hz,265,hg,-0.08077953691491507,0.06419828209780253,-0.048042835996275846,-0.0576165624549975,0.059656533088609735,0.0922602947272569,-0.029676174547480595,0.06174717426104832
audio,-1,70.0,150.0,HG 70-150Hz,266,hg,-0.07482915638854512,0.010612814390091941,-0.035899254866141594,-0.07752062877915099,-0.08902644527758743,0.13774313016531675,0.1289195407560175,0.0792215672318359
audio,-1,70.0,150.0,HG 70-150Hz,267,hg,-0.03277028653429782,-0.02050028105676343,-0.08771643188220571,-0.005243486605228688,-0.13613012282237244,0.039931410111648004,0.24242919878921884,0.08067445968596214
audio,-1,70.0,150.0,HG 70-150Hz,268,hg,-0.07117916566996145,0.010331554801713095,-0.07268590062708338,0.062243049669678564,0.009854039737382444,-0.09149765068871314,0.152934072776984,0.06724649056735944
audio,-1,70.0,150.0,HG 70-150Hz,269,hg,-0.048446633379344996,0.0480646274447129,0.03395000312369155,0.04059261111640019,0.12204032634903685,-0.16470367580790213,-0.03149725884659532,0.06989930515252628
audio,-1,70.0,150.0,HG 70-150Hz,270,hg,-0.03210422431337419,-0.04224161711084317,0.06815934732684124,-0.0005313418050746528,0.13919243297377615,-0.11502841597183415,-0.017446181099492194,0.05924336580017654
audio,-1,70.0,150.0,HG 70-150Hz,271,hg,0.025784960406526433,-0.06340279212563348,-0.026580936471592136,-0.06427166733328989,0.025645158479225442,0.0388391116330545,0.06398616541170937,0.04407297026586161
audio,-1,70.0,150.0,HG 70-150Hz,272,hg,0.07158887656892016,0.004296640885708585,-0.10898045571862015,-0.07110317414829409,-0.04040098403661164,0.03598924121544215,0.10860985523345461,0.0629956039724359
audio,-1,70.0,150.0,HG 70-150Hz,273,hg,0.07216295811172184,0.018311038386145194,-0.2074183640985987,-0.010946341515682412,-0.0819675197831333,0.03632163384192142,0.17353659505762783,0.0858092072564044
audio,-1,70.0,150.0,HG 70-150Hz,274,hg,0.01472554904741627,-0.01859764080369991,-0.11479742532200668,-0.017637927031917792,0.06001166109568202,0.01617153210326189,0.06012425091126408,0.04315228375932123
audio,-1,70.0,150.0,HG 70-150Hz,275,hg,-0.013887917016101614,0.01678095901718129,0.09822347164536055,-0.024739917289708178,0.11590138172213632,-0.059218119774788296,-0.13305985830408082,0.06597308925276531
audio,-1,70.0,150.0,HG 70-150Hz,276,hg,-0.0009552987029814387,-0.034872619226542764,0.05960091932326206,-0.08302582651788155,0.014049029050051417,0.10989481178398182,-0.06469101570988903,0.05244136004494144
audio,-1,70.0,150.0,HG 70-150Hz,277,hg,-0.024108568730344233,0.08699499388003121,-0.007240559377280072,-0.08697474150204215,-0.047625264020183064,0.12222442855992448,-0.04327028881010706,0.05977697783998747
audio,-1,70.0,150.0,HG 70-150Hz,278,hg,0.02633469784345004,0.05393026013140693,-0.04117456733975747,-0.0038497972188013454,-0.08463549639823517,0.0012476434434254766,0.04814725953851147,0.03704567455908399
audio,-1,70.0,150.0,HG 70-150Hz,279,hg,0.02336775164841668,0.021623032932995424,-0.007760116091579282,0.012495591876027036,0.004801226681219753,-0.01812335192898632,-0.03640413511809324,0.01779645803961682
audio,-1,70.0,150.0,HG 70-150Hz,280,hg,0.022414743748454067,-0.059389925472244406,0.05466878451138481,-0.06769260796540619,0.08134786977602884,0.027236635856129843,-0.058585500454346864,0.05304800968342786
audio,-1,70.0,150.0,HG 70-150Hz,281,hg,0.04186363717153434,-0.14660902159416656,-0.014357775289117438,-0.0714128983214228,0.09415154912759802,0.04228010360463698,0.054084405300937693,0.06639419862991626
audio,-1,70.0,150.0,HG 70-150Hz,282,hg,0.018463618828255444,-0.039682237649729106,-0.016113038900650273,-0.021944963915030626,0.09618681844041234,0.010552090159589536,-0.04746228696284716,0.03577215069378779
audio,-1,70.0,150.0,HG 70-150Hz,283,hg,0.021560093708020672,-0.05908358732244536,-0.13365756831363457,0.06869357138276266,0.22652630955725805,-0.043532160484487374,-0.08050665852747566,0.09050856418515492
audio,-1,70.0,150.0,HG 70-150Hz,284,hg,-0.0009430227415301515,-0.06140336761936746,-0.07979500177432211,-0.005893096999801198,0.08055768878181507,0.03153794295525627,0.0359388573979494,0.04229556832429166
audio,-1,70.0,150.0,HG 70-150Hz,285,hg,0.008004848075787887,0.0019979270755063824,0.014384547118220438,-0.057651108529030846,-0.03651821931444108,0.06400807442930702,0.005773931144649677,0.026905522240991908
audio,-1,70.0,150.0,HG 70-150Hz,286,hg,0.0016258058243124468,0.05200534194156303,-0.02459659369543471,-0.043433182074254124,-0.04115271347021967,0.022786255715816894,0.03276508575821551,0.031194996925688057
audio,-1,70.0,150.0,HG 70-150Hz,287,hg,0.0024925266020174087,0.02516329573548986,0.004716674772899737,0.053918956135183924,-0.08703980667723221,-0.005565758740028694,0.0063141121716698305,0.026458732976360234
audio,-1,70.0,150.0,HG 70-150Hz,288,hg,0.005395383763405873,0.040836564634566884,0.10873769178171634,0.016336771835341466,-0.06885208591206544,0.015875542854053792,-0.1183298689570196,0.053480558534024204
audio,-1,70.0,150.0,HG 70-150Hz,289,hg,0.00570426063121415,0.09356072172413772,0.1426535894262456,-0.09802500486441017,0.049627356532829264,0.0010096501684898089,-0.19453057361850656,0.0835873081379762
