sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23
656,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,4,15,0,13
657,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
658,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
659,0,0,0,5,7,5,2,0,9,0,11,10,11,1,0,11,11,15,0,13
660,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
661,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
662,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
663,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
664,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
665,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
666,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
667,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
668,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
669,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
670,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
671,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
672,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
673,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
674,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
675,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
676,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
677,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
678,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
679,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
680,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
681,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
682,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
683,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
684,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
685,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
686,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
687,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
688,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
689,2,1,4,1,2,8,9,6,2,9,2,12,15,9,1,4,9,16,8,17
690,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
691,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
692,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
693,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
694,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
695,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
696,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
697,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
698,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
699,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
700,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
701,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
702,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
703,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
704,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
705,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
706,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
707,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
708,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
709,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
710,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
711,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
712,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
713,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
714,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
715,0,0,2,6,3,5,5,10,11,6,7,3,7,1,5,7,7,15,0,18
716,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
717,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
718,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
719,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
720,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
721,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
722,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
723,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
724,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
725,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
726,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
727,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
728,0,0,2,1,2,8,0,8,0,9,2,1,10,14,4,17,17,7,21,18
729,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,15,15,7,4,7
730,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
731,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,19,10
732,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
733,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
734,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
735,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,4,19,10
736,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
737,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
738,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
739,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
740,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,21,18
741,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
742,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
743,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
744,0,4,3,2,2,0,7,2,1,10,2,8,10,1,7,17,17,6,21,18
745,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
746,1,1,4,1,4,4,9,6,2,12,4,12,4,0,12,10,10,20,8,20
747,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
748,1,1,4,1,2,4,9,6,2,9,2,0,15,0,12,10,10,20,4,20
749,1,1,4,1,2,4,9,10,3,6,5,2,5,5,12,10,10,20,13,20
750,1,1,4,1,2,4,9,10,3,6,5,2,5,5,12,10,10,20,13,20
751,0,0,2,1,3,4,9,10,3,6,5,2,5,5,12,5,5,9,13,20
752,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
753,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
754,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
755,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
756,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
757,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
758,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
759,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
760,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
761,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
762,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
763,3,3,1,4,0,3,1,1,10,3,13,6,13,2,11,9,19,14,20,21
764,3,3,1,4,4,3,0,1,10,3,9,6,9,2,11,9,19,14,20,21
765,1,1,4,1,2,4,9,10,3,6,5,2,5,5,13,5,5,9,13,1
766,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
767,1,1,4,1,4,4,9,10,3,6,5,2,5,5,13,5,5,9,13,1
768,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
769,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
770,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
771,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
772,2,2,5,3,2,6,7,6,7,9,2,0,10,14,12,10,10,20,4,20
773,2,2,5,3,1,6,4,9,3,5,5,13,6,5,13,6,6,8,15,1
774,0,0,2,6,3,4,4,10,3,6,5,2,5,5,13,5,5,9,13,1
775,2,2,5,3,2,6,7,6,7,9,2,0,10,14,12,10,10,20,4,20
776,2,2,5,3,2,6,7,6,7,9,2,0,10,14,12,10,10,20,4,20
777,2,2,5,1,2,4,9,10,3,6,5,2,5,5,12,10,10,20,4,20
778,0,0,2,1,3,4,9,10,3,6,5,2,5,5,12,5,5,9,13,20
779,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
780,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
781,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
782,0,0,2,6,3,4,4,10,3,6,5,2,5,5,13,5,5,9,13,1
783,1,1,4,1,4,4,9,10,10,10,2,1,2,0,7,2,2,14,8,21
784,1,1,4,1,4,8,9,1,10,10,2,1,2,0,7,2,2,14,20,21
785,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
786,2,2,5,3,1,6,4,9,7,9,6,0,15,9,17,15,15,7,4,7
787,1,4,3,2,5,2,1,3,4,3,0,14,14,11,2,14,14,2,17,0
788,1,4,3,2,5,2,1,3,4,3,0,14,14,11,2,14,14,2,17,0
789,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,0
790,1,1,4,2,4,8,1,1,10,3,9,14,2,2,11,9,19,14,20,0
791,1,1,4,2,4,8,1,1,10,3,0,14,2,2,2,14,19,14,20,0
792,1,1,4,1,4,8,0,8,0,10,9,1,2,0,7,2,2,20,8,11
793,1,1,4,1,2,4,9,6,2,12,4,12,4,0,12,10,10,20,4,20
794,0,0,2,3,3,4,4,10,3,6,5,2,5,5,13,5,5,9,13,1
795,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
796,2,1,4,1,2,4,7,6,2,9,2,0,15,14,12,10,10,20,4,20
797,1,1,4,1,2,4,9,10,3,6,5,2,5,5,12,10,10,20,13,20
798,1,1,4,1,2,4,9,10,3,6,5,2,5,5,12,10,10,20,13,20
799,1,1,4,1,4,4,9,10,3,6,5,2,5,5,12,2,5,14,13,20
800,0,0,2,6,3,4,4,10,3,6,5,2,5,5,13,5,5,9,13,1
801,0,0,2,3,3,4,4,10,3,6,5,2,5,5,13,5,5,9,13,1
802,1,1,4,1,4,8,9,1,10,10,4,1,2,0,7,2,2,20,3,21
803,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
804,0,0,2,6,4,4,0,10,3,6,5,2,5,5,13,5,5,9,13,1
805,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
806,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
807,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
808,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
809,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
810,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
811,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
812,0,0,2,6,3,4,5,10,3,6,5,2,5,5,13,5,5,9,13,1
813,2,2,5,3,2,6,7,6,7,9,2,0,15,9,17,15,15,7,4,7
814,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,15,15,7,4,7
815,2,2,5,3,2,6,7,6,7,9,2,0,15,9,17,15,15,7,4,7
816,3,3,1,2,5,2,1,1,10,11,10,11,14,2,6,18,18,19,18,21
817,2,2,5,3,2,6,7,9,1,9,2,0,10,14,17,17,17,7,4,7
818,2,2,5,3,2,6,7,9,1,9,2,0,10,14,17,17,17,7,4,7
819,2,1,4,1,2,8,7,8,1,9,2,0,10,14,17,17,17,7,4,7
820,2,1,4,1,2,8,0,8,0,9,2,0,9,14,17,17,17,1,1,7
821,1,4,3,0,6,1,6,5,0,7,12,7,12,6,4,12,14,14,17,0
822,3,3,1,4,0,3,8,7,6,8,13,6,13,7,10,13,13,5,9,8
823,3,3,1,4,0,3,8,7,6,8,13,6,13,7,10,13,13,5,9,8
824,1,1,4,1,4,8,0,8,0,1,9,5,2,16,4,2,2,3,7,14
825,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
826,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
827,3,3,1,2,5,2,1,1,10,3,0,14,0,2,2,14,19,14,17,0
828,2,2,5,0,6,7,3,4,5,2,0,4,0,9,3,0,0,1,1,7
829,1,4,3,2,5,2,1,3,4,3,0,14,0,0,2,14,14,2,1,0
830,1,1,4,2,5,8,1,3,4,3,0,14,0,0,2,14,14,2,1,0
831,1,1,4,1,4,8,0,8,0,3,9,1,2,9,1,2,2,10,8,21
832,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,8
833,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
834,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
835,3,3,1,4,0,3,8,7,6,8,13,6,13,7,10,13,13,5,9,8
836,3,3,1,4,0,3,8,7,6,3,13,6,13,2,10,9,19,5,9,8
837,3,3,1,4,0,3,8,7,6,3,13,6,13,2,10,9,19,5,9,8
838,2,2,5,3,2,6,7,9,1,9,2,0,15,14,17,15,15,7,4,7
839,1,1,4,1,4,8,0,8,0,3,9,1,9,16,4,9,2,3,7,14
840,2,2,5,1,2,6,7,8,1,9,2,0,10,14,17,17,17,1,1,7
841,2,2,5,3,2,6,7,8,1,9,2,0,10,14,17,17,17,1,3,7
842,1,1,4,1,2,8,7,8,0,9,2,0,2,14,4,17,2,3,7,14
843,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,2,3,7,14
844,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,2,3,7,14
845,1,1,4,1,4,8,1,1,10,3,9,1,2,2,11,9,19,14,20,21
846,1,4,3,0,6,1,6,5,8,7,12,7,12,6,4,12,12,3,7,14
847,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,17,17,7,4,7
848,1,4,3,0,6,1,0,8,0,7,2,1,2,6,4,14,2,3,7,14
849,1,1,4,1,2,8,0,8,0,9,2,1,2,14,4,17,2,3,7,14
850,1,1,4,1,2,8,7,8,1,9,2,1,10,14,4,17,17,3,7,14
851,1,1,4,1,2,8,0,8,0,9,2,1,2,14,4,2,2,3,7,14
852,1,1,4,1,2,8,0,8,0,9,2,1,2,14,4,2,2,3,7,14
853,1,1,4,1,2,8,0,8,0,9,2,1,2,14,4,2,2,3,7,14
854,1,1,4,2,2,8,7,8,0,9,2,1,2,14,4,2,2,3,7,14
855,1,1,4,2,4,8,7,6,1,10,2,8,10,8,7,17,19,20,3,11
856,1,1,4,1,2,8,7,6,1,9,2,0,10,14,7,10,10,20,4,11
857,1,1,4,1,2,8,7,8,0,9,2,1,2,0,4,2,2,3,7,14
858,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,9,2,3,7,14
859,1,1,4,4,4,2,0,8,0,3,9,1,2,2,4,9,19,3,7,14
860,1,1,4,4,4,2,0,1,0,3,9,1,2,2,4,9,19,3,7,21
861,1,1,4,1,4,8,0,1,0,3,9,1,2,2,4,9,19,3,7,21
862,1,1,4,4,4,2,0,1,0,3,9,1,2,2,4,9,19,3,7,21
863,1,1,4,4,4,2,0,1,0,3,9,1,2,2,4,9,19,3,7,21
864,1,1,4,4,4,2,1,1,10,3,9,1,2,2,4,9,19,3,7,21
865,3,3,1,4,4,2,1,1,10,3,10,1,2,2,4,9,19,3,7,21
866,1,1,4,2,4,2,1,1,10,3,10,1,2,2,4,9,19,3,7,21
867,1,1,4,1,4,8,0,8,0,10,2,1,2,0,4,2,2,3,7,14
868,1,1,4,1,2,8,7,8,1,9,2,0,15,14,17,2,2,7,7,14
869,1,1,4,2,2,8,7,6,1,10,0,14,0,0,2,17,2,3,1,19
870,2,2,5,1,2,8,7,8,0,9,0,0,15,9,17,15,15,7,1,19
871,1,1,4,1,2,8,0,8,0,9,2,1,2,0,4,2,2,3,7,14
872,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,2,2,3,7,14
873,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,2,3,7,14
874,1,1,4,1,2,8,0,8,0,9,2,1,2,0,4,2,2,3,7,14
875,1,1,4,1,4,8,0,8,0,9,2,1,2,0,4,2,2,3,7,14
876,1,1,4,1,4,8,0,8,0,9,9,1,2,0,4,2,2,3,7,14
877,1,1,4,1,4,8,0,8,0,9,9,1,2,0,4,2,2,3,7,14
878,1,1,4,1,4,8,0,8,0,9,9,1,2,0,4,2,2,3,7,14
879,2,1,4,0,2,8,0,8,0,9,2,1,2,14,4,2,2,3,7,14
880,2,2,3,0,6,1,0,8,0,7,2,1,2,14,4,2,2,3,7,14
881,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,2,3,7,14
882,1,1,4,2,4,8,1,1,0,3,9,14,2,2,4,14,19,3,7,0
883,1,1,4,2,4,2,1,1,0,3,9,14,2,2,4,14,19,3,7,0
884,1,1,4,2,4,2,1,1,10,3,9,14,14,2,4,14,19,3,7,0
885,1,1,4,2,4,2,1,1,0,3,9,14,14,2,4,14,19,3,7,0
886,1,1,4,2,4,2,1,1,0,3,9,14,14,2,4,14,19,3,7,0
887,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,14,19,3,7,14
888,1,1,4,2,5,8,0,8,0,3,2,1,2,14,4,14,2,3,7,14
889,2,4,3,0,6,1,6,5,8,7,12,7,12,6,4,12,2,3,7,14
890,0,0,2,6,3,4,5,10,11,6,1,3,1,1,11,1,1,12,0,15
891,0,0,2,6,3,5,5,0,11,4,1,3,1,1,5,1,1,12,0,15
892,0,0,2,6,3,5,5,0,11,4,1,3,1,1,5,1,1,12,0,15
893,2,1,4,1,2,8,7,6,2,9,2,1,2,0,17,2,2,7,8,19
894,1,1,4,1,2,8,7,6,1,9,2,1,15,0,7,15,15,7,8,19
895,1,1,4,2,2,8,7,6,1,10,2,8,10,14,17,17,17,7,3,11
896,1,1,4,1,2,8,7,6,1,9,2,0,15,14,17,15,15,7,8,19
897,2,2,5,1,2,6,7,6,1,9,2,0,15,14,17,15,15,7,4,7
898,1,1,4,2,4,2,1,1,10,3,1,1,1,2,11,1,1,12,20,15
899,1,1,4,2,4,2,1,1,10,3,1,1,1,2,11,1,1,12,20,15
900,1,1,4,2,4,2,1,1,10,3,1,1,1,2,11,1,1,12,20,15
901,1,1,4,2,4,2,1,1,10,3,1,1,1,2,11,1,1,12,20,15
902,1,1,4,2,4,8,1,1,10,3,1,1,1,2,11,1,1,12,20,15
903,1,1,4,2,4,2,1,1,10,3,1,1,1,2,11,1,1,12,20,15
904,1,1,4,2,4,8,1,1,10,3,1,1,1,2,11,1,1,12,20,15
905,1,1,4,2,4,8,1,1,10,3,1,1,1,2,11,1,1,12,20,15
906,1,1,4,2,4,8,0,8,1,3,1,1,1,2,11,1,1,12,20,15
907,1,1,4,2,4,8,1,1,10,3,1,1,1,2,11,1,1,12,20,15
908,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,12,2,4
909,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,12,2,4
910,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,12,2,4
911,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,12,2,4
912,1,1,4,2,5,2,1,1,10,3,1,14,1,2,11,1,1,12,20,15
913,1,1,4,2,4,2,1,1,10,3,0,14,2,2,2,14,19,2,20,15
914,3,3,1,4,0,3,1,1,10,3,1,9,1,2,11,1,1,12,20,15
915,3,3,1,4,0,2,1,1,10,3,1,9,1,2,11,1,1,12,20,15
916,1,1,4,2,4,4,1,1,10,10,1,1,1,1,11,1,1,12,20,15
917,1,1,4,2,4,4,1,1,10,10,1,1,1,1,11,1,1,12,20,15
918,0,0,2,6,3,4,5,10,10,6,1,2,1,1,11,1,1,12,0,15
919,0,0,2,6,3,5,5,0,11,4,1,3,1,1,5,1,1,12,0,15
920,0,0,2,6,3,5,5,0,11,4,1,3,1,1,5,1,1,15,0,13
921,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
922,3,3,1,4,0,3,1,1,10,3,1,9,1,2,11,1,1,12,20,15
923,1,3,1,2,4,2,1,1,10,3,1,14,1,2,11,1,1,12,20,15
924,3,3,1,4,0,2,1,1,10,3,1,9,1,2,11,1,1,12,20,15
925,3,3,1,4,0,3,8,1,10,3,1,9,1,2,11,1,1,12,20,15
926,3,3,1,4,0,3,8,1,10,3,1,9,1,2,11,1,1,12,20,15
927,1,1,4,1,4,8,9,6,2,12,4,12,4,0,1,4,2,10,8,19
928,1,4,3,0,6,1,6,5,2,7,12,7,12,6,1,12,15,10,8,19
929,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,10,6,3
930,2,2,5,1,2,8,9,6,2,9,4,12,15,9,1,15,15,10,8,7
931,2,2,5,3,2,6,4,9,2,9,6,0,15,9,1,15,15,10,8,7
932,2,1,4,1,2,8,9,6,2,12,4,12,15,9,1,15,15,10,8,19
933,1,1,4,1,4,8,9,6,2,12,4,12,15,9,1,15,15,10,8,19
934,1,1,4,1,4,8,9,6,2,12,4,12,4,0,1,4,2,10,8,19
935,1,1,4,1,4,8,9,6,2,12,4,12,4,0,1,4,2,10,8,19
936,2,2,5,3,1,6,4,9,7,9,6,0,15,9,1,15,15,10,8,7
937,1,1,4,1,4,8,9,6,2,12,4,12,4,0,1,4,2,10,8,19
938,1,1,4,1,2,8,9,6,2,12,4,12,15,0,1,15,15,10,8,19
939,1,1,4,1,2,8,7,6,2,12,2,12,15,9,1,15,15,10,8,19
940,1,1,4,1,4,4,9,10,2,6,4,1,0,9,1,0,4,10,8,11
941,1,1,4,1,4,4,9,10,2,6,4,12,0,9,1,4,4,10,8,11
942,2,2,5,1,2,8,7,6,2,9,0,0,15,9,1,15,15,10,8,19
943,1,1,4,1,4,8,9,6,2,12,4,12,15,9,1,15,15,10,8,19
944,1,1,4,1,2,8,7,6,1,12,0,14,0,0,2,15,15,10,1,19
945,2,1,4,1,2,8,9,6,2,12,4,12,15,9,1,15,15,10,8,17
946,1,1,4,1,4,8,9,6,2,12,0,12,15,9,1,15,15,10,8,19
947,1,1,4,1,4,8,9,6,2,12,0,12,15,9,1,15,15,10,8,19
948,1,1,4,1,4,8,9,6,2,12,0,12,15,9,1,15,15,10,8,19
949,1,1,4,1,4,8,9,6,2,12,0,12,15,9,1,15,15,10,8,19
950,1,1,4,1,4,8,9,6,2,12,0,12,15,9,1,15,15,10,8,19
951,1,1,4,4,4,8,0,1,0,3,9,1,2,2,4,9,19,14,20,0
952,1,1,4,1,2,8,9,6,2,12,4,12,15,9,1,15,15,7,16,17
953,1,4,3,0,6,1,6,5,2,7,12,7,12,6,1,15,15,10,8,19
954,1,1,4,0,2,8,7,6,2,9,0,14,0,9,2,0,0,10,1,19
955,1,1,4,1,2,8,7,6,2,12,0,12,0,9,2,15,15,10,1,19
956,1,1,4,1,4,8,9,6,2,12,0,14,0,0,2,2,2,10,1,19
957,1,1,4,2,4,8,1,3,2,12,0,14,4,0,2,14,19,10,1,0
958,1,1,4,2,4,8,1,1,2,12,0,14,4,0,2,9,19,14,1,0
959,1,1,3,1,6,1,6,6,2,12,12,7,15,0,1,15,15,10,8,19
960,1,1,4,1,4,8,9,6,2,12,4,12,15,9,1,15,15,10,8,19
961,1,1,4,1,4,8,9,6,2,12,4,1,2,0,1,2,2,10,8,19
962,2,2,5,1,2,8,7,6,2,9,2,0,15,9,1,15,15,10,8,19
963,1,1,4,1,4,8,9,6,2,12,4,12,15,9,1,15,15,10,8,19
964,1,1,4,1,4,8,9,6,2,12,4,12,15,0,1,2,2,10,8,19
965,1,1,4,1,4,8,9,6,2,12,4,12,15,0,1,2,2,10,8,19
966,1,1,4,1,4,8,9,6,2,12,4,12,15,0,1,15,15,10,8,19
967,1,4,3,0,6,1,6,5,8,7,12,7,12,6,1,15,15,10,8,19
968,2,1,4,1,2,8,0,8,0,9,2,0,15,9,17,15,15,7,8,7
969,2,2,5,1,2,6,0,8,0,9,9,0,15,9,17,15,15,7,8,7
970,2,2,5,1,2,6,0,8,0,9,9,0,15,9,17,15,15,7,8,7
971,2,2,5,1,2,6,0,8,0,9,2,0,15,9,17,15,15,7,8,7
972,2,2,5,3,2,6,4,9,7,9,6,0,15,9,17,15,15,7,8,7
973,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,7
974,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
975,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
976,1,1,4,1,4,8,0,8,0,1,9,5,9,16,1,16,16,0,12,9
977,1,1,4,1,4,8,0,8,0,1,9,5,9,16,1,16,16,0,12,9
978,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
979,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
980,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
981,2,1,4,1,2,6,0,8,0,1,9,5,9,16,17,16,16,0,12,9
982,2,2,5,3,2,6,0,8,7,1,6,5,9,16,17,16,16,0,12,9
983,2,2,5,3,2,6,0,9,7,1,6,5,9,16,17,16,16,0,12,9
984,0,0,2,6,3,4,0,8,0,1,9,5,9,16,4,9,16,14,12,21
985,1,1,4,1,4,8,0,8,0,3,9,5,9,2,4,9,19,14,12,21
986,3,3,1,4,0,3,8,7,6,8,13,6,13,7,10,13,13,5,9,8
