band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
6,50.0,70.0,50-70Hz,0,ersp,0.001913539443157993,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,1,ersp,0.0027017073277610325,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,2,ersp,0.0010958279975517423,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,3,ersp,0.0012571394958178488,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,4,ersp,0.0013194205879743723,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,5,ersp,0.0008980384319323121,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,6,ersp,0.0010628010812483934,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,7,ersp,0.0012876122016140395,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,8,ersp,0.001140447673922692,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,9,ersp,0.0013778590103947633,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,10,ersp,0.00169120323472333,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,11,ersp,0.0009753378145555558,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,12,ersp,0.0015914135931400198,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,13,ersp,0.0015367052677651468,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,14,ersp,0.001618094957446525,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,15,ersp,0.0019641119867497936,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,16,ersp,0.0028056611078079337,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,17,ersp,0.0011610541478291293,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,18,ersp,0.0011803025055235564,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,19,ersp,0.0011357698854797444,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,20,ersp,0.0009200665263640501,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,21,ersp,0.0015596726991001103,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,22,ersp,0.0012673713030552033,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,23,ersp,0.0012307251837491272,0.0,0.0,0.0
