patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_hierarchical_rawds,silhouette,cluster_hierarchical_rawds_ranked,contact_name,patient,name,hemi,x,y,z,is_wm,is_cortical,dist_to_pial_mm,yeo7_network,yeo17_network
PAT_3415,audio,LM,IMG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG7_TN.npy,0.0591989664082687,0.0011369509043927,True,1179,9,0.16279647,9,IMG7,PAT_3415,IMG7,L,-31.130651473999023,16.152786254882812,8.977226257324219,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,IMG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG9_TN.npy,0.0528682170542635,0.0054005167958656,True,1180,9,0.044057656,9,IMG9,PAT_3415,IMG9,L,-30.75062561035156,20.026762008666992,9.074028968811035,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,IPG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG11_TN.npy,0.0694832041343669,0.0004134366925064,True,1181,9,0.16169482,9,IPG11,PAT_3415,IPG11,L,-15.3479642868042,-27.83418273925781,38.79573822021485,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,IPG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG14_TN.npy,0.067906976744186,0.0006976744186046,True,1182,9,0.16460682,9,IPG14,PAT_3415,IPG14,L,-22.81670188903809,-27.39255142211914,54.12744903564453,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,audio,LM,IPG16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG16_TN.npy,0.065891472868217,0.000594315245478,True,1183,9,0.19272904,9,IPG16,PAT_3415,IPG16,L,-20.364612579345703,-28.946605682373047,55.543556213378906,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,audio,LM,IPG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG17_TN.npy,0.0730232558139534,0.0004651162790697,True,1184,9,0.19386266,9,IPG17,PAT_3415,IPG17,L,-20.30686378479004,-30.93709945678711,57.41288375854492,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,audio,LM,IPG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG1_TN.npy,0.0647803617571059,0.0009302325581395,True,1185,9,0.13875008,9,IPG1,PAT_3415,IPG1,L,-21.786794662475582,-12.895208358764648,-11.695311546325684,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG2_TN.npy,0.0599741602067183,0.0006201550387596,True,1186,9,0.16092113,9,IPG2,PAT_3415,IPG2,L,-2.514373540878296,-5.295577526092529,7.044583320617676,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG3_TN.npy,0.0615762273901808,0.0006459948320413,True,1187,9,0.16010052,9,IPG3,PAT_3415,IPG3,L,-0.3338905274868011,-14.099084854125977,14.473052978515623,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG4_TN.npy,0.0686304909560723,0.0003100775193798,True,1188,9,0.17533195,9,IPG4,PAT_3415,IPG4,L,-0.3338905274868011,-14.099084854125977,14.473052978515623,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG5_TN.npy,0.064547803617571,0.0008527131782945,True,1189,9,0.161011,9,IPG5,PAT_3415,IPG5,L,-0.3338905274868011,-14.099084854125977,14.473052978515623,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG6_TN.npy,0.0699483204134367,0.0003359173126614,True,1190,9,0.17238618,9,IPG6,PAT_3415,IPG6,L,-0.3338905274868011,-14.099084854125977,14.473052978515623,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IPG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG7_TN.npy,0.0648837209302325,0.0004392764857881,True,1191,9,0.16227572,9,IPG7,PAT_3415,IPG7,L,-3.752892255783081,-18.023372650146484,30.00775718688965,0.0,1.0,0.0,7Networks_6,17Networks_11
PAT_3415,audio,LM,IPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG8_TN.npy,0.071860465116279,0.0004651162790697,True,1192,9,0.15602158,9,IPG8,PAT_3415,IPG8,L,-3.752892255783081,-18.023372650146484,30.00775718688965,0.0,1.0,0.0,7Networks_6,17Networks_11
PAT_3415,audio,LM,IPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG9_TN.npy,0.0756072351421188,0.0007751937984496,True,1193,9,0.17844012,9,IPG9,PAT_3415,IPG9,L,-13.791215896606444,-24.19639015197754,38.86165618896485,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,OI1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI1_TN.npy,0.1175452196382429,0.0007493540051679,True,1194,9,-0.00018072281,9,OI1,PAT_3415,OI1,L,-15.737523078918455,-99.34224700927734,-16.28396224975586,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OI2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI2_TN.npy,0.0233074935400516,0.0130232558139534,True,1195,0,-0.13930064,0,OI2,PAT_3415,OI2,L,-32.44135665893555,-94.12667083740234,-14.465670585632324,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OI3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI3_TN.npy,0.055891472868217,0.0021447028423772,True,1196,9,0.09588947,9,OI3,PAT_3415,OI3,L,-41.33712005615234,-88.41790771484375,-11.123109817504885,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OI4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI4_TN.npy,0.0850904392764857,0.0011111111111111,True,1197,9,0.030607602,9,OI4,PAT_3415,OI4,L,-41.48649215698242,-77.25370788574219,-15.781282424926758,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OI5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI5_TN.npy,0.0689664082687338,0.0028682170542635,True,1198,9,0.02264149,9,OI5,PAT_3415,OI5,L,-43.93831253051758,-75.19935607910156,-12.22083568572998,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OI6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI6_TN.npy,0.0432558139534883,0.0015762273901808,True,1199,9,0.051615432,9,OI6,PAT_3415,OI6,L,-52.32286834716797,-64.89195251464844,5.330914974212647,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_3415,audio,LM,OS1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS1_TN.npy,0.2297157622739018,5.167958656330749e-05,True,1200,4,0.00035669742,4,OS1,PAT_3415,OS1,L,-27.801631927490234,-97.9521026611328,-12.452997207641602,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OS2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS2_TN.npy,0.1087855297157622,0.0016795865633074,True,1201,9,-0.025963483,9,OS2,PAT_3415,OS2,L,-29.930444717407227,-95.14698028564452,-3.702267408370972,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OS3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS3_TN.npy,0.0629715762273901,0.0056072351421188,True,1202,9,-0.010478113,9,OS3,PAT_3415,OS3,L,-40.488502502441406,-88.7715835571289,-2.239351987838745,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,OS4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS4_TN.npy,0.0404651162790697,0.001188630490956,True,1203,9,0.09863594,9,OS4,PAT_3415,OS4,L,-39.74227142333984,-87.0685043334961,13.895906448364258,0.0,1.0,0.0,7Networks_1,17Networks_5
PAT_3415,audio,LM,OS5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS5_TN.npy,0.0357364341085271,0.0029457364341085,True,1204,9,0.041125525,9,OS5,PAT_3415,OS5,L,-41.552547454833984,-84.82678985595703,23.0036678314209,0.0,1.0,0.0,7Networks_3,17Networks_5
PAT_3415,audio,LM,OS6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS6_TN.npy,0.0375968992248062,0.0019896640826873,True,1205,9,0.031890616,9,OS6,PAT_3415,OS6,L,-44.989051818847656,-68.00166320800781,17.912952423095703,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_3415,audio,LM,TA1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA1_TN.npy,0.0471834625322997,0.0054521963824289,True,1206,9,0.07786966,9,TA1,PAT_3415,TA1,L,-32.87804412841797,-1.1251226663589478,-46.49178314208984,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TA2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA2_TN.npy,0.0538501291989664,0.0063824289405684,True,1207,9,0.040455014,9,TA2,PAT_3415,TA2,L,-37.307403564453125,-1.38478684425354,-46.44039916992188,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TA3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA3_TN.npy,0.0541860465116279,0.0029715762273901,True,1208,9,0.121868394,9,TA3,PAT_3415,TA3,L,-47.44747543334961,-5.071282386779785,-36.11546325683594,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TA4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA4_TN.npy,0.0548062015503875,0.0048320413436692,True,1209,9,0.09703544,9,TA4,PAT_3415,TA4,L,-61.923622131347656,-5.880796909332275,-27.053247451782227,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,TA5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA5_TN.npy,0.0540826873385012,0.0094315245478036,True,1210,9,0.05914805,9,TA5,PAT_3415,TA5,L,-62.4727668762207,-11.133716583251951,-18.02324676513672,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,TA6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TA6_TN.npy,0.0526356589147286,0.0143410852713178,True,1211,9,0.038141835,9,TA6,PAT_3415,TA6,L,-65.5450668334961,-16.180408477783203,-14.264688491821287,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,TM1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM1_TN.npy,0.0492764857881136,0.0042118863049095,True,1212,9,0.093434095,9,TM1,PAT_3415,TM1,L,-23.940412521362305,5.719496726989746,-45.34015274047852,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TM2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM2_TN.npy,0.05328165374677,0.0049354005167958,True,1213,9,0.11204587,9,TM2,PAT_3415,TM2,L,-31.19391250610352,-4.764183521270752,-44.70231246948242,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TM3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM3_TN.npy,0.0604909560723514,0.0031266149870801,True,1214,9,0.13905971,9,TM3,PAT_3415,TM3,L,-38.16786575317383,-8.463098526000977,-45.24430465698242,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TM4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM4_TN.npy,0.0501033591731266,0.0018346253229974,True,1215,9,0.15106107,9,TM4,PAT_3415,TM4,L,-45.40728759765625,-12.83795928955078,-42.975379943847656,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TM5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM5_TN.npy,0.039250645994832,0.0014728682170542,True,1216,9,0.09063482,9,TM5,PAT_3415,TM5,L,-48.1616439819336,-19.69130516052246,-37.724891662597656,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,TM6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TM6_TN.npy,0.0585529715762273,0.0087338501291989,True,1217,9,0.049308155,9,TM6,PAT_3415,TM6,L,-54.4908332824707,-29.25679588317871,-23.36612319946289,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,TP1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP1_TN.npy,0.0601291989664082,0.0009560723514211,True,1218,9,0.11936463,9,TP1,PAT_3415,TP1,L,-17.38008689880371,-78.64353942871094,-13.160736083984377,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,TP2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP2_TN.npy,0.0665374677002584,0.001937984496124,True,1219,9,0.058771018,9,TP2,PAT_3415,TP2,L,-21.62694358825684,-79.842529296875,-7.796267032623291,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,TP3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP3_TN.npy,0.0505426356589147,0.0026873385012919,True,1220,9,0.12636586,9,TP3,PAT_3415,TP3,L,-29.73052024841309,-66.30380249023438,-17.405729293823242,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,TP4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP4_TN.npy,0.0525839793281653,0.0026873385012919,True,1221,9,0.09907854,9,TP4,PAT_3415,TP4,L,-43.394187927246094,-65.40708923339844,-21.77320671081543,0.0,1.0,0.0,7Networks_1,17Networks_1
PAT_3415,audio,LM,TP5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP5_TN.npy,0.0484237726098191,0.0024547803617571,True,1222,9,0.10594636,9,TP5,PAT_3415,TP5,L,-46.530792236328125,-63.65068435668945,-17.921316146850586,0.0,1.0,0.0,7Networks_1,17Networks_5
PAT_3415,audio,LM,TP6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_TP6_TN.npy,0.0513436692506459,0.0030232558139534,True,1223,9,0.107656114,9,TP6,PAT_3415,TP6,L,-56.86692428588867,-59.9387092590332,-13.649782180786133,0.0,1.0,0.0,7Networks_3,17Networks_12
PAT_3415,picture,LM,GA1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA1_TN.npy,0.0305426356589147,0.0010077519379844,True,1224,7,0.09314709,7,GA1,PAT_3415,GA1,L,-47.09686279296875,29.08750915527344,31.277034759521484,0.0,1.0,0.0,7Networks_6,17Networks_12
PAT_3415,picture,LM,GA2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA2_TN.npy,0.0292764857881136,0.0014728682170542,True,1225,7,0.069275975,7,GA2,PAT_3415,GA2,L,-41.85065078735352,9.164194107055664,45.42991256713867,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,picture,LM,GA3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA3_TN.npy,0.0355555555555555,0.0008527131782945,True,1226,7,0.046361476,7,GA3,PAT_3415,GA3,L,-40.688941955566406,5.184079170227051,44.28445053100586,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,picture,LM,GA4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA4_TN.npy,0.0303100775193798,0.0007493540051679,True,1227,7,0.008367288,7,GA4,PAT_3415,GA4,L,-46.2895622253418,-8.069622993469238,54.060585021972656,0.0,1.0,0.0,7Networks_2,17Networks_6
PAT_3415,picture,LM,GA5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA5_TN.npy,0.030516795865633,0.0003617571059431,True,1228,2,-0.08966831,2,GA5,PAT_3415,GA5,L,-50.6123046875,-17.69489860534668,57.7371826171875,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,picture,LM,GA6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA6_TN.npy,0.0449870801033591,0.0008010335917312,True,1229,7,-0.006730752,7,GA6,PAT_3415,GA6,L,-49.624122619628906,-23.40787696838379,60.589942932128906,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,picture,LM,GA7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA7_TN.npy,0.0547028423772609,0.0003875968992248,True,1230,7,-0.03230796,7,GA7,PAT_3415,GA7,L,-45.02263259887695,-31.3889217376709,61.768516540527344,0.0,1.0,0.0,7Networks_2,17Networks_3
PAT_3415,picture,LM,GA8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA8_TN.npy,0.030516795865633,0.0010594315245478,True,1231,7,0.051045313,7,GA8,PAT_3415,GA8,L,-36.5324592590332,-51.05750274658203,64.32685852050781,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_3415,picture,LM,GB1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB1_TN.npy,0.0237209302325581,0.0005684754521963,True,1232,7,0.08132198,7,GB1,PAT_3415,GB1,L,-45.495941162109375,29.4365348815918,24.250150680541992,0.0,1.0,0.0,7Networks_6,17Networks_12
