sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23
647,2,0,5,0,5,7,2,8,6,11,4,7,14,9,0,2,17,1,5,20
648,2,0,5,3,1,1,8,8,6,4,3,6,13,9,0,2,13,4,18,4
649,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
650,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
651,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,0,13,6
652,2,0,5,3,1,4,8,5,9,1,3,6,13,14,10,0,13,20,2,4
653,2,3,2,2,7,4,0,4,3,1,1,6,1,14,10,0,18,20,2,4
654,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
655,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
656,2,0,5,3,1,1,8,5,6,10,3,6,13,9,0,2,13,1,2,2
657,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
658,2,3,2,2,7,0,0,0,8,9,1,1,1,14,10,0,18,6,12,12
659,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
660,2,3,2,2,5,4,6,4,6,10,11,7,14,9,0,2,5,6,12,2
661,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,8,13,6
662,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,20,2,4
663,2,0,5,3,1,1,8,8,9,4,3,6,13,2,5,11,13,4,18,14
664,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
665,2,0,5,3,1,1,8,5,6,4,3,7,14,9,0,2,5,1,2,20
666,2,0,5,3,1,1,8,5,6,10,3,7,14,9,0,2,5,1,2,20
667,3,0,5,6,6,7,2,6,7,0,5,11,2,8,9,16,6,19,1,9
668,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
669,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
670,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,20,13
671,1,1,1,0,5,7,7,1,0,11,4,2,7,12,2,12,1,18,20,13
672,1,1,1,0,5,7,2,1,0,11,4,2,7,9,0,2,1,18,20,8
673,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,1,20,12,12
674,2,0,2,0,5,4,6,4,6,1,1,7,1,9,0,2,1,1,2,2
675,2,0,1,0,5,4,6,4,6,10,11,7,14,9,0,2,1,1,2,20
676,1,3,1,0,5,4,6,4,6,1,1,1,1,11,17,14,1,6,12,8
677,2,0,2,2,5,4,6,4,6,10,11,7,1,9,0,2,18,6,12,12
678,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
679,1,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,2
680,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
681,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
682,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
683,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
684,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
685,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,0,13,14,2,2
686,1,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,20,8
687,1,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
688,2,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
689,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
690,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
691,1,3,1,0,5,4,6,4,3,1,1,1,1,11,17,14,1,16,20,8
692,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
693,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,1,6,12,8
694,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
695,1,1,1,0,5,4,6,1,3,11,4,1,1,11,17,14,1,18,20,8
696,2,0,2,0,5,4,6,4,3,1,1,6,1,9,0,2,1,20,2,8
697,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
698,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
699,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
700,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
701,1,1,1,0,5,4,6,1,3,11,4,2,7,11,17,14,1,18,20,8
702,2,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,12
703,2,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,20,12,12
704,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,1,20,2,4
705,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,1,6,12,8
706,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,6,2,2
707,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
708,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
709,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,6,12,2
710,1,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,20,8
711,1,1,1,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,20,8
712,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
713,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
714,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
715,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
716,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
717,1,3,2,2,7,4,6,1,0,11,1,1,7,11,17,14,1,18,12,12
718,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
719,1,1,1,0,5,4,6,1,6,11,4,7,7,11,17,14,1,18,20,8
720,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
721,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
722,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
723,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
724,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
725,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
726,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
727,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
728,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,20,12,12
729,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,0,13,1,2,4
730,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
731,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,1,18,20,8
732,1,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,20,8
733,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
734,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
735,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
736,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
737,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
738,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
739,1,3,1,0,5,4,6,4,3,1,1,1,1,11,17,14,1,6,12,8
740,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
741,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,14,1,18,20,8
742,1,1,0,1,3,2,3,1,0,2,9,2,5,0,7,14,15,16,14,1
743,1,1,0,1,3,2,3,1,0,2,9,2,5,0,7,14,15,16,14,1
744,2,0,2,2,7,4,0,4,9,1,3,6,13,14,5,0,13,20,2,4
745,1,1,1,0,5,7,6,1,0,11,9,2,7,11,17,14,15,16,20,8
746,2,3,2,2,5,4,6,4,3,1,1,1,1,11,17,0,1,20,12,8
747,1,3,2,2,5,4,6,1,0,2,9,1,5,11,17,14,15,16,14,1
748,2,0,5,3,1,1,8,8,6,10,11,7,12,2,5,2,12,6,18,2
749,2,0,2,2,7,4,6,4,3,1,1,6,1,14,17,0,17,20,2,12
750,2,0,5,3,1,1,8,5,6,4,3,6,14,9,0,2,5,1,2,20
751,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
752,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
753,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
754,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
755,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
756,2,0,5,3,1,1,8,5,6,4,3,6,13,9,0,2,13,1,2,4
757,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,1,20,12,12
758,2,0,2,0,5,4,6,4,3,1,1,6,1,11,17,0,1,20,20,8
759,1,1,1,0,5,7,6,1,6,11,4,2,14,9,17,2,1,1,20,8
760,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
761,1,1,1,0,5,4,6,1,6,11,4,1,14,11,17,2,1,1,20,8
762,1,3,0,0,5,4,6,4,3,2,9,1,5,11,17,14,1,16,12,8
763,1,1,1,0,5,4,6,1,0,2,9,1,5,11,17,14,1,16,20,8
764,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
765,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,18,20,12,12
766,2,0,5,3,1,4,6,4,3,1,1,6,1,9,0,2,1,1,2,2
767,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
768,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
769,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
770,2,0,5,3,1,4,8,4,3,1,1,6,1,9,10,2,18,6,2,2
771,2,0,5,3,1,1,8,5,6,10,11,7,14,9,0,2,5,1,2,2
772,1,1,1,0,5,4,6,4,6,1,1,7,14,9,0,2,1,1,20,8
773,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,20,8
774,1,1,1,0,5,2,6,1,0,2,9,2,7,0,17,14,1,18,20,8
775,1,1,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
776,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,20,13
777,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
778,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
779,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
780,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,20,13
781,2,3,2,2,7,0,0,0,8,9,13,9,3,14,10,0,17,20,0,12
782,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,2,4
783,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,17,20,12,12
784,2,0,2,2,5,4,6,4,3,1,1,6,1,14,17,0,1,20,2,8
785,3,4,3,5,2,5,5,9,1,7,7,3,4,4,1,16,16,19,1,3
786,1,3,0,1,3,4,6,4,3,2,9,1,5,11,17,14,15,16,14,1
787,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,20,12,12
788,2,0,2,3,1,4,6,4,3,1,1,6,1,14,10,0,18,6,2,2
789,3,4,3,5,2,5,5,9,1,7,7,0,4,4,1,16,16,19,1,3
790,2,3,2,2,7,4,0,4,3,1,1,6,13,14,10,0,18,6,2,2
791,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
792,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,2,13,6,2,2
793,2,3,0,1,3,2,3,3,10,2,9,13,5,0,14,18,8,11,11,15
794,1,3,0,1,3,2,3,3,10,6,0,13,15,13,14,18,8,11,11,15
795,1,3,0,1,3,2,3,3,10,6,0,13,15,13,14,18,8,11,11,15
796,1,3,0,1,3,2,3,3,10,6,0,13,15,13,14,18,8,11,11,15
797,1,3,0,1,3,2,3,3,10,6,0,13,15,13,14,18,8,11,11,15
798,1,1,1,0,5,4,6,1,3,11,4,6,7,11,17,14,1,20,20,8
799,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
800,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
801,2,0,2,2,7,4,8,4,3,1,3,6,13,14,10,0,13,6,2,4
802,2,0,5,3,1,4,8,4,3,1,3,6,13,14,5,0,13,20,2,4
803,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
804,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
805,1,1,1,6,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
806,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
807,2,0,5,3,1,4,8,5,9,4,3,6,13,14,5,0,13,20,2,4
808,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
809,2,3,2,2,7,4,6,4,3,1,1,1,1,9,10,2,18,6,12,2
810,3,4,3,5,2,5,5,9,1,7,7,0,4,4,1,13,16,17,1,21
811,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
812,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
813,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
814,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
815,3,4,3,5,2,5,5,9,1,7,7,3,4,4,1,13,16,14,4,3
816,3,4,3,5,2,5,5,9,1,7,7,3,4,4,1,13,16,17,1,3
817,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
818,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,2
819,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
820,2,0,5,3,1,4,6,4,3,1,1,6,1,14,10,0,18,6,2,2
821,2,0,5,3,1,1,8,5,9,4,3,6,13,9,0,2,13,1,2,2
822,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,2,3
823,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
824,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
825,3,0,5,3,1,1,8,5,9,4,7,3,13,1,5,1,16,14,4,3
826,3,0,5,3,1,1,8,5,9,4,7,3,4,1,1,1,16,14,4,3
827,3,4,5,3,1,1,5,5,9,4,7,3,4,1,1,1,16,14,4,3
828,3,4,5,3,1,1,5,5,9,4,7,3,4,1,1,1,16,14,4,3
829,3,0,5,3,1,1,8,5,9,4,7,3,4,1,5,1,16,14,4,3
830,3,0,5,3,1,1,8,5,9,4,7,3,4,1,5,1,16,14,4,3
831,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
832,3,0,5,3,1,1,8,5,9,4,7,3,13,1,5,1,16,14,4,3
833,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
834,2,0,5,0,5,7,2,8,6,10,4,7,14,9,0,2,5,1,5,20
835,2,0,5,3,1,4,8,5,9,1,3,6,13,14,5,0,13,20,2,4
836,2,0,2,2,1,4,8,4,3,1,3,6,13,14,5,0,13,20,2,4
837,2,0,5,3,1,1,8,5,6,10,3,7,14,9,0,2,5,1,2,20
838,3,0,5,3,1,1,8,5,9,4,7,3,13,1,5,1,13,1,2,3
839,2,0,5,3,1,1,8,5,9,4,3,7,14,9,0,2,5,1,2,20
840,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
841,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
842,2,0,5,3,1,4,8,4,6,10,11,7,14,9,0,2,18,6,2,2
843,2,0,5,3,1,4,8,4,3,1,3,6,13,14,0,2,13,20,2,4
844,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
845,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
846,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
847,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
848,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
849,2,0,5,3,1,1,8,5,9,10,3,6,13,14,5,0,13,6,2,4
850,2,0,5,3,1,1,8,4,3,10,11,6,13,14,10,0,18,6,2,2
851,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
852,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,20,13
853,1,1,1,0,5,6,7,1,4,11,10,10,7,12,17,12,1,20,20,13
854,2,0,1,0,5,4,8,5,6,4,3,6,14,9,0,2,1,1,20,8
855,2,3,2,2,7,0,0,0,8,9,13,9,3,14,10,0,18,2,0,2
856,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,4,7,22
857,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
858,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
859,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
860,2,3,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
861,2,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,4,18,12
862,2,0,5,2,5,7,2,8,6,10,11,4,12,2,12,11,17,4,18,14
863,2,0,5,3,1,7,2,8,6,10,11,4,12,2,12,11,12,4,18,20
864,2,0,5,2,7,0,0,8,6,10,11,4,12,2,12,11,12,4,18,14
865,2,0,1,0,5,7,2,8,6,11,4,4,12,16,12,6,9,4,5,5
866,1,3,2,2,7,4,6,4,3,2,1,1,1,11,10,14,18,6,12,2
867,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,0,17,22
868,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,0,17,22
869,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
870,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
871,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
872,2,0,5,3,1,0,0,8,8,9,13,4,12,2,5,11,12,6,18,14
873,2,0,2,2,7,4,6,4,6,10,11,4,12,2,12,2,18,6,18,2
874,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,4,7,22
875,0,2,4,6,6,7,2,6,7,0,5,11,2,8,9,15,6,0,17,22
876,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
877,0,2,4,6,6,3,2,6,7,0,5,11,2,8,9,15,6,0,17,22
878,2,3,2,2,7,0,0,0,8,2,1,1,3,7,10,7,18,2,0,12
879,0,2,4,6,6,3,2,6,7,0,5,11,2,8,9,15,6,0,17,22
880,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,0,17,6
881,2,3,2,2,7,0,0,0,8,9,13,1,12,2,10,0,18,6,12,2
882,2,3,2,2,7,0,0,8,8,10,11,4,12,2,12,11,17,4,18,12
883,1,3,2,2,5,7,2,8,0,11,13,4,12,16,12,6,9,4,7,5
884,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,4,7,22
885,0,2,4,6,6,3,2,6,7,0,5,11,2,8,9,15,6,0,17,22
886,0,2,5,6,6,7,2,8,7,0,5,11,2,8,9,15,6,0,17,22
887,0,2,4,6,6,3,2,6,7,0,5,11,2,8,9,15,6,0,17,22
888,2,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,2
889,2,0,2,2,5,0,2,8,8,9,13,4,12,2,12,11,12,4,18,14
890,0,2,4,6,6,7,2,6,7,0,5,11,2,8,9,15,6,0,17,22
891,2,3,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
892,2,0,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
893,0,2,4,6,6,7,2,6,7,0,5,11,2,8,9,15,6,0,7,5
894,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
895,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
896,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
897,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
898,2,0,5,3,1,0,2,8,6,10,11,4,12,2,12,11,12,4,18,14
899,2,3,2,2,7,0,0,0,8,9,13,9,3,7,8,7,17,2,0,14
900,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
901,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
902,0,2,4,6,6,7,2,1,0,0,5,2,7,16,2,6,9,18,7,5
903,0,1,1,0,5,7,2,8,7,0,5,4,12,16,12,11,9,4,7,5
904,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
905,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
906,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,0,17,22
907,0,2,5,6,6,1,2,8,7,0,5,11,2,8,9,15,6,0,17,22
908,0,2,4,6,6,7,2,8,7,0,5,11,2,8,9,15,6,0,17,22
909,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
910,2,3,2,2,7,0,0,0,8,9,13,9,3,14,10,0,18,6,0,12
911,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
912,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,17,18,7,5
913,1,3,2,2,5,0,0,0,0,9,13,2,7,11,17,14,17,18,7,5
914,1,1,1,0,5,7,2,1,0,2,9,2,5,0,7,14,15,16,14,1
915,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
916,0,2,4,6,6,3,1,6,2,12,12,11,8,5,13,8,0,0,17,6
917,2,3,2,2,7,0,0,0,8,9,13,9,3,2,12,7,17,2,0,12
918,2,3,2,2,7,0,0,0,8,9,13,9,3,2,10,0,17,6,0,12
919,2,3,2,2,7,4,0,0,3,1,1,1,1,14,10,0,18,6,12,12
920,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
921,1,3,0,1,3,2,3,0,8,2,9,13,5,0,7,4,15,16,14,1
922,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
923,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
924,1,1,1,0,5,7,2,8,0,11,4,2,7,16,2,6,9,18,7,5
925,0,2,4,6,6,7,2,8,7,0,5,11,2,16,2,6,9,18,7,5
926,2,0,5,3,1,1,8,5,9,10,11,3,13,1,5,1,12,14,4,3
927,2,0,5,3,1,1,8,8,6,10,11,4,12,2,12,11,12,1,18,20
928,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,8,15,6
929,0,2,4,6,6,3,1,6,2,12,12,11,8,5,13,8,0,8,13,6
930,0,2,4,6,4,6,1,2,4,3,10,10,9,12,6,12,2,12,3,6
931,1,1,1,0,5,7,6,1,0,2,9,2,5,0,7,14,15,16,14,1
932,1,1,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
933,1,1,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
934,1,3,2,2,7,4,6,0,0,2,9,2,5,11,7,14,15,16,14,1
935,1,1,0,1,3,2,3,1,0,2,9,2,5,0,7,14,15,16,14,1
936,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,1,18,20,8
937,2,0,2,2,5,7,2,8,6,10,11,7,12,2,12,11,12,4,18,20
938,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,15,6,0,17,22
939,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
940,0,1,1,6,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
941,0,1,1,6,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
942,0,1,1,6,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
943,0,1,1,6,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
944,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,13
945,1,1,1,0,5,6,7,2,4,3,10,10,9,12,6,12,2,12,5,13
946,2,0,1,0,5,7,2,8,6,0,5,7,14,9,0,2,5,1,5,20
947,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
948,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
949,3,4,5,3,1,1,5,5,9,4,7,3,4,1,1,1,16,14,1,3
950,3,0,5,3,1,1,5,5,9,4,7,3,4,1,1,1,16,14,4,3
951,2,3,2,2,7,4,0,0,3,1,1,9,3,14,10,0,18,2,0,12
952,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
953,2,0,5,3,1,1,8,5,9,1,3,6,13,14,10,0,18,6,2,2
954,2,0,5,3,1,1,8,5,6,10,3,7,14,9,0,2,5,1,2,2
955,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
956,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,17,20,12,12
957,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,17,18,20,8
958,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
959,0,2,1,6,6,7,2,6,7,0,5,11,2,8,9,16,6,9,5,9
960,2,3,2,2,7,4,0,0,3,1,1,9,3,14,10,0,17,20,0,12
961,2,3,2,2,7,4,0,4,3,1,1,1,1,14,10,0,18,20,12,12
962,2,0,5,3,1,4,6,4,3,1,3,6,1,14,10,0,18,20,2,2
963,2,0,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,2,2
964,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,20,12,12
965,1,3,2,2,7,0,0,0,0,9,13,2,3,11,17,14,17,16,0,12
966,2,3,2,2,7,0,0,0,8,9,13,9,3,14,10,0,17,20,0,4
967,1,3,2,2,7,0,0,0,8,9,13,9,3,11,17,14,17,20,0,12
968,2,3,2,2,7,0,0,0,8,9,13,6,3,14,17,0,17,20,0,12
969,2,0,2,2,7,4,6,4,3,1,3,6,1,14,17,0,13,20,2,4
970,1,1,1,0,5,4,6,4,3,1,1,6,1,11,17,14,1,20,20,8
971,1,3,2,2,7,4,6,0,3,1,1,1,1,11,17,14,17,20,12,12
972,2,0,5,3,1,1,8,5,6,10,11,7,14,9,0,2,5,1,2,20
973,2,0,2,2,7,4,6,4,3,1,3,6,13,14,10,0,13,20,2,4
974,2,0,2,2,7,4,0,4,3,1,3,6,13,14,5,0,17,20,2,4
975,2,3,2,2,7,0,0,0,8,9,13,9,3,14,10,0,17,20,0,14
976,2,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
977,2,0,2,2,7,4,8,4,3,1,3,6,13,14,10,0,17,20,2,4
