condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
audio,0,1.0,4.0,1-4Hz,214,ersp,3.119455830515282e-05,3.119455830515282e-05
audio,0,1.0,4.0,1-4Hz,215,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,216,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,217,ersp,2.48649444520446e-05,2.48649444520446e-05
audio,0,1.0,4.0,1-4Hz,218,ersp,6.569650934703242e-05,6.569650934703242e-05
audio,0,1.0,4.0,1-4Hz,219,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,220,ersp,1.8415079987706744e-05,1.8415079987706744e-05
audio,0,1.0,4.0,1-4Hz,221,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,222,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,223,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,224,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,225,ersp,9.671059034351504e-05,9.671059034351504e-05
audio,0,1.0,4.0,1-4Hz,226,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,227,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,228,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,229,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,230,ersp,4.3510883355254994e-05,4.3510883355254994e-05
audio,0,1.0,4.0,1-4Hz,231,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,232,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,233,ersp,2.395572803788291e-05,2.395572803788291e-05
audio,0,1.0,4.0,1-4Hz,234,ersp,9.225094542473492e-05,9.225094542473492e-05
audio,0,1.0,4.0,1-4Hz,235,ersp,2.0146603467149983e-05,2.0146603467149983e-05
audio,0,1.0,4.0,1-4Hz,236,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,237,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,238,ersp,0.00014276450790463654,0.00014276450790463654
audio,0,1.0,4.0,1-4Hz,239,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,240,ersp,0.00018904268832202999,0.00018904268832202999
audio,0,1.0,4.0,1-4Hz,241,ersp,4.747974451094317e-05,4.747974451094317e-05
audio,0,1.0,4.0,1-4Hz,242,ersp,0.00011194828877311917,0.00011194828877311917
audio,0,1.0,4.0,1-4Hz,243,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,244,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,245,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,246,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,247,ersp,4.922370631880133e-05,4.922370631880133e-05
audio,0,1.0,4.0,1-4Hz,248,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,249,ersp,0.00013554396249047915,0.00013554396249047915
audio,0,1.0,4.0,1-4Hz,250,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,251,ersp,3.988488568983974e-06,3.988488568983974e-06
audio,0,1.0,4.0,1-4Hz,252,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,253,ersp,7.384699573238971e-06,7.384699573238971e-06
audio,0,1.0,4.0,1-4Hz,254,ersp,3.251596364764135e-05,3.251596364764135e-05
audio,0,1.0,4.0,1-4Hz,255,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,256,ersp,4.5413309633436614e-05,4.5413309633436614e-05
audio,0,1.0,4.0,1-4Hz,257,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,258,ersp,2.0924430113986404e-05,2.0924430113986404e-05
audio,0,1.0,4.0,1-4Hz,259,ersp,2.0565125922814633e-05,2.0565125922814633e-05
audio,0,1.0,4.0,1-4Hz,260,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,261,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,262,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,263,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,264,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,265,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,266,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,267,ersp,1.960940168042847e-05,1.960940168042847e-05
audio,0,1.0,4.0,1-4Hz,268,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,269,ersp,0.00018911211632073477,0.00018911211632073477
audio,0,1.0,4.0,1-4Hz,270,ersp,9.70269061139649e-05,9.70269061139649e-05
audio,0,1.0,4.0,1-4Hz,271,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,272,ersp,1.0499349762840983e-05,1.0499349762840983e-05
audio,0,1.0,4.0,1-4Hz,273,ersp,0.00011672213369760176,0.00011672213369760176
audio,0,1.0,4.0,1-4Hz,274,ersp,0.00011091341737057991,0.00011091341737057991
audio,0,1.0,4.0,1-4Hz,275,ersp,0.00018610269944206202,0.00018610269944206202
audio,0,1.0,4.0,1-4Hz,276,ersp,2.9287524728119743e-05,2.9287524728119743e-05
audio,0,1.0,4.0,1-4Hz,277,ersp,4.5840467043902936e-05,4.5840467043902936e-05
audio,0,1.0,4.0,1-4Hz,278,ersp,0.0002317379546954955,0.0002317379546954955
audio,0,1.0,4.0,1-4Hz,279,ersp,0.00018542016495811268,0.00018542016495811268
audio,0,1.0,4.0,1-4Hz,280,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,281,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,282,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,283,ersp,7.066872733524997e-05,7.066872733524997e-05
audio,0,1.0,4.0,1-4Hz,284,ersp,8.29813440808682e-06,8.29813440808682e-06
audio,0,1.0,4.0,1-4Hz,285,ersp,1.0417066102032687e-05,1.0417066102032687e-05
audio,0,1.0,4.0,1-4Hz,286,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,287,ersp,1.9695582589063008e-05,1.9695582589063008e-05
audio,0,1.0,4.0,1-4Hz,288,ersp,0.00013774813753774309,0.00013774813753774309
audio,0,1.0,4.0,1-4Hz,289,ersp,0.000146680452374534,0.000146680452374534
audio,0,1.0,4.0,1-4Hz,290,ersp,2.9922846865230736e-06,2.9922846865230736e-06
audio,0,1.0,4.0,1-4Hz,291,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,292,ersp,6.631364092817102e-05,6.631364092817102e-05
audio,0,1.0,4.0,1-4Hz,293,ersp,6.700279761393853e-05,6.700279761393853e-05
audio,0,1.0,4.0,1-4Hz,294,ersp,9.174643414116047e-05,9.174643414116047e-05
audio,0,1.0,4.0,1-4Hz,295,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,296,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,297,ersp,2.728123979078413e-05,2.728123979078413e-05
audio,0,1.0,4.0,1-4Hz,298,ersp,0.00014803167643212678,0.00014803167643212678
audio,0,1.0,4.0,1-4Hz,299,ersp,0.00045031948019630017,0.00045031948019630017
audio,1,4.0,8.0,4-8Hz,0,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,1,ersp,6.0404539973339716e-05,6.0404539973339716e-05
audio,1,4.0,8.0,4-8Hz,2,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,3,ersp,0.00011463142345747034,0.00011463142345747034
audio,1,4.0,8.0,4-8Hz,4,ersp,6.143856145272154e-05,6.143856145272154e-05
audio,1,4.0,8.0,4-8Hz,5,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,6,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,7,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,8,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,9,ersp,0.0004972532686841194,0.0004972532686841194
audio,1,4.0,8.0,4-8Hz,10,ersp,0.00027313739271981317,0.00027313739271981317
audio,1,4.0,8.0,4-8Hz,11,ersp,0.0006673342898421178,0.0006673342898421178
