patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm,is_cortical,dist_to_pial_mm,yeo7_network,yeo17_network
PAT_3415,audio,LM,GC3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC3_TN.npy,0.0564082687338501,0.0010077519379844,True,1111,2,0.207367,GC3,PAT_3415,GC3,L,-60.402122497558594,0.9721368551254272,34.119781494140625,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GC4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC4_TN.npy,0.0606718346253229,0.0009819121447028,True,1112,2,0.19486308,GC4,PAT_3415,GC4,L,-62.7377815246582,-10.87730598449707,35.713165283203125,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GC5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC5_TN.npy,0.0494056847545219,0.0022739018087855,True,1113,2,0.23038971,GC5,PAT_3415,GC5,L,-60.04083251953125,-20.610349655151367,28.31214904785156,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,GC6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC6_TN.npy,0.0447286821705426,0.0036950904392764,True,1114,2,0.20697887,GC6,PAT_3415,GC6,L,-52.05316162109375,-24.656719207763672,34.0993537902832,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_3415,audio,LM,GC7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC7_TN.npy,0.0486304909560723,0.0014470284237726,True,1115,2,0.25750706,GC7,PAT_3415,GC7,L,-56.84659576416016,-38.97041320800781,47.988868713378906,0.0,1.0,0.0,7Networks_6,17Networks_12
PAT_3415,audio,LM,GC8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GC8_TN.npy,0.0524806201550387,0.0011627906976744,True,1116,2,0.26454958,GC8,PAT_3415,GC8,L,-51.85394287109375,-51.10111999511719,34.99793243408203,0.0,1.0,0.0,7Networks_6,17Networks_13
PAT_3415,audio,LM,GD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD1_TN.npy,0.05328165374677,0.0007493540051679,True,1117,2,0.21245168,GD1,PAT_3415,GD1,L,-54.60540771484375,29.717214584350582,7.280611515045166,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD2_TN.npy,0.0264599483204134,0.0010594315245478,True,1118,2,0.117869206,GD2,PAT_3415,GD2,L,-61.379173278808594,7.266162872314453,22.61823844909668,0.0,1.0,0.0,7Networks_4,17Networks_4
PAT_3415,audio,LM,GD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD3_TN.npy,0.0668475452196382,0.0004909560723514,True,1119,2,0.22953676,GD3,PAT_3415,GD3,L,-60.59033966064453,-1.1144025325775146,22.957500457763672,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD4_TN.npy,0.0408268733850129,0.0007751937984496,True,1120,2,0.18004812,GD4,PAT_3415,GD4,L,-65.83055877685547,-10.17299461364746,25.32954406738281,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD5_TN.npy,0.0404392764857881,0.0087338501291989,True,1121,2,0.17555206,GD5,PAT_3415,GD5,L,-60.83218383789063,-25.500965118408203,28.33802795410156,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,GD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD6_TN.npy,0.045297157622739,0.0020671834625322,True,1122,2,0.21154079,GD6,PAT_3415,GD6,L,-57.46038818359375,-25.581039428710938,32.688812255859375,0.0,1.0,0.0,7Networks_4,17Networks_6
PAT_3415,audio,LM,GD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD7_TN.npy,0.045813953488372,0.0009302325581395,True,1123,2,0.22781265,GD7,PAT_3415,GD7,L,-59.36378860473633,-39.67221450805664,34.2102165222168,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,GD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GD8_TN.npy,0.0475710594315245,0.0012919896640826,True,1124,2,0.2612536,GD8,PAT_3415,GD8,L,-62.88829803466797,-48.2270736694336,29.33231735229492,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GE1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE1_TN.npy,0.0521963824289405,0.0010335917312661,True,1125,2,0.27398127,GE1,PAT_3415,GE1,L,-52.64824676513672,29.117595672607425,-1.3370834589004517,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GE2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE2_TN.npy,0.0543669250645994,0.0010077519379844,True,1126,2,0.18107119,GE2,PAT_3415,GE2,L,-61.34993743896485,6.042863368988037,14.233169555664062,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,GE3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE3_TN.npy,0.0740568475452196,0.0007751937984496,True,1127,2,0.24264587,GE3,PAT_3415,GE3,L,-61.07582473754883,-4.49487829208374,12.9752197265625,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GE4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE4_TN.npy,0.0887338501291989,0.000516795865633,True,1128,2,0.17895472,GE4,PAT_3415,GE4,L,-66.04904174804688,-11.026780128479004,12.52425479888916,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GE5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE5_TN.npy,0.0491214470284237,0.00328165374677,True,1129,2,0.24941756,GE5,PAT_3415,GE5,L,-63.81868362426758,-16.74284553527832,12.664299964904783,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_3415,audio,LM,GE6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE6_TN.npy,0.0454263565891472,0.0013695090439276,True,1130,2,0.21818388,GE6,PAT_3415,GE6,L,-65.28636169433594,-30.725284576416016,31.76708984375,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,GE7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE7_TN.npy,0.0513695090439276,0.0010335917312661,True,1131,2,0.2835368,GE7,PAT_3415,GE7,L,-60.60050582885742,-42.76725006103516,5.665174007415772,0.0,1.0,0.0,7Networks_2,17Networks_14
PAT_3415,audio,LM,GE8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GE8_TN.npy,0.0444444444444444,0.0008010335917312,True,1132,2,0.25249267,GE8,PAT_3415,GE8,L,-51.62736129760742,-46.99758529663086,7.743095397949219,0.0,1.0,0.0,7Networks_2,17Networks_14
PAT_3415,audio,LM,GF1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF1_TN.npy,0.0528682170542635,0.0019121447028423,True,1133,2,0.27169013,GF1,PAT_3415,GF1,L,-45.7339973449707,33.3427734375,-17.42535400390625,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GF2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF2_TN.npy,0.061860465116279,0.0012144702842377,True,1134,2,0.28120983,GF2,PAT_3415,GF2,L,-57.96952438354492,6.943349361419678,-10.100685119628906,0.0,1.0,0.0,7Networks_7,17Networks_14
PAT_3415,audio,LM,GF3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF3_TN.npy,0.0672093023255814,0.0006718346253229,True,1135,2,0.22781682,GF3,PAT_3415,GF3,L,-60.87290573120117,-0.7274848818778992,-9.823243141174316,0.0,1.0,0.0,7Networks_7,17Networks_14
PAT_3415,audio,LM,GF4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF4_TN.npy,0.0557622739018087,0.0014211886304909,True,1136,2,0.25798443,GF4,PAT_3415,GF4,L,-62.385704040527344,-7.668553829193115,-3.6632237434387207,0.0,1.0,0.0,7Networks_2,17Networks_14
PAT_3415,audio,LM,GF5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF5_TN.npy,0.0358397932816537,0.0013178294573643,True,1137,2,0.20642014,GF5,PAT_3415,GF5,L,-54.61300659179688,-40.26741790771485,-3.482535123825073,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GF6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF6_TN.npy,0.0629715762273901,0.0020671834625322,True,1138,2,0.21605296,GF6,PAT_3415,GF6,L,-60.692970275878906,-42.95832061767578,-1.4024312496185305,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GF7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF7_TN.npy,0.0359948320413436,0.0020155038759689,True,1139,2,0.18480799,GF7,PAT_3415,GF7,L,-56.01755905151367,-42.22129821777344,3.933172702789306,0.0,1.0,0.0,7Networks_7,17Networks_14
PAT_3415,audio,LM,GF8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF8_TN.npy,0.045891472868217,0.0009043927648578,True,1140,2,0.24115394,GF8,PAT_3415,GF8,L,-52.4955940246582,-45.684303283691406,6.288700103759766,0.0,1.0,0.0,7Networks_7,17Networks_14
PAT_3415,audio,LM,GG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG1_TN.npy,0.0558397932816537,0.0020155038759689,True,1141,2,0.2713252,GG1,PAT_3415,GG1,L,-49.66017150878906,15.55495262145996,-19.455121994018555,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_3415,audio,LM,GG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG2_TN.npy,0.054625322997416,0.0010852713178294,True,1142,2,0.26743874,GG2,PAT_3415,GG2,L,-54.338111877441406,11.387800216674805,-17.224456787109375,0.0,1.0,0.0,7Networks_7,17Networks_14
PAT_3415,audio,LM,GG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG3_TN.npy,0.0511369509043927,0.0011111111111111,True,1143,2,0.27973974,GG3,PAT_3415,GG3,L,-54.58300018310547,-10.342143058776855,-19.440135955810547,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG4_TN.npy,0.0368733850129198,0.0013695090439276,True,1144,2,0.20840035,GG4,PAT_3415,GG4,L,-62.28839111328125,-12.439249992370604,-16.87973403930664,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG5_TN.npy,0.0432558139534883,0.0012403100775193,True,1145,2,0.23830636,GG5,PAT_3415,GG5,L,-66.39492797851562,-18.62252616882324,-18.40666961669922,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG6_TN.npy,0.0443152454780361,0.0007493540051679,True,1146,2,0.22654283,GG6,PAT_3415,GG6,L,-65.80567169189453,-44.07340240478516,-6.381121635437012,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG7_TN.npy,0.0548062015503875,0.0008527131782945,True,1147,2,0.22876671,GG7,PAT_3415,GG7,L,-58.7179069519043,-49.16105651855469,-10.80229377746582,0.0,1.0,0.0,7Networks_6,17Networks_13
PAT_3415,audio,LM,GG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG8_TN.npy,0.0387080103359173,0.0007751937984496,True,1148,2,0.21906343,GG8,PAT_3415,GG8,L,-63.92313766479492,-55.863807678222656,-1.2396132946014404,0.0,1.0,0.0,7Networks_6,17Networks_12
PAT_3415,audio,LM,GH1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH1_TN.npy,0.0711369509043927,0.0034366925064599,True,1149,2,0.19625267,GH1,PAT_3415,GH1,L,-47.83039093017578,17.030115127563477,-26.430438995361328,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GH2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH2_TN.npy,0.049922480620155,0.0024806201550387,True,1150,2,0.20423259,GH2,PAT_3415,GH2,L,-56.04913330078125,1.279703140258789,-33.92518615722656,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GH3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH3_TN.npy,0.0518087855297157,0.0017312661498708,True,1151,2,0.22691894,GH3,PAT_3415,GH3,L,-60.694427490234375,-3.3637280464172363,-29.1143741607666,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GH4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH4_TN.npy,0.0342635658914728,0.001860465116279,True,1152,2,0.18963741,GH4,PAT_3415,GH4,L,-63.13511276245117,-8.219152450561523,-22.43520736694336,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GH5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH5_TN.npy,0.0403617571059431,0.002532299741602,True,1153,2,0.19045109,GH5,PAT_3415,GH5,L,-55.00032806396485,-27.043888092041016,-22.13135528564453,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,GH6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH6_TN.npy,0.0481912144702842,0.0021447028423772,True,1154,2,0.2624304,GH6,PAT_3415,GH6,L,-55.391090393066406,-33.40238952636719,-23.269073486328125,0.0,1.0,0.0,7Networks_7,17Networks_13
PAT_3415,audio,LM,GH7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH7_TN.npy,0.0443669250645994,0.0010852713178294,True,1155,2,0.23081894,GH7,PAT_3415,GH7,L,-57.26018142700195,-40.27438735961914,-24.7428035736084,0.0,1.0,0.0,7Networks_6,17Networks_13
PAT_3415,audio,LM,GH8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH8_TN.npy,0.0413695090439276,0.0011111111111111,True,1156,2,0.22863926,GH8,PAT_3415,GH8,L,-54.78706741333008,-46.53189086914063,-26.23176002502441,0.0,1.0,0.0,7Networks_6,17Networks_12
PAT_3415,audio,LM,IMG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG10_TN.npy,0.0633591731266149,0.0006718346253229,True,1157,2,0.2587699,IMG10,PAT_3415,IMG10,L,-30.659154891967773,22.178386688232425,8.566977500915527,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,IMG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG11_TN.npy,0.0596124031007751,0.0012144702842377,True,1158,2,0.26517555,IMG11,PAT_3415,IMG11,L,-30.72236633300781,22.59999084472656,8.558403015136719,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_3415,audio,LM,IMG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG12_TN.npy,0.0558656330749354,0.0010594315245478,True,1159,2,0.249545,IMG12,PAT_3415,IMG12,L,-26.82887840270996,36.54109191894531,23.49606704711914,0.0,1.0,0.0,7Networks_4,17Networks_8
PAT_3415,audio,LM,IMG13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG13_TN.npy,0.0610077519379844,0.0007751937984496,True,1160,2,0.26423854,IMG13,PAT_3415,IMG13,L,-23.19522857666016,27.127553939819336,35.61321258544922,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_3415,audio,LM,IMG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG14_TN.npy,0.0623772609819121,0.0007751937984496,True,1161,2,0.2601881,IMG14,PAT_3415,IMG14,L,-22.872413635253903,27.721481323242188,35.577056884765625,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_3415,audio,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG18_TN.npy,0.0569250645994832,0.001188630490956,True,1162,2,0.25292465,IMG18,PAT_3415,IMG18,L,-16.486600875854492,43.81158065795898,44.95937347412109,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_3415,audio,LM,IMG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG1_TN.npy,0.0563565891472868,0.0015762273901808,True,1163,2,0.2847791,IMG1,PAT_3415,IMG1,L,-25.970962524414062,2.5905063152313232,-13.86028003692627,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IMG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG2_TN.npy,0.0536434108527131,0.0014211886304909,True,1164,2,0.27472278,IMG2,PAT_3415,IMG2,L,-20.67923164367676,-4.756562232971191,-14.584744453430176,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_3415,audio,LM,IMG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG3_TN.npy,0.0531266149870801,0.0008527131782945,True,1165,2,0.26670948,IMG3,PAT_3415,IMG3,L,-33.94863510131836,16.51276969909668,-11.436607360839844,0.0,1.0,0.0,7Networks_6,17Networks_8
