sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
185,3,2,3,6,0,7,2,4,8,3,5,7,4,13,5,7,8,11,11,2,22,7,12,1,3,11
186,3,2,3,6,0,7,2,4,8,3,5,7,4,13,5,7,8,11,11,2,22,7,12,1,3,11
187,1,5,1,2,5,6,0,10,5,11,1,13,3,3,14,9,0,2,16,9,1,7,11,14,8,0
188,1,4,5,2,3,6,7,10,10,13,7,13,3,3,14,9,5,2,2,16,21,22,11,14,8,0
189,2,3,2,1,6,3,8,6,2,7,13,14,8,10,18,9,5,19,14,4,17,1,11,2,8,22
190,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,17,17,21,13,12,1,5,9,25,16
191,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,12,17,17,21,13,12,16,5,9,25,29
192,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,12,17,17,21,13,12,16,5,9,25,16
193,3,2,3,6,0,7,2,4,8,3,7,7,3,13,11,9,5,19,2,4,17,7,11,2,8,0
194,3,2,3,6,0,7,2,4,8,3,5,7,4,13,5,7,8,11,11,2,22,7,21,1,3,0
195,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,0
196,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,7,21,2,3,10
197,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,10
198,3,2,3,6,0,7,2,4,8,3,5,7,4,13,5,7,8,11,11,2,22,7,12,1,3,11
199,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,7,21,1,3,0
200,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,0
201,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,0
202,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,7,21,1,3,0
203,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,12,1,17,21,6,12,16,5,2,25,16
204,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,12,1,17,21,6,12,16,5,2,25,16
205,2,3,5,2,3,6,7,10,10,13,7,13,3,3,14,9,5,19,2,16,17,22,11,2,8,22
206,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,17,17,21,13,12,16,5,9,25,16
207,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,17,17,21,13,12,16,5,9,25,16
208,4,1,2,1,6,3,8,6,2,1,13,4,2,14,18,16,17,17,14,17,12,11,8,23,20,20
209,4,1,2,1,6,3,8,6,2,1,13,14,8,14,18,16,17,17,14,13,12,1,5,23,20,1
210,0,0,0,4,1,1,0,1,6,1,8,8,2,7,4,0,7,7,0,0,15,11,8,20,20,1
211,0,0,0,4,1,1,0,8,6,1,8,8,15,11,4,0,7,7,0,0,15,11,8,20,20,1
212,0,0,0,4,1,1,0,1,6,1,8,8,2,14,4,0,7,7,0,0,15,11,8,20,20,1
213,4,1,2,1,6,3,8,6,2,7,13,14,8,14,18,12,17,17,14,13,12,1,5,9,25,16
214,4,1,2,1,6,3,8,1,6,1,13,4,2,14,18,12,17,7,14,0,15,11,8,23,20,1
215,2,3,2,1,6,3,4,1,6,9,10,4,2,7,4,0,7,7,14,0,15,11,8,4,20,23
216,4,1,2,1,6,3,4,1,6,9,10,4,2,7,2,15,7,7,7,0,15,11,8,4,20,23
217,4,1,2,1,6,3,8,1,6,1,13,4,2,14,18,16,17,7,14,13,12,11,8,23,20,1
218,4,1,2,1,6,3,8,1,6,1,13,4,2,14,2,12,17,7,14,13,12,11,8,23,20,1
219,2,3,2,1,6,3,8,1,6,1,8,4,2,14,18,16,17,7,14,17,12,11,8,23,20,1
220,4,1,2,1,6,3,8,1,6,1,8,4,2,14,4,16,17,7,14,17,12,11,8,23,20,1
221,4,1,2,1,6,3,8,1,6,1,13,4,2,14,18,16,17,7,14,13,12,11,8,23,20,1
222,4,1,2,1,6,3,8,1,2,7,13,4,2,7,2,12,17,7,21,6,15,11,8,9,20,1
223,4,1,2,1,6,3,8,1,2,7,13,4,2,7,2,12,17,7,21,13,15,11,8,9,20,1
224,4,1,2,1,6,3,8,1,2,7,13,4,2,7,2,12,1,17,21,6,15,11,8,9,20,29
225,4,1,2,1,6,3,8,1,6,1,13,4,2,7,2,12,17,7,14,0,15,11,8,23,20,1
226,4,1,2,1,6,3,8,1,6,1,13,4,2,7,2,0,17,7,14,0,15,11,8,23,20,1
227,4,1,2,1,6,3,8,6,2,1,13,4,2,14,18,16,17,7,14,17,15,11,8,23,20,20
228,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,12,17,17,21,13,15,11,8,9,20,16
229,1,5,1,7,5,4,9,5,1,4,8,8,5,11,4,4,20,8,1,7,3,15,1,4,6,12
230,1,0,0,4,1,1,0,1,6,1,8,8,10,11,4,0,7,7,14,0,15,11,8,20,20,1
231,4,1,2,1,6,3,8,1,6,1,8,4,2,14,4,0,17,7,14,0,15,11,8,23,20,1
232,4,1,2,1,6,3,8,1,6,1,13,4,2,14,18,16,17,7,14,0,15,11,8,23,20,1
233,4,1,2,1,6,3,8,6,2,7,13,14,8,14,18,12,17,17,14,13,12,1,5,9,25,16
234,4,1,2,1,6,3,8,6,2,1,13,14,8,14,18,12,17,7,14,13,12,1,8,9,20,1
235,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,13,0,17,25,24,24
236,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,1,0,17,0,24,24
237,2,3,6,5,4,8,5,11,7,6,0,15,16,0,8,10,16,21,14,17,1,0,17,0,21,24
238,2,3,6,5,5,8,6,7,9,0,12,10,14,12,7,10,13,8,19,10,10,2,20,4,6,27
239,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,1,0,17,25,24,24
240,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,1,0,17,25,24,24
241,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,13,0,17,25,24,24
242,2,3,6,5,4,8,5,11,7,6,0,5,16,0,8,10,16,21,6,22,13,0,17,25,24,24
243,2,3,6,5,4,8,5,11,7,6,0,5,16,0,9,16,16,21,6,22,13,0,17,25,24,24
244,2,3,6,5,4,8,5,11,7,6,0,5,16,0,9,11,16,21,6,22,13,8,17,25,24,19
245,2,3,6,5,4,8,5,11,7,1,0,15,16,14,8,16,17,21,14,17,1,0,17,23,0,24
