patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_kmeans_raw,silhouette
EL033,reading,LM,PHG_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL033\LM\ERSP_matrix\reading\EL033_reading_WM_ERSP_PHG_R8_TN.npy,0.04532299741602067,0.0006976744186046512,True,309,18,-0.018674482
EL033,reading,LM,PHG_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL033\LM\ERSP_matrix\reading\EL033_reading_WM_ERSP_PHG_R9_TN.npy,0.024160206718346254,0.0011886304909560724,True,310,7,-0.066931084
EL033,reading,LM,STG_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL033\LM\ERSP_matrix\reading\EL033_reading_WM_ERSP_STG_R1_TN.npy,0.028656330749354007,0.0008785529715762273,True,311,18,-0.019355362
EL033,reading,LM,STG_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL033\LM\ERSP_matrix\reading\EL033_reading_WM_ERSP_STG_R6_TN.npy,0.03731266149870801,0.0010594315245478036,True,312,18,-0.0312274
EL035,audio,LM,aI_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_aI_R5_TN.npy,0.03627906976744186,0.00046511627906976747,True,313,7,-0.016583947
EL035,audio,LM,pI_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_pI_R5_TN.npy,0.02994832041343669,0.00020671834625322997,True,314,3,0.00873663
EL035,audio,LM,pI_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_pI_R6_TN.npy,0.023669250645994833,0.0005684754521963825,True,315,3,0.00262396
EL035,audio,LM,TTG_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R1_TN.npy,0.17266149870801034,0.00475452196382429,True,316,11,0.037598625
EL035,audio,LM,TTG_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R2_TN.npy,0.14640826873385013,0.0031524547803617573,True,317,11,0.010857175
EL035,audio,LM,TTG_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R3_TN.npy,0.13444444444444445,0.003385012919896641,True,318,11,-0.0180557
EL035,audio,LM,TTG_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R4_TN.npy,0.21868217054263567,0.00545219638242894,True,319,11,0.04705838
EL035,audio,LM,TTG_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R5_TN.npy,0.16462532299741603,0.00937984496124031,True,320,11,0.00582226
EL035,audio,LM,TTG_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R6_TN.npy,0.09170542635658915,0.013488372093023256,True,321,3,0.05768101
EL035,audio,LM,TTG_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R7_TN.npy,0.028733850129198966,0.0006459948320413437,True,322,3,0.007410865
EL035,picture,LM,A_L10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L10_TN.npy,0.03573643410852713,0.00041343669250645994,True,323,7,-0.03965274
EL035,picture,LM,A_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L11_TN.npy,0.03214470284237726,0.0001550387596899225,True,324,7,-0.037754543
EL035,picture,LM,A_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L7_TN.npy,0.020180878552971578,0.0004909560723514212,True,325,7,-0.019964773
EL035,picture,LM,A_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L8_TN.npy,0.023333333333333334,0.00046511627906976747,True,326,7,-0.018912096
EL035,picture,LM,A_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L9_TN.npy,0.03692506459948321,0.00028423772609819124,True,327,7,-0.02700881
EL035,picture,LM,A_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_R10_TN.npy,0.020852713178294572,0.00041343669250645994,True,328,7,-0.024552085
EL035,picture,LM,A_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_R11_TN.npy,0.030930232558139537,0.00018087855297157623,True,329,7,-0.012655543
EL035,picture,LM,A_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_R12_TN.npy,0.03090439276485788,0.000310077519379845,True,330,3,-0.03195087
EL035,picture,LM,aH_L10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L10_TN.npy,0.027958656330749353,0.0004909560723514212,True,331,7,-0.0069144047
EL035,picture,LM,aH_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L11_TN.npy,0.027596899224806203,0.00012919896640826872,True,332,7,-0.021348165
EL035,picture,LM,aH_L12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L12_TN.npy,0.026770025839793283,0.0004392764857881137,True,333,7,-0.044634163
EL035,picture,LM,aH_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L7_TN.npy,0.026795865633074935,0.00018087855297157623,True,334,7,-0.028954534
EL035,picture,LM,aH_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L9_TN.npy,0.020180878552971578,0.0004392764857881137,True,335,7,-0.019915907
EL035,picture,LM,aH_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R10_TN.npy,0.027906976744186046,7.751937984496124e-05,True,336,3,-0.010629986
EL035,picture,LM,aH_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R11_TN.npy,0.021214470284237726,0.00012919896640826872,True,337,3,-0.018971154
EL035,picture,LM,aH_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R12_TN.npy,0.02054263565891473,0.000310077519379845,True,338,7,-0.008350602
EL035,picture,LM,aH_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R3_TN.npy,0.020801033591731265,0.0,True,339,7,0.012291342
EL035,picture,LM,aH_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R9_TN.npy,0.04087855297157623,0.000310077519379845,True,340,3,-0.009872074
EL035,picture,LM,aI_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aI_R4_TN.npy,0.027622739018087854,7.751937984496124e-05,True,341,3,-0.01901142
EL035,picture,LM,aI_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aI_R5_TN.npy,0.06005167958656331,0.0003875968992248062,True,342,3,0.011191073
EL035,picture,LM,EntG_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R10_TN.npy,0.06997416020671834,0.0003875968992248062,True,343,3,0.03313402
EL035,picture,LM,EntG_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R11_TN.npy,0.061007751937984495,0.0003359173126614987,True,344,3,0.02821453
EL035,picture,LM,EntG_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R12_TN.npy,0.041498708010335915,0.0006459948320413437,True,345,3,-0.015499204
EL035,picture,LM,EntG_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R9_TN.npy,0.0458656330749354,0.00018087855297157623,True,346,3,0.009958177
EL035,picture,LM,OF_R17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_OF_R17_TN.npy,0.020180878552971578,0.0053746770025839795,True,347,3,-0.0014265451
EL035,picture,LM,pH_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_pH_R1_TN.npy,0.02193798449612403,0.0,True,348,7,0.014883772
EL035,picture,LM,PHG_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_PHG_R11_TN.npy,0.027416020671834625,0.00012919896640826872,True,349,7,0.0008144945
EL035,picture,LM,PHG_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_PHG_R12_TN.npy,0.027700258397932817,2.5839793281653746e-05,True,350,3,-0.011620411
EL035,picture,LM,TTG_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R2_TN.npy,0.028165374677002582,0.0009302325581395349,True,351,18,0.0065205004
EL035,picture,LM,TTG_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R3_TN.npy,0.023204134366925065,0.0016020671834625323,True,352,18,0.009444312
EL035,picture,LM,TTG_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R4_TN.npy,0.04165374677002584,0.0035917312661498707,True,353,18,0.033617605
EL035,reading,LM,aH_L10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L10_TN.npy,0.02227390180878553,0.0007235142118863049,True,354,9,-0.040534213
EL035,reading,LM,aH_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L11_TN.npy,0.021834625322997417,0.0020155038759689923,True,355,9,-0.025686942
EL035,reading,LM,aI_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aI_R5_TN.npy,0.03935400516795866,0.00020671834625322997,True,356,3,0.0013929001
EL035,reading,LM,TTG_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R4_TN.npy,0.031602067183462534,0.000310077519379845,True,357,9,-0.085716404
EL035,reading,LM,TTG_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R5_TN.npy,0.020723514211886306,0.0011627906976744186,True,358,3,0.00066294067
EL036,audio,LM,A_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_A_R10_TN.npy,0.061266149870801034,0.004211886304909561,True,359,18,-0.071006805
EL036,audio,LM,A_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_A_R11_TN.npy,0.23157622739018088,0.006149870801033592,True,360,16,0.008522911
EL036,audio,LM,A_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_A_R8_TN.npy,0.026640826873385013,0.0008785529715762273,True,361,18,-0.032276932
EL036,audio,LM,A_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_A_R9_TN.npy,0.022093023255813953,0.0016020671834625323,True,362,18,-0.021088772
EL036,audio,LM,aH_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_aH_R10_TN.npy,0.035297157622739016,0.002971576227390181,True,363,18,-0.07911185
EL036,audio,LM,nH_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_nH_L1_TN.npy,0.02408268733850129,0.0010335917312661498,True,364,18,-0.030762393
EL036,audio,LM,nH_L2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_nH_L2_TN.npy,0.03049095607235142,0.0012661498708010335,True,365,18,-0.023338076
EL036,audio,LM,nH_L3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_nH_L3_TN.npy,0.02012919896640827,0.0007751937984496124,True,366,18,-0.026599824
EL036,audio,LM,nH_L5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_nH_L5_TN.npy,0.027545219638242895,0.00046511627906976747,True,367,18,0.022187928
EL036,audio,LM,pfc_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_WM_ERSP_pfc_R9_TN.npy,0.05431524547803618,0.0022997416020671835,True,368,18,-0.045205172
EL036,picture,LM,A_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_WM_ERSP_A_R10_TN.npy,0.028992248062015506,0.0011111111111111111,True,369,18,-0.028680665
EL036,picture,LM,A_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_WM_ERSP_A_R11_TN.npy,0.15847545219638243,0.0045736434108527135,True,370,12,-0.010879931
EL036,reading,LM,A_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R10_TN.npy,0.10299741602067183,0.001214470284237726,True,371,12,-0.08661234
EL036,reading,LM,A_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R11_TN.npy,0.2234625322997416,0.021472868217054263,True,372,16,0.056780607
EL036,reading,LM,A_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R6_TN.npy,0.024108527131782947,0.0016020671834625323,True,373,18,-0.009502572
EL036,reading,LM,A_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R7_TN.npy,0.028191214470284238,0.0009819121447028423,True,374,18,-0.02588695
EL036,reading,LM,A_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R8_TN.npy,0.025271317829457365,0.0008010335917312661,True,375,18,-0.018419065
EL036,reading,LM,A_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_A_R9_TN.npy,0.028320413436692508,0.002041343669250646,True,376,18,-0.03537715
EL036,reading,LM,aH_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_aH_R10_TN.npy,0.07144702842377261,0.003126614987080103,True,377,12,-0.11525978
EL036,reading,LM,aH_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_aH_R1_TN.npy,0.020180878552971578,0.00062015503875969,True,378,7,0.019635811
EL036,reading,LM,aH_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_aH_R2_TN.npy,0.023669250645994833,0.0008268733850129199,True,379,7,0.018074205
EL036,reading,LM,aH_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_aH_R8_TN.npy,0.0262015503875969,0.0006718346253229974,True,380,18,-0.024345502
EL036,reading,LM,aH_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_aH_R9_TN.npy,0.03227390180878553,0.00248062015503876,True,381,18,-0.042165242
EL036,reading,LM,mH_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_mH_R12_TN.npy,0.048992248062015506,0.0058656330749354,True,382,12,-0.11813643
EL036,reading,LM,nH_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_nH_L1_TN.npy,0.022739018087855296,0.0008785529715762273,True,383,18,-0.033014867
EL036,reading,LM,nH_L3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_nH_L3_TN.npy,0.022196382428940568,0.0007235142118863049,True,384,18,-0.031362135
EL036,reading,LM,nH_L4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_nH_L4_TN.npy,0.021421188630490955,0.0007493540051679587,True,385,18,-0.016859096
EL036,reading,LM,nH_L5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_nH_L5_TN.npy,0.02186046511627907,0.001214470284237726,True,386,18,-0.030130249
EL036,reading,LM,pfc_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\reading\EL036_reading_WM_ERSP_pfc_R9_TN.npy,0.06656330749354006,0.0037467700258397934,True,387,12,-0.113848545
