k,method_1,feature_1,method_2,feature_2,same_algorithm,same_feature,diagonal_share,null_mean,null_p95,p_value,chance_corrected,n_electrodes,n_perm,run_1,run_2
9,hierarchical,concat_hg,cnmf,concat_bands5z,False,False,0.4501231527093596,0.14804864532019704,0.15578817733990147,0.000999000999000999,0.3545677880900771,1624,1000,20260924_014907,20260924_024006
9,hierarchical,concat_rawds,hierarchical,concat_bands5z,True,False,0.5714285714285714,0.15123337438423648,0.15825123152709358,0.000999000999000999,0.4950656450935398,1624,1000,20260924_014916,20260924_014937
9,hierarchical,concat_rawds,cnmf,concat_hg,False,False,0.3516009852216749,0.14819581280788177,0.15701970443349753,0.000999000999000999,0.23879334648999154,1624,1000,20260924_014916,20260924_021756
9,hierarchical,concat_rawds,cnmf,concat_rawds,False,True,0.5695812807881774,0.14771120689655173,0.15517241379310345,0.000999000999000999,0.4949848892832037,1624,1000,20260924_014916,20260924_022631
9,hierarchical,concat_rawds,cnmf,concat_bands5z,False,False,0.5350985221674877,0.14648522167487685,0.1539408866995074,0.000999000999000999,0.4553093986904339,1624,1000,20260924_014916,20260924_024006
9,hierarchical,concat_bands5z,cnmf,concat_hg,False,False,0.38238916256157635,0.14866256157635468,0.1564039408866995,0.000999000999000999,0.2745404940936168,1624,1000,20260924_014937,20260924_021756
9,hierarchical,concat_bands5z,cnmf,concat_rawds,False,False,0.4839901477832512,0.14791071428571428,0.15517241379310345,0.000999000999000999,0.39441809577010434,1624,1000,20260924_014937,20260924_022631
9,hierarchical,concat_bands5z,cnmf,concat_bands5z,False,True,0.521551724137931,0.14644150246305418,0.1539408866995074,0.000999000999000999,0.43946633154881154,1624,1000,20260924_014937,20260924_024006
9,cnmf,concat_hg,cnmf,concat_rawds,True,False,0.35591133004926107,0.14752647783251233,0.15578817733990147,0.000999000999000999,0.24444730164394105,1624,1000,20260924_021756,20260924_022631
9,cnmf,concat_hg,cnmf,concat_bands5z,True,False,0.3786945812807882,0.14601847290640396,0.1539408866995074,0.000999000999000999,0.2724603530550176,1624,1000,20260924_021756,20260924_024006
9,cnmf,concat_rawds,cnmf,concat_bands5z,True,False,0.5061576354679803,0.14497167487684726,0.15270935960591134,0.000999000999000999,0.4224257255326719,1624,1000,20260924_022631,20260924_024006
