sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_hg,silhouette
868,EL037,reading,LM,aI_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_aI_L8_TN.npy,4,0.19092049
869,EL037,reading,LM,aI_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_aI_L9_TN.npy,5,-0.090659976
870,EL037,reading,LM,CinG_L14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_CinG_L14_TN.npy,10,0.2097331
871,EL037,reading,LM,CinG_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_CinG_L2_TN.npy,11,0.09295777
872,EL037,reading,LM,EntG_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L10_TN.npy,10,-0.03292665
873,EL037,reading,LM,EntG_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L11_TN.npy,9,0.041935705
874,EL037,reading,LM,EntG_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L1_TN.npy,10,0.12547009
875,EL037,reading,LM,EntG_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L2_TN.npy,10,0.08497802
876,EL037,reading,LM,EntG_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L3_TN.npy,10,0.09311251
877,EL037,reading,LM,EntG_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L4_TN.npy,10,0.14005426
878,EL037,reading,LM,EntG_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L5_TN.npy,10,0.13785763
879,EL037,reading,LM,EntG_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L7_TN.npy,10,0.051592246
880,EL037,reading,LM,EntG_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L8_TN.npy,11,0.110890545
881,EL037,reading,LM,EntG_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_EntG_L9_TN.npy,10,-0.021653803
882,EL037,reading,LM,OF_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L10_TN.npy,10,0.088621594
883,EL037,reading,LM,OF_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L11_TN.npy,10,0.12125932
884,EL037,reading,LM,OF_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L12_TN.npy,10,0.19166137
885,EL037,reading,LM,OF_L14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L14_TN.npy,10,0.10421801
886,EL037,reading,LM,OF_L15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L15_TN.npy,10,0.052265614
887,EL037,reading,LM,OF_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L1_TN.npy,11,0.10469763
888,EL037,reading,LM,OF_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L2_TN.npy,10,0.11412712
889,EL037,reading,LM,OF_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L3_TN.npy,11,0.10765306
890,EL037,reading,LM,OF_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L6_TN.npy,10,0.07043689
891,EL037,reading,LM,OF_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L7_TN.npy,10,0.17447338
892,EL037,reading,LM,OF_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L8_TN.npy,10,0.16249113
893,EL037,reading,LM,OF_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_OF_L9_TN.npy,10,0.11944999
894,EL037,reading,LM,pH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L10_TN.npy,5,-0.008363456
895,EL037,reading,LM,pH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L11_TN.npy,5,-0.019204522
896,EL037,reading,LM,pH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L1_TN.npy,11,0.007693094
897,EL037,reading,LM,pH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L2_TN.npy,10,0.122252345
898,EL037,reading,LM,pH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L3_TN.npy,10,0.082636595
899,EL037,reading,LM,pH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L4_TN.npy,10,0.14517091
900,EL037,reading,LM,pH_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L5_TN.npy,10,0.018591862
901,EL037,reading,LM,pH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_L9_TN.npy,5,-0.022657985
902,EL037,reading,LM,pH_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R10_TN.npy,4,0.0013402705
903,EL037,reading,LM,pH_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R11_TN.npy,10,0.10748392
904,EL037,reading,LM,pH_R12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R12_TN.npy,11,0.101951145
905,EL037,reading,LM,pH_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R2_TN.npy,5,-0.014342186
906,EL037,reading,LM,pH_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R3_TN.npy,5,-0.07779271
907,EL037,reading,LM,pH_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R4_TN.npy,10,0.14130197
908,EL037,reading,LM,pH_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R5_TN.npy,10,0.03379191
909,EL037,reading,LM,pH_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R6_TN.npy,10,0.13370271
910,EL037,reading,LM,pH_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R8_TN.npy,10,0.057331476
911,EL037,reading,LM,pH_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL037\LM\ERSP_matrix\reading\EL037_reading_WM_ERSP_pH_R9_TN.npy,4,0.09980017
912,EL038,audio,LM,A_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L10_TN.npy,5,-0.02055425
913,EL038,audio,LM,A_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L11_TN.npy,5,-0.026513208
914,EL038,audio,LM,A_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L12_TN.npy,5,0.0372864
915,EL038,audio,LM,A_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L1_TN.npy,10,0.042812515
916,EL038,audio,LM,A_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L2_TN.npy,4,0.1696691
917,EL038,audio,LM,A_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L3_TN.npy,10,0.04335921
918,EL038,audio,LM,A_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L8_TN.npy,5,-0.07486405
919,EL038,audio,LM,A_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_A_L9_TN.npy,10,-0.012738781
920,EL038,audio,LM,aH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L10_TN.npy,10,0.04607479
921,EL038,audio,LM,aH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L11_TN.npy,10,0.09223814
922,EL038,audio,LM,aH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L12_TN.npy,10,0.13135898
923,EL038,audio,LM,aH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L13_TN.npy,4,0.12483588
924,EL038,audio,LM,aH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L1_TN.npy,1,-0.25081992
925,EL038,audio,LM,aH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L2_TN.npy,10,0.12171332
926,EL038,audio,LM,aH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L4_TN.npy,5,-0.014119405
927,EL038,audio,LM,aH_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L5_TN.npy,5,-0.020479154
928,EL038,audio,LM,aH_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L6_TN.npy,10,-0.07598523
929,EL038,audio,LM,aH_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L7_TN.npy,4,0.051486447
930,EL038,audio,LM,aH_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L8_TN.npy,5,-0.028345797
931,EL038,audio,LM,aH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L9_TN.npy,5,-0.055850867
932,EL038,audio,LM,aI_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R10_TN.npy,4,0.14408028
933,EL038,audio,LM,aI_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R11_TN.npy,4,0.16107179
934,EL038,audio,LM,aI_R12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R12_TN.npy,10,0.14103052
935,EL038,audio,LM,aI_R13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R13_TN.npy,10,0.02024028
936,EL038,audio,LM,aI_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R14_TN.npy,5,-0.079554744
937,EL038,audio,LM,aI_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R15_TN.npy,10,0.17230123
938,EL038,audio,LM,aI_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R3_TN.npy,5,-0.04222448
939,EL038,audio,LM,aI_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R4_TN.npy,4,0.04666377
940,EL038,audio,LM,aI_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R7_TN.npy,4,0.14780214
941,EL038,audio,LM,aI_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R8_TN.npy,4,0.19187254
942,EL038,audio,LM,aI_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R9_TN.npy,5,-0.04115534
943,EL038,audio,LM,CinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_CinG_R1_TN.npy,10,0.07265129
944,EL038,audio,LM,ITG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R1_TN.npy,5,-0.04375427
945,EL038,audio,LM,ITG_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R2_TN.npy,10,0.13770933
946,EL038,audio,LM,ITG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R3_TN.npy,5,-0.12363564
947,EL038,audio,LM,ITG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R4_TN.npy,5,-0.068002336
948,EL038,audio,LM,ITG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R5_TN.npy,5,-0.02195736
949,EL038,audio,LM,LinG_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R10_TN.npy,10,0.11092067
950,EL038,audio,LM,LinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R1_TN.npy,10,0.06951436
951,EL038,audio,LM,LinG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R3_TN.npy,4,0.09711854
952,EL038,audio,LM,LinG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R4_TN.npy,10,0.09364955
953,EL038,audio,LM,LinG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R5_TN.npy,10,0.0133016175
954,EL038,audio,LM,LinG_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R6_TN.npy,10,0.10901861
955,EL038,audio,LM,LinG_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R7_TN.npy,10,0.1323288
956,EL038,audio,LM,LinG_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R8_TN.npy,10,0.115328595
957,EL038,audio,LM,OF_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R14_TN.npy,11,-0.12079979
958,EL038,audio,LM,OF_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R15_TN.npy,5,-0.040848523
959,EL038,audio,LM,OF_R16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R16_TN.npy,5,-0.08023655
960,EL038,audio,LM,OF_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R1_TN.npy,4,0.06948343
961,EL038,audio,LM,OF_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R2_TN.npy,4,0.057845462
962,EL038,audio,LM,OF_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R3_TN.npy,10,0.1444667
963,EL038,audio,LM,OF_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R6_TN.npy,10,0.15441649
964,EL038,audio,LM,OF_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R7_TN.npy,11,0.056463886
965,EL038,audio,LM,OF_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R8_TN.npy,5,-0.13208146
966,EL038,audio,LM,OF_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R9_TN.npy,5,-0.052677825
967,EL038,audio,LM,pH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L10_TN.npy,10,0.10209809
968,EL038,audio,LM,pH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L11_TN.npy,10,0.13937967
969,EL038,audio,LM,pH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L12_TN.npy,5,-0.07176075
970,EL038,audio,LM,pH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L13_TN.npy,4,0.14209685
971,EL038,audio,LM,pH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L1_TN.npy,4,0.11061446
972,EL038,audio,LM,pH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L2_TN.npy,4,0.11906445
973,EL038,audio,LM,pH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L3_TN.npy,10,-0.032708637
974,EL038,audio,LM,pH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L4_TN.npy,10,0.029563379
975,EL038,audio,LM,pH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L9_TN.npy,10,0.072960086
976,EL038,audio,LM,pH_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R10_TN.npy,10,0.13911143
977,EL038,audio,LM,pH_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R11_TN.npy,10,0.13194677
978,EL038,audio,LM,pH_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R1_TN.npy,5,0.027192391
979,EL038,audio,LM,pH_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R2_TN.npy,5,-0.033482835
980,EL038,audio,LM,pH_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R3_TN.npy,10,0.09711451
981,EL038,audio,LM,pH_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R4_TN.npy,10,0.050436813
982,EL038,audio,LM,pH_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R5_TN.npy,10,0.039289642
983,EL038,audio,LM,pH_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R6_TN.npy,4,0.16551661
984,EL038,audio,LM,pH_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R8_TN.npy,10,0.12471688
985,EL038,audio,LM,pH_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R9_TN.npy,10,0.09827821
986,EL038,audio,LM,STO_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R2_TN.npy,10,0.10537612
987,EL038,audio,LM,STO_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R3_TN.npy,10,0.12341023
988,EL038,audio,LM,STO_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R4_TN.npy,10,0.030913053
989,EL038,audio,LM,STO_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R5_TN.npy,10,0.13033442
990,EL038,picture,LM,A_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L10_TN.npy,5,0.14135732
991,EL038,picture,LM,A_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L11_TN.npy,5,0.096976355
992,EL038,picture,LM,A_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L12_TN.npy,5,-0.02542348
993,EL038,picture,LM,A_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L1_TN.npy,1,0.16299182
994,EL038,picture,LM,A_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L2_TN.npy,4,0.15001658
995,EL038,picture,LM,A_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L3_TN.npy,5,0.0819847
996,EL038,picture,LM,A_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L8_TN.npy,5,-0.047615208
997,EL038,picture,LM,A_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L9_TN.npy,5,0.08847382
998,EL038,picture,LM,aH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L10_TN.npy,10,0.08832244
999,EL038,picture,LM,aH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L11_TN.npy,4,0.124834284
