sample_idx,patient_id,condition,task,electrode,file_path,cluster_kmeans_hg,silhouette
932,EL038,audio,LM,aI_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R10_TN.npy,7,-0.1304703
933,EL038,audio,LM,aI_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R11_TN.npy,7,-0.09226778
934,EL038,audio,LM,aI_R12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R12_TN.npy,6,0.03864623
935,EL038,audio,LM,aI_R13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R13_TN.npy,1,0.19006239
936,EL038,audio,LM,aI_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R14_TN.npy,4,0.021096459
937,EL038,audio,LM,aI_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R15_TN.npy,1,0.09478668
938,EL038,audio,LM,aI_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R3_TN.npy,1,0.04838452
939,EL038,audio,LM,aI_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R4_TN.npy,4,0.118594214
940,EL038,audio,LM,aI_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R7_TN.npy,4,0.15082026
941,EL038,audio,LM,aI_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R8_TN.npy,4,0.038668253
942,EL038,audio,LM,aI_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R9_TN.npy,1,0.09457828
943,EL038,audio,LM,CinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_CinG_R1_TN.npy,1,0.12321704
944,EL038,audio,LM,ITG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R1_TN.npy,1,0.10265465
945,EL038,audio,LM,ITG_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R2_TN.npy,1,0.058671165
946,EL038,audio,LM,ITG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R3_TN.npy,6,0.05341697
947,EL038,audio,LM,ITG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R4_TN.npy,1,0.07029354
948,EL038,audio,LM,ITG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_ITG_R5_TN.npy,1,0.11770286
949,EL038,audio,LM,LinG_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R10_TN.npy,1,0.11158818
950,EL038,audio,LM,LinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R1_TN.npy,1,0.12600304
951,EL038,audio,LM,LinG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R3_TN.npy,1,0.08387669
952,EL038,audio,LM,LinG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R4_TN.npy,1,0.099117436
953,EL038,audio,LM,LinG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R5_TN.npy,6,0.11393619
954,EL038,audio,LM,LinG_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R6_TN.npy,6,0.043184362
955,EL038,audio,LM,LinG_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R7_TN.npy,6,0.02113274
956,EL038,audio,LM,LinG_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R8_TN.npy,6,0.030629849
957,EL038,audio,LM,OF_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R14_TN.npy,6,0.06312587
958,EL038,audio,LM,OF_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R15_TN.npy,1,0.111891404
959,EL038,audio,LM,OF_R16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R16_TN.npy,1,0.042380743
960,EL038,audio,LM,OF_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R1_TN.npy,4,0.034147423
961,EL038,audio,LM,OF_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R2_TN.npy,1,0.09521471
962,EL038,audio,LM,OF_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R3_TN.npy,1,0.07060435
963,EL038,audio,LM,OF_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R6_TN.npy,6,0.0065801707
964,EL038,audio,LM,OF_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R7_TN.npy,6,0.10112285
965,EL038,audio,LM,OF_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R8_TN.npy,1,0.06089836
966,EL038,audio,LM,OF_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R9_TN.npy,1,0.06876697
967,EL038,audio,LM,pH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L10_TN.npy,1,0.11164238
968,EL038,audio,LM,pH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L11_TN.npy,6,0.039128043
969,EL038,audio,LM,pH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L12_TN.npy,1,0.17266771
970,EL038,audio,LM,pH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L13_TN.npy,7,-0.10650614
971,EL038,audio,LM,pH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L1_TN.npy,4,0.012670925
972,EL038,audio,LM,pH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L2_TN.npy,4,0.06108527
973,EL038,audio,LM,pH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L3_TN.npy,1,0.15738326
974,EL038,audio,LM,pH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L4_TN.npy,1,0.1687677
975,EL038,audio,LM,pH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L9_TN.npy,1,0.13406295
976,EL038,audio,LM,pH_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R10_TN.npy,1,0.116318874
977,EL038,audio,LM,pH_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R11_TN.npy,6,0.0072366497
978,EL038,audio,LM,pH_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R1_TN.npy,1,0.056578733
979,EL038,audio,LM,pH_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R2_TN.npy,1,0.038676903
980,EL038,audio,LM,pH_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R3_TN.npy,6,0.024277978
981,EL038,audio,LM,pH_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R4_TN.npy,9,-0.04599129
982,EL038,audio,LM,pH_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R5_TN.npy,1,0.15850344
983,EL038,audio,LM,pH_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R6_TN.npy,4,0.04899867
984,EL038,audio,LM,pH_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R8_TN.npy,6,0.04952621
985,EL038,audio,LM,pH_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R9_TN.npy,6,0.025242032
986,EL038,audio,LM,STO_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R2_TN.npy,6,0.058894277
987,EL038,audio,LM,STO_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R3_TN.npy,6,0.025064865
988,EL038,audio,LM,STO_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R4_TN.npy,1,0.19321038
989,EL038,audio,LM,STO_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_STO_R5_TN.npy,1,0.15352227
990,EL038,picture,LM,A_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L10_TN.npy,9,0.02794099
991,EL038,picture,LM,A_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L11_TN.npy,4,0.21603924
992,EL038,picture,LM,A_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L12_TN.npy,4,0.21007533
993,EL038,picture,LM,A_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L1_TN.npy,3,0.083457164
994,EL038,picture,LM,A_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L2_TN.npy,4,0.16757016
995,EL038,picture,LM,A_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L3_TN.npy,4,-0.010981018
996,EL038,picture,LM,A_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L8_TN.npy,3,-0.09572068
997,EL038,picture,LM,A_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L9_TN.npy,9,0.11512582
998,EL038,picture,LM,aH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L10_TN.npy,6,0.03286632
999,EL038,picture,LM,aH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L11_TN.npy,4,0.12183724
1000,EL038,picture,LM,aH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L12_TN.npy,1,0.06193332
1001,EL038,picture,LM,aH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L13_TN.npy,9,0.005381542
1002,EL038,picture,LM,aH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L1_TN.npy,4,0.060533535
1003,EL038,picture,LM,aH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L2_TN.npy,1,0.19718243
1004,EL038,picture,LM,aH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L4_TN.npy,1,0.21046628
1005,EL038,picture,LM,aH_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L5_TN.npy,4,-0.02037465
1006,EL038,picture,LM,aH_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L6_TN.npy,7,0.121286824
1007,EL038,picture,LM,aH_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L7_TN.npy,7,-0.11177861
1008,EL038,picture,LM,aH_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L8_TN.npy,4,0.22945951
1009,EL038,picture,LM,aH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L9_TN.npy,4,0.1911077
1010,EL038,picture,LM,aI_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R10_TN.npy,3,-0.096455105
1011,EL038,picture,LM,aI_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R11_TN.npy,4,0.15411367
1012,EL038,picture,LM,aI_R12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R12_TN.npy,1,0.1674303
1013,EL038,picture,LM,aI_R13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R13_TN.npy,4,-0.059012465
1014,EL038,picture,LM,aI_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R14_TN.npy,4,0.14741527
1015,EL038,picture,LM,aI_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R15_TN.npy,1,0.11566743
1016,EL038,picture,LM,aI_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R3_TN.npy,4,0.10259473
1017,EL038,picture,LM,aI_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R4_TN.npy,3,-0.038866863
1018,EL038,picture,LM,aI_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R7_TN.npy,7,-0.07366574
1019,EL038,picture,LM,aI_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R8_TN.npy,7,0.08290794
1020,EL038,picture,LM,aI_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R9_TN.npy,4,0.24132949
1021,EL038,picture,LM,CinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_CinG_R1_TN.npy,4,0.09522958
1022,EL038,picture,LM,ITG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_ITG_R1_TN.npy,4,0.14433575
1023,EL038,picture,LM,ITG_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_ITG_R2_TN.npy,4,0.044984978
1024,EL038,picture,LM,ITG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_ITG_R3_TN.npy,4,0.10668674
1025,EL038,picture,LM,ITG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_ITG_R4_TN.npy,4,0.08178651
1026,EL038,picture,LM,ITG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_ITG_R5_TN.npy,4,0.082532525
1027,EL038,picture,LM,LinG_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R10_TN.npy,4,0.18502875
1028,EL038,picture,LM,LinG_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R1_TN.npy,1,0.055518992
1029,EL038,picture,LM,LinG_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R3_TN.npy,4,-0.047064487
1030,EL038,picture,LM,LinG_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R4_TN.npy,4,0.15229562
1031,EL038,picture,LM,LinG_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R5_TN.npy,4,0.043485068
1032,EL038,picture,LM,LinG_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R6_TN.npy,4,0.20910394
1033,EL038,picture,LM,LinG_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R7_TN.npy,7,-0.14173873
1034,EL038,picture,LM,LinG_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R8_TN.npy,7,-0.003948347
1035,EL038,picture,LM,OF_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R14_TN.npy,1,0.11288694
1036,EL038,picture,LM,OF_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R15_TN.npy,4,-0.0150248455
1037,EL038,picture,LM,OF_R16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R16_TN.npy,4,0.24308653
1038,EL038,picture,LM,OF_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R1_TN.npy,4,-0.032509495
1039,EL038,picture,LM,OF_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R2_TN.npy,6,0.022512883
1040,EL038,picture,LM,OF_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R3_TN.npy,6,0.08050717
1041,EL038,picture,LM,OF_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R6_TN.npy,7,-0.08164505
1042,EL038,picture,LM,OF_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R7_TN.npy,7,0.12378152
1043,EL038,picture,LM,OF_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R8_TN.npy,4,0.21585816
1044,EL038,picture,LM,OF_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R9_TN.npy,4,0.23458411
1045,EL038,picture,LM,pH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L10_TN.npy,1,0.09679984
1046,EL038,picture,LM,pH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L11_TN.npy,1,0.085930176
1047,EL038,picture,LM,pH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L12_TN.npy,6,0.049875267
1048,EL038,picture,LM,pH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L13_TN.npy,4,-0.05384503
1049,EL038,picture,LM,pH_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L1_TN.npy,9,0.037994727
1050,EL038,picture,LM,pH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L2_TN.npy,1,0.1651622
1051,EL038,picture,LM,pH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L3_TN.npy,4,0.060938697
1052,EL038,picture,LM,pH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L4_TN.npy,4,0.123789124
1053,EL038,picture,LM,pH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_L9_TN.npy,4,0.22006747
1054,EL038,picture,LM,pH_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R10_TN.npy,6,-0.01463153
1055,EL038,picture,LM,pH_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R11_TN.npy,9,0.018359307
1056,EL038,picture,LM,pH_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R1_TN.npy,9,0.08613435
1057,EL038,picture,LM,pH_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R2_TN.npy,9,0.14108697
1058,EL038,picture,LM,pH_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R3_TN.npy,4,0.057420734
1059,EL038,picture,LM,pH_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R4_TN.npy,4,0.047298428
1060,EL038,picture,LM,pH_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R5_TN.npy,4,0.07791671
1061,EL038,picture,LM,pH_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R6_TN.npy,9,0.034003224
1062,EL038,picture,LM,pH_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_pH_R8_TN.npy,9,-0.0680523
