sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette
519,PAT_3415,picture,LM,GA5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA5_TN.npy,0.03012919896640827,0.0016537467700258397,True,2.5532956,4.9282756,1,0.26277375
520,PAT_3415,picture,LM,GA6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA6_TN.npy,0.04516795865633075,0.002351421188630491,True,2.1217523,5.6281323,1,0.2621626
521,PAT_3415,picture,LM,GA7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA7_TN.npy,0.05317829457364341,0.0017571059431524547,True,2.1104774,5.6555996,1,0.26225123
522,PAT_3415,picture,LM,GA8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GA8_TN.npy,0.030361757105943153,0.00124031007751938,True,2.486054,5.371492,1,0.2764745
523,PAT_3415,picture,LM,GB1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB1_TN.npy,0.02201550387596899,0.0018604651162790699,True,2.6322117,4.8922515,1,0.24901018
524,PAT_3415,picture,LM,GB2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB2_TN.npy,0.0348062015503876,0.003126614987080103,True,2.7065177,5.7252727,1,0.30203927
525,PAT_3415,picture,LM,GB3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB3_TN.npy,0.14002583979328165,0.0004909560723514212,True,3.208203,5.680642,1,0.3600991
526,PAT_3415,picture,LM,GB4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB4_TN.npy,0.0803359173126615,0.0007751937984496124,True,3.2029333,4.856679,1,0.31002387
527,PAT_3415,picture,LM,GB5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB5_TN.npy,0.022428940568475452,0.002764857881136951,True,2.7718503,4.942254,1,0.24804492
528,PAT_3415,picture,LM,GB6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB6_TN.npy,0.028294573643410852,0.004186046511627907,True,2.562503,5.459707,1,0.24934064
529,PAT_3415,picture,LM,GB7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB7_TN.npy,0.022093023255813953,0.0027131782945736434,True,2.5939696,5.2850876,1,0.2292854
530,PAT_3415,picture,LM,GB8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GB8_TN.npy,0.030981912144702844,0.0021963824289405686,True,2.4890466,5.3036246,1,0.24425735
531,PAT_3415,picture,LM,GC1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC1_TN.npy,0.024573643410852712,0.0019121447028423774,True,2.7202017,5.385759,1,0.28139815
532,PAT_3415,picture,LM,GC2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC2_TN.npy,0.021705426356589147,0.004315245478036175,True,2.748656,5.603285,1,0.27866873
533,PAT_3415,picture,LM,GC3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC3_TN.npy,0.029819121447028425,0.002351421188630491,True,2.6685226,4.7246327,1,0.2560547
534,PAT_3415,picture,LM,GC4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC4_TN.npy,0.02958656330749354,0.002868217054263566,True,2.7087529,5.322156,1,0.27322552
535,PAT_3415,picture,LM,GC5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC5_TN.npy,0.03193798449612403,0.0052454780361757105,True,2.6791546,5.462223,1,0.28452837
536,PAT_3415,picture,LM,GC6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC6_TN.npy,0.025633074935400516,0.010671834625322998,True,2.6437976,5.448713,1,0.22938062
537,PAT_3415,picture,LM,GC7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC7_TN.npy,0.027906976744186046,0.0020671834625322996,True,2.7063723,5.318668,1,0.25321475
538,PAT_3415,picture,LM,GC8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC8_TN.npy,0.02979328165374677,0.00248062015503876,True,2.6965299,5.0818043,1,0.23311764
539,PAT_3415,picture,LM,GD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD1_TN.npy,0.026382428940568477,0.002325581395348837,True,2.6592267,5.3233023,1,0.2527554
540,PAT_3415,picture,LM,GD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD3_TN.npy,0.04483204134366925,0.0014470284237726098,True,2.9793553,4.859036,1,0.28860226
541,PAT_3415,picture,LM,GD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD4_TN.npy,0.03635658914728682,0.0015762273901808786,True,2.9581587,5.26132,1,0.28847125
542,PAT_3415,picture,LM,GD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD5_TN.npy,0.025633074935400516,0.0011886304909560724,True,2.9347997,5.5700655,1,0.28793192
543,PAT_3415,picture,LM,GD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD6_TN.npy,0.02343669250645995,0.0035142118863049094,True,2.6801357,5.2104216,1,0.239036
544,PAT_3415,picture,LM,GD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD7_TN.npy,0.028113695090439275,0.0028165374677002583,True,2.6522994,5.0468707,1,0.23543537
545,PAT_3415,picture,LM,GD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD8_TN.npy,0.02834625322997416,0.0013953488372093023,True,2.6878152,5.013758,1,0.24525784
546,PAT_3415,picture,LM,GE1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE1_TN.npy,0.029870801033591732,0.002377260981912145,True,2.4579237,5.0849004,1,0.23596027
547,PAT_3415,picture,LM,GE2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE2_TN.npy,0.043540051679586564,0.0009043927648578811,True,2.9439952,5.583309,1,0.30997482
548,PAT_3415,picture,LM,GE3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE3_TN.npy,0.04989664082687339,0.0028940568475452197,True,2.8718593,4.905715,1,0.27662295
549,PAT_3415,picture,LM,GE4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE4_TN.npy,0.06062015503875969,0.0021963824289405686,True,2.8055515,5.665583,1,0.32156423
550,PAT_3415,picture,LM,GE5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE5_TN.npy,0.030335917312661498,0.002764857881136951,True,2.6642032,5.4832435,1,0.2690503
551,PAT_3415,picture,LM,GE6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE6_TN.npy,0.026873385012919897,0.0021963824289405686,True,2.7490194,5.329491,1,0.25954014
552,PAT_3415,picture,LM,GE7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE7_TN.npy,0.0355297157622739,0.0011627906976744186,True,2.8562858,5.237021,1,0.2716281
553,PAT_3415,picture,LM,GE8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE8_TN.npy,0.02917312661498708,0.002635658914728682,True,2.7845144,5.0065794,1,0.24514782
554,PAT_3415,picture,LM,GF1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF1_TN.npy,0.03211886304909561,0.0025064599483204135,True,2.5014138,4.793531,1,0.23067506
555,PAT_3415,picture,LM,GF2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF2_TN.npy,0.039043927648578815,0.0018863049095607235,True,2.645513,4.754882,1,0.2576756
556,PAT_3415,picture,LM,GF3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF3_TN.npy,0.04204134366925064,0.0011627906976744186,True,2.6175542,4.6460967,1,0.25095564
557,PAT_3415,picture,LM,GF4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF4_TN.npy,0.03516795865633075,0.001834625322997416,True,2.6423423,4.650963,1,0.24493943
558,PAT_3415,picture,LM,GF6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF6_TN.npy,0.026770025839793283,0.0019896640826873387,True,2.6474524,5.0542717,1,0.25591508
559,PAT_3415,picture,LM,GF8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GF8_TN.npy,0.028113695090439275,0.0027906976744186047,True,2.5931883,4.967352,1,0.24277358
560,PAT_3415,picture,LM,GG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG1_TN.npy,0.032661498708010335,0.0020930232558139536,True,2.4604847,4.574638,1,0.22684492
561,PAT_3415,picture,LM,GG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG2_TN.npy,0.03268733850129199,0.001834625322997416,True,2.5480688,4.4985003,1,0.23742682
562,PAT_3415,picture,LM,GG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG3_TN.npy,0.029689922480620155,0.0013695090439276485,True,2.427454,4.661205,1,0.22740443
563,PAT_3415,picture,LM,GG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG5_TN.npy,0.024987080103359174,0.0015762273901808786,True,2.510434,4.664925,1,0.23032229
564,PAT_3415,picture,LM,GG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG6_TN.npy,0.02475452196382429,0.002532299741602067,True,2.2566202,5.0728445,1,0.23994313
565,PAT_3415,picture,LM,GG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GG7_TN.npy,0.032713178294573646,0.0018087855297157622,True,2.579464,5.8459,1,0.28152213
566,PAT_3415,picture,LM,GH1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH1_TN.npy,0.02780361757105943,0.0037984496124031006,True,2.3523304,4.4255753,1,0.1708392
567,PAT_3415,picture,LM,GH2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH2_TN.npy,0.02731266149870801,0.002764857881136951,True,2.520842,4.5665274,1,0.18687803
568,PAT_3415,picture,LM,GH3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH3_TN.npy,0.02227390180878553,0.002635658914728682,True,2.4388258,4.6283283,1,0.21462046
569,PAT_3415,picture,LM,GH6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH6_TN.npy,0.028372093023255815,0.004289405684754522,True,2.3286047,4.807594,1,0.22448869
570,PAT_3415,picture,LM,GH7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH7_TN.npy,0.020465116279069766,0.003178294573643411,True,2.384667,5.0229425,1,0.23174526
571,PAT_3415,picture,LM,GH8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GH8_TN.npy,0.032790697674418605,0.0015245478036175712,True,2.6768444,5.927083,1,0.27303278
572,PAT_3415,picture,LM,IMG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG10_TN.npy,0.03545219638242894,0.001937984496124031,True,1.9918082,5.4696207,1,0.2717504
573,PAT_3415,picture,LM,IMG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG11_TN.npy,0.032583979328165376,0.0035142118863049094,True,2.0468202,5.6380944,1,0.2597456
574,PAT_3415,picture,LM,IMG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG12_TN.npy,0.033049095607235145,0.004987080103359173,True,2.0455935,5.4335046,1,0.2620715
575,PAT_3415,picture,LM,IMG13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG13_TN.npy,0.03439276485788114,0.00454780361757106,True,2.045541,5.471635,1,0.2587486
576,PAT_3415,picture,LM,IMG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG14_TN.npy,0.03255813953488372,0.002144702842377261,True,2.0032952,5.4354186,1,0.2561416
577,PAT_3415,picture,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG18_TN.npy,0.03152454780361757,0.003385012919896641,True,2.0623028,5.5104923,1,0.25012696
578,PAT_3415,picture,LM,IMG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG1_TN.npy,0.031731266149870804,0.002377260981912145,True,2.0902784,5.3112335,1,0.24568544
579,PAT_3415,picture,LM,IMG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG2_TN.npy,0.03196382428940568,0.002764857881136951,True,2.173468,5.3085027,1,0.25389746
580,PAT_3415,picture,LM,IMG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG3_TN.npy,0.03682170542635659,0.0016020671834625323,True,2.0825098,5.35337,1,0.25352016
581,PAT_3415,picture,LM,IMG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG4_TN.npy,0.03322997416020672,0.0021188630490956073,True,2.0784996,5.3195195,1,0.25255162
582,PAT_3415,picture,LM,IMG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG5_TN.npy,0.03408268733850129,0.0030232558139534882,True,2.1559165,5.424216,1,0.26031095
583,PAT_3415,picture,LM,IMG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG6_TN.npy,0.037131782945736436,0.003229974160206718,True,2.2233984,5.544321,1,0.28654763
584,PAT_3415,picture,LM,IMG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG7_TN.npy,0.03909560723514212,0.001937984496124031,True,2.3021321,5.633062,1,0.29272047
585,PAT_3415,picture,LM,IMG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IMG9_TN.npy,0.032403100775193795,0.002144702842377261,True,2.0319464,5.421038,1,0.25806975
586,PAT_3415,picture,LM,IPG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IPG11_TN.npy,0.03824289405684755,0.0017829457364341085,True,1.9826629,5.740384,1,0.26306477
587,PAT_3415,picture,LM,IPG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IPG14_TN.npy,0.03834625322997416,0.0025581395348837207,True,2.0722532,5.811764,1,0.26755834
588,PAT_3415,picture,LM,IPG16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IPG16_TN.npy,0.035684754521963825,0.002971576227390181,True,2.138152,5.6868553,1,0.25816497
589,PAT_3415,picture,LM,IPG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IPG17_TN.npy,0.03715762273901809,0.002351421188630491,True,2.1273482,5.7110844,1,0.26260772
590,PAT_3415,picture,LM,IPG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_IPG18_TN.npy,0.03863049095607235,0.00248062015503876,True,2.1321974,5.739601,1,0.2651132
