x,y,z,n_contacts,median_w0,p_global_w0,p_within_patient_w0,sig_fdr_w0,sig_maxstat_w0,median_w1,p_global_w1,p_within_patient_w1,sig_fdr_w1,sig_maxstat_w1,median_w2,p_global_w2,p_within_patient_w2,sig_fdr_w2,sig_maxstat_w2,median_w3,p_global_w3,p_within_patient_w3,sig_fdr_w3,sig_maxstat_w3,median_w4,p_global_w4,p_within_patient_w4,sig_fdr_w4,sig_maxstat_w4,median_w5,p_global_w5,p_within_patient_w5,sig_fdr_w5,sig_maxstat_w5,median_w6,p_global_w6,p_within_patient_w6,sig_fdr_w6,sig_maxstat_w6
-60.0,-14.0,-8.0,7,0.0783,0.7047,0.4807,False,False,0.4855,0.0005,0.0001,True,False,0.0001,0.9726,0.9988,False,False,0.1121,0.5831,0.5957,False,False,0.2232,0.0987,0.0638,False,False,0.0,0.9949,0.9985,False,False,0.0924,0.602,0.8306,False,False
-60.0,-14.0,-6.0,7,0.0783,0.7047,0.4807,False,False,0.4855,0.0005,0.0001,True,False,0.0001,0.9726,0.9988,False,False,0.1121,0.5831,0.5957,False,False,0.2232,0.0987,0.0638,False,False,0.0,0.9949,0.9985,False,False,0.0924,0.602,0.8306,False,False
-60.0,-14.0,-4.0,7,0.0783,0.7047,0.4807,False,False,0.4855,0.0005,0.0001,True,False,0.0001,0.9726,0.9988,False,False,0.1121,0.5831,0.5957,False,False,0.2232,0.0987,0.0638,False,False,0.0,0.9949,0.9985,False,False,0.0924,0.602,0.8306,False,False
-60.0,-12.0,-10.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-60.0,-12.0,-8.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-60.0,-12.0,-6.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-60.0,-12.0,-4.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-60.0,-10.0,-10.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-60.0,-10.0,-8.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-60.0,-10.0,-6.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-60.0,-10.0,-4.0,5,0.0783,0.6769,0.5162,False,False,0.389,0.0072,0.0006,True,False,0.0001,0.9468,0.992,False,False,0.1121,0.5818,0.6606,False,False,0.2406,0.0942,0.0459,False,False,0.0,0.9857,0.998,False,False,0.09,0.6067,0.7542,False,False
-58.0,-18.0,-6.0,9,0.0842,0.7005,0.711,False,False,0.389,0.0007,0.0001,True,False,0.0001,0.9797,0.9992,False,False,0.1274,0.4678,0.5388,False,False,0.1924,0.1467,0.2165,False,False,0.0,0.9437,0.9795,False,False,0.0975,0.5576,0.6667,False,False
-58.0,-18.0,-4.0,9,0.0842,0.7005,0.711,False,False,0.389,0.0007,0.0001,True,False,0.0001,0.9797,0.9992,False,False,0.1274,0.4678,0.5388,False,False,0.1924,0.1467,0.2165,False,False,0.0,0.9437,0.9795,False,False,0.0975,0.5576,0.6667,False,False
-58.0,-16.0,-6.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-16.0,-4.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-14.0,-10.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-14.0,-8.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-14.0,-6.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-14.0,-4.0,6,0.069,0.7552,0.5824,False,False,0.4373,0.0012,0.0001,True,False,0.0001,0.9859,0.9992,False,False,0.1198,0.5171,0.5651,False,False,0.2319,0.091,0.0477,False,False,0.0,0.9723,0.9873,False,False,0.0951,0.5619,0.7355,False,False
-58.0,-12.0,-10.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-12.0,-8.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-12.0,-6.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-12.0,-4.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-10.0,-10.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-10.0,-8.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-10.0,-6.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-58.0,-10.0,-4.0,4,0.069,0.7352,0.6307,False,False,0.3254,0.019,0.0017,True,False,0.0001,0.9746,0.9955,False,False,0.1198,0.519,0.6493,False,False,0.2418,0.122,0.0598,False,False,0.0525,0.6481,0.7981,False,False,0.0462,0.8133,0.8701,False,False
-56.0,-18.0,-6.0,7,0.0842,0.6803,0.7815,False,False,0.389,0.002,0.0003,True,False,0.0009,0.918,0.978,False,False,0.1121,0.5825,0.6587,False,False,0.1603,0.3069,0.4806,False,False,0.0,0.9213,0.9628,False,False,0.0975,0.5596,0.5982,False,False
-56.0,-18.0,-4.0,7,0.0842,0.6803,0.7815,False,False,0.389,0.002,0.0003,True,False,0.0009,0.918,0.978,False,False,0.1121,0.5825,0.6587,False,False,0.1603,0.3069,0.4806,False,False,0.0,0.9213,0.9628,False,False,0.0975,0.5596,0.5982,False,False
-56.0,-16.0,-6.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-56.0,-16.0,-4.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-56.0,-14.0,-10.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-56.0,-14.0,-8.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-56.0,-14.0,-6.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-56.0,-14.0,-4.0,4,0.069,0.74,0.6295,False,False,0.4373,0.0043,0.0003,True,False,0.003,0.8856,0.9913,False,False,0.1022,0.6122,0.5988,False,False,0.1918,0.2354,0.3206,False,False,0.0,0.9574,0.9689,False,False,0.1183,0.4385,0.5012,False,False
-66.0,-16.0,-6.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-16.0,-4.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-16.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-14.0,-8.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-14.0,-6.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-14.0,-4.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-14.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-12.0,-8.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-12.0,-6.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-12.0,-4.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-12.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-10.0,-8.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-10.0,-6.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-10.0,-4.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-66.0,-10.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-64.0,-16.0,-2.0,4,0.0645,0.7631,0.5228,False,False,0.5926,0.0004,0.0001,True,False,0.0001,0.9808,0.9981,False,False,0.1098,0.5691,0.5559,False,False,0.2005,0.2095,0.1405,False,False,0.0,0.9979,0.9997,False,False,0.0939,0.5682,0.8185,False,False
-64.0,-14.0,-2.0,4,0.0645,0.7631,0.5228,False,False,0.5926,0.0004,0.0001,True,False,0.0001,0.9808,0.9981,False,False,0.1098,0.5691,0.5559,False,False,0.2005,0.2095,0.1405,False,False,0.0,0.9979,0.9997,False,False,0.0939,0.5682,0.8185,False,False
-64.0,-12.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-64.0,-10.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-62.0,-14.0,-2.0,5,0.0883,0.6484,0.3424,False,False,0.5786,0.0007,0.0001,True,False,0.0001,0.9498,0.9954,False,False,0.1274,0.4792,0.4625,False,False,0.1603,0.3369,0.4066,False,False,0.0,0.9945,0.9986,False,False,0.0977,0.5386,0.8388,False,False
-62.0,-12.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-62.0,-10.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-60.0,-14.0,-2.0,5,0.0883,0.6484,0.3424,False,False,0.5786,0.0007,0.0001,True,False,0.0001,0.9498,0.9954,False,False,0.1274,0.4792,0.4625,False,False,0.1603,0.3369,0.4066,False,False,0.0,0.9945,0.9986,False,False,0.0977,0.5386,0.8388,False,False
-60.0,-12.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-60.0,-10.0,-2.0,3,0.1043,0.5556,0.2894,False,False,0.6066,0.0033,0.0001,True,False,0.0001,0.9072,0.9735,False,False,0.1274,0.4896,0.5411,False,False,0.2406,0.1511,0.0561,False,False,0.0,0.983,0.9966,False,False,0.09,0.5842,0.8036,False,False
-58.0,-14.0,-2.0,4,0.0565,0.7971,0.5775,False,False,0.532,0.0009,0.0001,True,False,0.0001,0.9766,0.9976,False,False,0.1295,0.454,0.4544,False,False,0.2005,0.2118,0.1389,False,False,0.0,0.9605,0.972,False,False,0.121,0.4224,0.6862,False,False
-56.0,-32.0,-6.0,5,0.0407,0.827,0.7951,False,False,0.5035,0.0019,0.0013,True,False,0.0,0.9765,0.9701,False,False,0.0885,0.6928,0.8388,False,False,0.1608,0.3235,0.0921,False,False,0.0,0.9063,0.7846,False,False,0.2079,0.0997,0.0838,False,False
-56.0,-32.0,-4.0,4,0.0293,0.8951,0.7613,False,False,0.5467,0.0013,0.0013,True,False,0.0,0.9905,0.9741,False,False,0.0443,0.8748,0.9594,False,False,0.1469,0.3803,0.0533,False,False,0.0,0.9549,0.7624,False,False,0.2082,0.1428,0.1098,False,False
-56.0,-32.0,-2.0,4,0.0293,0.8951,0.7613,False,False,0.5467,0.0013,0.0013,True,False,0.0,0.9905,0.9741,False,False,0.0443,0.8748,0.9594,False,False,0.1469,0.3803,0.0533,False,False,0.0,0.9549,0.7624,False,False,0.2082,0.1428,0.1098,False,False
-56.0,-32.0,0.0,4,0.0293,0.8951,0.7613,False,False,0.5467,0.0013,0.0013,True,False,0.0,0.9905,0.9741,False,False,0.0443,0.8748,0.9594,False,False,0.1469,0.3803,0.0533,False,False,0.0,0.9549,0.7624,False,False,0.2082,0.1428,0.1098,False,False
-54.0,-32.0,-6.0,4,0.0499,0.8177,0.8164,False,False,0.5467,0.001,0.0004,True,False,0.0,0.9917,0.9869,False,False,0.0443,0.8791,0.9735,False,False,0.1885,0.2448,0.0542,False,False,0.0,0.9536,0.8968,False,False,0.1786,0.2041,0.1137,False,False
-52.0,-32.0,-6.0,3,0.0591,0.7061,0.7386,False,False,0.5899,0.0039,0.0021,True,False,0.0,0.9922,0.985,False,False,0.0885,0.6526,0.8212,False,False,0.1608,0.3567,0.1932,False,False,0.0,0.9476,0.8402,False,False,0.1492,0.3078,0.2745,False,False
-50.0,-32.0,-6.0,3,0.0591,0.7061,0.7386,False,False,0.5899,0.0039,0.0021,True,False,0.0,0.9922,0.985,False,False,0.0885,0.6526,0.8212,False,False,0.1608,0.3567,0.1932,False,False,0.0,0.9476,0.8402,False,False,0.1492,0.3078,0.2745,False,False
-58.0,-32.0,-6.0,5,0.0404,0.8279,0.7665,False,False,0.5035,0.0013,0.001,True,False,0.0001,0.9577,0.9097,False,False,0.0524,0.8477,0.9181,False,False,0.1608,0.3265,0.2797,False,False,0.02,0.7139,0.6872,False,False,0.2079,0.0988,0.0356,False,False
-58.0,-30.0,-6.0,6,0.039,0.8784,0.7965,False,False,0.4322,0.001,0.001,True,False,0.0,0.9896,0.9655,False,False,0.1078,0.6049,0.6448,False,False,0.1469,0.3477,0.2067,False,False,0.031,0.7397,0.7388,False,False,0.2082,0.0875,0.0115,False,False
-58.0,-22.0,-6.0,6,0.0863,0.6665,0.7311,False,False,0.3925,0.0025,0.0002,True,False,0.0005,0.9547,0.9817,False,False,0.133,0.4222,0.4001,False,False,0.1332,0.4147,0.4944,False,False,0.07,0.5435,0.5519,False,False,0.152,0.2209,0.2076,False,False
-58.0,-22.0,-4.0,6,0.0863,0.6665,0.7311,False,False,0.3925,0.0025,0.0002,True,False,0.0005,0.9547,0.9817,False,False,0.133,0.4222,0.4001,False,False,0.1332,0.4147,0.4944,False,False,0.07,0.5435,0.5519,False,False,0.152,0.2209,0.2076,False,False
-38.0,-24.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-38.0,-24.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-38.0,-22.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-38.0,-22.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-36.0,-24.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-36.0,-24.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-36.0,-22.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-36.0,-22.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-34.0,-24.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-34.0,-24.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-34.0,-22.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-34.0,-22.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-32.0,-24.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-32.0,-24.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-32.0,-22.0,14.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
-32.0,-22.0,16.0,4,0.1638,0.2454,0.5907,False,False,0.3678,0.0103,0.002,True,False,0.0219,0.7675,0.7404,False,False,0.0228,0.9331,0.9835,False,False,0.0128,0.9188,0.9541,False,False,0.2306,0.1054,0.4402,False,False,0.0927,0.5632,0.2369,False,False
38.0,-32.0,14.0,7,0.0078,0.9477,0.8908,False,False,0.1976,0.039,0.0021,True,False,0.1876,0.1206,0.5883,False,False,0.0285,0.9228,0.8228,False,False,0.1846,0.2043,0.4708,False,False,0.0141,0.7685,0.3743,False,False,0.3525,0.0053,0.0789,False,False
38.0,-32.0,16.0,7,0.0078,0.9477,0.8908,False,False,0.1976,0.039,0.0021,True,False,0.1876,0.1206,0.5883,False,False,0.0285,0.9228,0.8228,False,False,0.1846,0.2043,0.4708,False,False,0.0141,0.7685,0.3743,False,False,0.3525,0.0053,0.0789,False,False
38.0,-30.0,10.0,6,0.0717,0.738,0.7686,False,False,0.3074,0.0086,0.0009,True,False,0.1396,0.2596,0.5971,False,False,0.0664,0.8261,0.7405,False,False,0.1211,0.4753,0.7433,False,False,0.036,0.7167,0.3692,False,False,0.2242,0.0587,0.0987,False,False
38.0,-30.0,12.0,7,0.0577,0.7981,0.7496,False,False,0.3044,0.0072,0.0008,True,False,0.1534,0.1946,0.6072,False,False,0.0634,0.8599,0.7418,False,False,0.0,0.9989,0.985,False,False,0.0141,0.7664,0.4946,False,False,0.3249,0.0074,0.0852,False,False
38.0,-30.0,14.0,10,0.0062,0.9838,0.9215,False,False,0.2492,0.0064,0.0001,True,False,0.1705,0.1116,0.5659,False,False,0.0235,0.9763,0.8514,False,False,0.0706,0.742,0.662,False,False,0.0206,0.8206,0.4725,False,False,0.3518,0.0007,0.0971,False,False
