sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
816,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
817,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
818,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
819,4,4,1,2,8,7,1,8,7,1,5,6,11,4,12,19
820,0,2,1,2,8,1,10,5,9,10,1,3,3,13,16,3
821,4,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
822,4,4,1,2,5,8,5,10,5,12,4,13,13,7,17,8
823,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
824,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
825,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
826,3,2,6,4,1,4,3,3,4,9,3,3,12,13,16,1
827,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
828,4,1,1,2,8,7,0,0,2,4,5,6,14,4,12,2
829,3,2,1,7,8,7,0,0,2,4,9,7,14,1,1,3
830,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
831,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
832,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
833,0,2,1,2,8,1,10,5,9,10,1,11,3,10,6,13
834,0,0,6,4,8,1,10,5,9,10,1,11,3,10,6,13
835,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
836,4,1,1,2,8,7,1,8,7,1,5,6,11,4,12,19
837,3,2,4,7,4,9,7,6,12,6,9,7,10,5,9,1
838,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
839,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
840,3,2,1,7,8,7,0,0,2,4,9,7,14,1,1,2
841,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
842,0,0,6,4,8,1,10,5,9,10,1,11,3,10,6,13
843,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
844,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
845,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
846,0,4,2,0,8,1,10,5,9,10,1,11,3,10,6,13
847,4,4,1,2,5,8,5,10,5,12,4,13,13,7,17,8
848,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
849,4,4,1,2,8,7,0,0,2,10,5,11,3,10,6,13
850,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
851,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
852,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
853,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
854,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
855,4,4,1,2,8,1,1,8,7,10,1,11,3,10,6,13
856,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
857,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
858,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
859,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
860,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
861,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
862,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
863,3,2,1,2,8,1,0,0,2,4,1,11,3,1,6,3
864,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
865,4,4,1,2,8,1,10,5,9,10,5,11,3,10,6,13
866,4,4,1,2,8,7,1,8,7,1,5,6,11,4,12,19
867,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
868,0,0,6,4,1,4,3,3,4,10,3,3,3,10,6,15
869,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
870,0,0,1,2,8,1,10,5,9,10,1,11,3,10,6,13
871,0,2,1,2,8,1,10,5,9,10,1,3,3,13,16,3
872,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
873,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
874,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
875,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
876,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
877,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
878,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
879,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
880,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
881,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
882,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
883,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
884,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
885,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
886,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
887,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
888,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
889,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
890,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
891,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
892,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
893,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
894,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
895,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
896,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
897,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
898,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
899,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
900,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
901,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
902,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
903,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
904,4,1,5,6,5,5,1,8,7,1,14,9,11,14,17,8
905,1,3,0,5,3,6,9,7,0,0,0,12,6,0,5,5
906,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
907,4,1,5,6,2,5,1,8,7,13,2,9,11,14,4,9
908,4,4,1,2,8,1,10,5,9,10,1,11,5,10,6,19
909,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
910,2,5,3,3,6,2,8,4,3,3,2,4,4,6,14,7
911,2,1,5,6,6,5,4,4,3,13,2,4,4,6,14,7
912,4,1,5,6,2,5,1,8,7,10,1,11,3,10,6,13
913,4,2,1,2,8,7,0,0,2,4,5,6,3,1,12,13
914,3,2,6,4,1,4,3,3,4,9,3,3,12,13,16,3
915,3,2,4,4,4,9,7,6,12,6,3,3,10,13,16,1
916,0,0,6,4,1,4,3,3,4,9,3,3,0,13,16,3
917,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
918,0,0,6,4,1,1,10,5,9,10,1,11,3,10,6,13
919,0,0,6,4,1,4,3,3,4,9,3,3,12,10,6,15
920,0,0,6,4,1,4,3,3,4,9,3,14,12,13,18,15
921,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
922,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
923,0,2,1,2,8,1,10,5,9,10,1,3,0,12,16,3
924,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
925,0,4,1,2,8,1,10,5,9,2,1,3,0,12,2,3
926,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
927,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
928,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
929,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
930,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
931,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
932,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
933,0,4,1,2,8,1,10,5,9,10,1,11,3,10,6,13
934,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
935,3,2,4,7,4,9,3,6,4,6,3,3,12,13,16,3
936,0,4,1,2,8,1,10,5,9,2,1,3,12,13,16,3
937,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
938,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
939,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
940,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
941,0,2,1,2,8,1,0,0,2,4,5,3,5,1,16,3
942,3,2,6,4,1,4,3,3,4,9,3,3,12,13,16,3
943,4,4,1,2,8,7,0,0,2,4,5,6,0,1,12,3
944,4,1,5,6,5,8,1,8,7,1,14,9,11,14,17,8
945,0,4,2,0,0,3,6,9,1,12,4,10,7,2,8,0
946,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
947,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
948,3,2,4,1,4,9,7,6,12,6,11,15,10,5,9,1
949,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
950,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
951,3,2,4,7,4,9,0,6,12,6,9,7,14,5,1,2
952,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
953,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,3
954,0,4,1,2,8,1,10,5,9,2,1,1,0,12,2,3
955,3,2,6,7,1,4,0,0,2,4,3,3,0,12,16,3
956,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
957,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
958,3,2,4,7,4,7,0,0,2,4,9,3,0,12,1,3
959,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
960,4,1,1,2,8,7,1,0,2,4,5,6,5,4,12,19
961,4,1,5,7,2,7,0,0,2,4,5,6,14,4,12,2
962,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
963,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
964,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
965,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
966,4,4,1,2,8,1,10,5,9,2,5,1,5,15,2,19
967,0,4,2,0,0,3,6,5,1,2,7,1,7,2,8,0
968,4,4,1,2,5,1,1,8,7,1,5,1,11,15,17,19
969,0,4,1,2,8,1,10,5,9,2,1,3,0,13,16,3
970,3,2,6,4,1,4,3,3,4,9,3,3,12,13,16,15
971,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
972,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
973,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
974,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
975,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
976,0,0,6,4,1,4,3,3,4,9,3,14,12,13,18,15
977,0,0,6,4,1,4,3,3,4,9,3,3,0,13,16,3
978,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
979,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
980,0,0,6,4,1,4,3,3,4,9,3,14,12,13,18,15
981,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
982,3,2,6,4,1,4,3,3,4,9,3,3,12,13,16,15
983,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
984,4,2,1,2,8,7,0,0,2,4,5,6,0,12,12,2
985,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
986,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
987,3,0,6,4,1,4,3,3,4,9,3,14,12,13,16,6
988,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
989,3,2,4,7,4,9,3,6,12,6,3,3,12,13,16,3
990,4,1,1,2,2,7,0,0,2,4,5,6,0,4,12,2
991,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
992,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
993,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
994,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
995,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
996,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
997,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
998,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
999,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1000,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1001,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1002,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1003,0,4,1,2,8,1,10,5,9,2,1,1,0,15,2,19
1004,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1005,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1006,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1007,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1008,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1009,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1010,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1011,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1012,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1013,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1014,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1015,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1016,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1017,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1018,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1019,2,5,3,3,6,2,8,4,3,13,2,4,4,6,14,7
1020,4,1,5,6,2,5,4,2,6,7,8,2,2,3,3,14
1021,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1022,2,5,3,3,6,2,8,11,10,3,13,8,8,8,7,17
1023,2,5,3,3,6,2,8,4,3,13,2,4,4,6,14,7
1024,4,1,1,2,8,7,1,8,7,1,5,6,11,4,12,9
1025,2,5,3,3,6,2,8,11,10,3,13,8,8,8,7,17
1026,2,5,3,3,6,2,8,11,10,3,13,8,8,8,7,17
1027,2,5,5,6,6,5,4,2,6,13,14,9,2,14,3,14
1028,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1029,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1030,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1031,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1032,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1033,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1034,0,0,6,4,1,4,3,3,4,9,3,14,12,13,18,15
1035,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1036,0,0,6,4,1,4,3,3,4,9,3,3,0,12,16,15
1037,0,0,6,4,1,4,3,3,4,9,3,3,0,12,16,3
1038,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1039,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1040,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1041,0,0,6,4,1,4,3,3,4,9,3,14,12,13,18,15
1042,4,4,1,2,8,7,10,0,2,4,5,6,0,12,2,3
1043,4,1,5,6,2,5,4,2,6,7,8,9,2,14,3,14
1044,4,1,1,2,8,7,1,0,7,1,5,6,11,4,12,9
1045,0,4,1,2,8,1,10,5,9,2,5,1,0,12,2,3
1046,0,4,1,2,8,1,10,5,9,2,5,1,0,12,2,3
1047,0,4,1,2,8,7,10,0,2,2,5,1,0,12,2,3
1048,1,0,6,4,1,4,3,3,8,9,0,14,6,11,18,6
1049,4,1,5,6,2,5,1,8,7,13,14,9,11,14,4,9
1050,0,0,2,4,0,3,6,9,1,5,7,10,9,2,10,18
1051,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1052,4,4,1,2,8,1,1,8,7,2,5,1,7,15,2,9
1053,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1054,3,2,6,7,4,4,0,0,2,4,3,3,0,12,1,3
1055,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1056,0,0,6,4,1,4,3,3,4,9,3,3,5,13,16,3
1057,2,5,3,3,6,2,8,11,10,3,13,8,8,8,7,17
1058,4,1,5,6,2,5,4,2,6,7,8,2,2,3,13,11
1059,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1060,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1061,1,3,0,5,3,6,2,1,8,0,0,12,6,0,5,5
1062,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1063,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1064,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1065,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1066,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1067,1,3,0,1,7,0,2,1,8,8,0,12,6,11,5,6
1068,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1069,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1070,1,0,6,1,7,0,2,1,8,8,0,14,6,11,5,6
1071,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1072,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1073,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1074,1,3,0,5,7,0,2,1,11,8,10,5,1,0,0,12
1075,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1076,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1077,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1078,3,1,5,6,2,5,4,2,6,7,8,2,2,3,13,11
1079,4,1,5,6,2,5,4,2,6,7,8,2,2,3,13,11
1080,4,1,5,6,2,5,4,2,6,7,8,2,2,3,13,11
1081,3,2,4,7,2,5,4,2,6,7,8,2,2,3,13,11
1082,4,1,5,6,2,5,4,2,6,7,8,2,2,3,13,11
1083,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1084,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1085,3,2,4,1,7,0,2,1,11,8,11,5,1,9,0,12
1086,3,2,4,1,4,9,7,6,12,6,11,15,10,5,9,1
1087,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,12
1088,3,2,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1089,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1090,0,0,6,4,1,4,3,3,4,9,3,14,0,12,18,15
1091,0,0,6,4,1,4,3,3,4,9,3,14,0,12,18,15
1092,3,0,6,4,1,4,3,3,4,9,3,3,0,12,18,15
1093,3,2,4,7,4,9,0,6,2,6,9,7,0,12,1,3
1094,0,0,6,4,1,4,3,0,2,2,3,3,0,12,2,3
1095,3,2,4,7,4,9,0,6,12,6,9,2,14,3,1,2
1096,4,1,5,7,2,7,0,2,6,7,8,2,14,3,1,2
1097,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1098,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1099,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1100,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1101,3,0,6,4,1,4,3,3,4,9,3,3,0,12,18,15
1102,3,0,6,4,1,4,3,3,4,9,3,3,0,12,18,15
1103,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1104,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1105,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1106,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1107,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1108,1,3,0,5,7,0,2,1,11,8,10,5,1,9,0,12
1109,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1110,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1111,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1112,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1113,1,3,0,5,7,0,2,1,11,8,10,5,1,9,0,12
1114,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1115,1,3,0,5,7,0,2,1,11,8,10,5,1,9,0,12
1116,1,3,0,5,3,6,9,7,0,0,10,5,15,0,15,4
1117,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1118,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1119,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1120,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1121,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1122,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1123,4,1,5,6,2,5,4,2,6,1,14,9,2,4,3,9
1124,3,0,6,4,1,4,3,3,4,9,3,14,0,12,18,6
1125,3,2,6,4,1,4,3,3,4,9,3,14,0,12,18,6
1126,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1127,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1128,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1129,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1130,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1131,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1132,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1133,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1134,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1135,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1136,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1137,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1138,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1139,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1140,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1141,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1142,4,1,5,6,2,7,1,8,7,1,14,6,11,4,12,9
1143,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1144,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1145,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1146,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1147,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1148,4,1,5,7,2,7,0,0,2,4,5,6,14,4,12,2
1149,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1150,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1151,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1152,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1153,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1154,4,1,1,7,2,7,0,0,2,4,5,6,14,4,12,2
1155,4,1,5,6,2,7,1,8,7,1,5,6,11,4,12,9
1156,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1157,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1158,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1159,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1160,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1161,4,1,1,7,2,7,0,0,2,4,5,6,14,4,12,2
1162,4,1,1,7,2,7,0,0,2,4,5,6,0,12,12,2
1163,4,1,5,6,2,7,1,0,7,1,5,6,0,4,12,9
1164,4,1,5,6,2,7,1,0,7,1,5,6,11,4,12,9
1165,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1166,4,1,5,6,2,7,0,0,2,4,5,6,14,4,12,2
1167,4,1,4,7,2,7,0,0,2,4,9,6,14,4,1,2
1168,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1169,3,2,4,7,4,9,0,6,12,6,9,7,14,5,1,2
1170,3,2,4,7,4,9,0,6,12,6,9,7,14,5,1,2
1171,4,1,5,6,2,7,1,0,7,1,5,6,11,4,12,9
1172,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1173,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1174,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1175,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1176,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1177,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1178,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1179,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1180,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1181,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1182,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1183,1,3,0,5,7,0,2,1,8,8,0,12,6,0,5,5
1184,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1185,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1186,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1187,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1188,0,0,6,4,1,4,3,3,4,9,3,3,12,13,18,15
1189,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1190,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1191,0,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1192,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1193,3,2,4,1,4,9,7,6,12,6,11,15,10,5,9,1
1194,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1195,3,2,4,7,4,9,7,6,12,6,9,7,10,5,1,1
1196,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1197,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1198,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1199,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1200,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,5
1201,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1202,3,0,6,4,1,4,3,3,4,9,3,3,12,13,16,15
1203,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1204,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1205,1,3,0,5,3,6,2,7,11,0,10,12,1,0,0,5
1206,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1207,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1208,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1209,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1210,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1211,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1212,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,15
1213,0,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1214,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1215,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1216,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,5
1217,1,3,0,5,3,6,9,7,0,0,10,12,1,0,0,5
1218,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
