feature_set,scheme,method_label,k,mean,std,count
concat_rawds,home,convex NMF,15,0.45418591867432634,0.006467038717930196,16
concat_rawds,home,convex NMF,16,0.4517510184272656,0.005687701287840247,16
concat_rawds,home,convex NMF,17,0.44905012198196226,0.007505622726335829,16
concat_rawds,home,convex NMF,18,0.4474688858263185,0.006986816036840726,16
concat_rawds,home,convex NMF,19,0.44457862435416057,0.005583063970396456,16
concat_rawds,home,convex NMF,20,0.44093161941901776,0.006070235687100021,16
concat_rawds,home,convex NMF,21,0.43763989021455946,0.006622395032207634,16
concat_rawds,home,convex NMF,22,0.43559862864509646,0.00719249698070989,16
concat_rawds,home,convex NMF,23,0.4334011479695189,0.006530105808887271,16
concat_rawds,home,convex NMF,24,0.4302191228858631,0.006318055863389307,16
concat_rawds,home,convex NMF,25,0.4256627927323938,0.006363018146756368,16
concat_rawds,home,convex NMF,26,0.4227798582815415,0.0066458802798496355,16
concat_rawds,home,convex NMF,27,0.4202216662840374,0.006510125704899973,16
concat_rawds,home,convex NMF,28,0.4165870552575186,0.006970995320832858,16
concat_rawds,home,convex NMF,29,0.4151958316027153,0.0051219178982801,16
concat_rawds,home,convex NMF,30,0.4107424656795424,0.004989172000218635,16
