k,row_fold,col_fold,var_explained,feature_set,method,method_label,space,scheme,n,p
24,3,3,0.5662315528232583,concat_hg,hierarchical,Ward,dB,home,1693,900
25,0,0,0.546159825701118,concat_hg,hierarchical,Ward,dB,home,1693,900
25,0,1,0.5623719004214462,concat_hg,hierarchical,Ward,dB,home,1693,900
25,0,2,0.5541844457912488,concat_hg,hierarchical,Ward,dB,home,1693,900
25,0,3,0.5535526449471864,concat_hg,hierarchical,Ward,dB,home,1693,900
25,1,0,0.5839530840559293,concat_hg,hierarchical,Ward,dB,home,1693,900
25,1,1,0.5987429231909562,concat_hg,hierarchical,Ward,dB,home,1693,900
25,1,2,0.5770639463512744,concat_hg,hierarchical,Ward,dB,home,1693,900
25,1,3,0.6007761840998898,concat_hg,hierarchical,Ward,dB,home,1693,900
25,2,0,0.5623452541702574,concat_hg,hierarchical,Ward,dB,home,1693,900
25,2,1,0.5817721930727052,concat_hg,hierarchical,Ward,dB,home,1693,900
25,2,2,0.5564538672470076,concat_hg,hierarchical,Ward,dB,home,1693,900
25,2,3,0.5775083742611455,concat_hg,hierarchical,Ward,dB,home,1693,900
25,3,0,0.558674981856889,concat_hg,hierarchical,Ward,dB,home,1693,900
25,3,1,0.5711488481843043,concat_hg,hierarchical,Ward,dB,home,1693,900
25,3,2,0.5558527779224749,concat_hg,hierarchical,Ward,dB,home,1693,900
25,3,3,0.5694690397772477,concat_hg,hierarchical,Ward,dB,home,1693,900
26,0,0,0.5504191894419008,concat_hg,hierarchical,Ward,dB,home,1693,900
