band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
-1,70.0,150.0,HG 70-150Hz,128,hg,0.0026271921581944493,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,129,hg,0.001938654191568366,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,130,hg,0.0025499760982061496,0.00017801513128614665,0.00021802311907280852,0.00017801513128614665
-1,70.0,150.0,HG 70-150Hz,131,hg,0.002100211203439317,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,132,hg,0.00208982561982894,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,133,hg,0.0025866998968724153,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,134,hg,0.002134658353749281,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,135,hg,0.0022608702171316103,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,136,hg,0.0024884393878505696,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,137,hg,0.002790295839192894,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,138,hg,0.0022653646032271264,0.00017801513128614665,0.00021802311907280852,0.00017801513128614665
-1,70.0,150.0,HG 70-150Hz,139,hg,0.0028881330141536203,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,140,hg,0.0020814618064819764,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,141,hg,0.0018732100948334496,0.00026702269692921996,0.00021802311907280852,0.00026702269692921996
-1,70.0,150.0,HG 70-150Hz,142,hg,0.001530806089611133,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,143,hg,0.0014716685851825643,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,144,hg,0.0019749363038106403,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,145,hg,0.0017559312312332522,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,146,hg,0.0020514111594989014,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,147,hg,0.002600520000030016,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,148,hg,0.009809401435709504,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,149,hg,0.010680908232829144,-8.106046156782786e-05,0.00028105796179987355,0.0
-1,70.0,150.0,HG 70-150Hz,150,hg,0.007899499042859599,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,151,hg,0.00810558226696036,0.00026702269692921996,0.00021802311907280852,0.00026702269692921996
-1,70.0,150.0,HG 70-150Hz,152,hg,0.005420224992384802,8.900756564307332e-05,0.00017801513128614665,8.900756564307332e-05
-1,70.0,150.0,HG 70-150Hz,153,hg,0.004223126743577085,0.00017801513128614665,0.00021802311907280852,0.00017801513128614665
-1,70.0,150.0,HG 70-150Hz,154,hg,0.005097287357487417,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,155,hg,0.005535805495370552,0.00031907819248647715,0.0002622540501489516,0.00031907819248647715
-1,70.0,150.0,HG 70-150Hz,156,hg,0.005595002270372676,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,157,hg,0.0030232033689731016,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,158,hg,0.0019844484394060335,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,159,hg,0.002334445201581244,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,160,hg,0.002769788032567418,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,161,hg,0.002415021889846843,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,162,hg,0.002733718369919702,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,163,hg,0.0023799452839136743,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,164,hg,0.0030458006005767407,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,165,hg,0.0034260508058370463,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,166,hg,0.005361458671915423,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,167,hg,0.002666610852284081,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,168,hg,0.0026875875596260408,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,169,hg,0.0034010908484115297,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,170,hg,0.004029142945533668,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,171,hg,0.006736178251948542,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,172,hg,0.006047065517878244,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,173,hg,0.004564668288871481,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,174,hg,0.002863106473234293,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,175,hg,0.0017749361933803018,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,176,hg,0.0022362294601107596,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,177,hg,0.002603043112247594,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,178,hg,0.002713673307121298,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,179,hg,0.002439061168028844,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,180,hg,0.002634575049473158,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,181,hg,0.003961052582904186,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,182,hg,0.004167225433326849,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,183,hg,0.003984854273946532,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,184,hg,0.0027957992992642604,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,185,hg,0.0022341098005197128,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,186,hg,0.0029114190766074883,-0.00039682539682546204,0.00025978320266193837,0.0
-1,70.0,150.0,HG 70-150Hz,187,hg,0.002782818777807335,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,188,hg,0.002528344317362909,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,189,hg,0.0021541003840800915,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,190,hg,0.002431176749514927,0.00022251891410768332,0.00022251891410768332,0.00022251891410768332
-1,70.0,150.0,HG 70-150Hz,191,hg,0.002256341199064801,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,192,hg,0.0034873589041863186,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,193,hg,0.004325390792066196,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,194,hg,0.004930068812648012,-0.00039682539682546204,0.00025978320266193837,0.0
-1,70.0,150.0,HG 70-150Hz,195,hg,0.005900035767866355,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,196,hg,0.0036744593142408887,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,197,hg,0.002863631933183371,0.0,0.0,0.0
