condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
picture,-1,70.0,150.0,HG 70-150Hz,15,hg,-0.016676997815607445,0.0003837196762106961,0.13299996314787627,-0.015071044402077865,-0.01789252964760232,-0.06994724813846241,-0.05230820886359876,-0.03744151234832914,-0.04105010324829381,-0.024769823965708565,0.13507589698303135,-0.00307967060048835,-0.025567331461040364,0.07764539793875057,0.013323882166954628,0.011776446877466401,-0.06740083629908057,0.0436712125635635
picture,-1,70.0,150.0,HG 70-150Hz,16,hg,-0.03947457466448208,-0.025928989898365368,0.10439217173757122,-0.033130688550917914,-0.02405881006919595,-0.04838101713826461,-0.08334306157358562,-0.007507149475374958,-0.06175758472720551,-0.009236995268863136,0.1402856200527153,-0.015518650893762255,-0.03683211833613395,0.09907706595111873,0.04433694267992513,0.008894812154533437,-0.011816971979712288,0.04670430736186632
picture,-1,70.0,150.0,HG 70-150Hz,17,hg,-0.03399418077066723,0.039520400714642905,-0.04279776742698514,0.01989312193548166,-0.04012105107667451,-0.029559406019440442,-0.11423950446597687,0.03883908010377489,-0.014554359787587392,-0.10333037284993295,0.08883245575931409,0.01390087821226737,-0.013183574839795006,0.1064480856130985,0.0029475668447182953,0.043974320564337865,0.037424307489423866,0.04609179026318347
picture,-1,70.0,150.0,HG 70-150Hz,18,hg,-0.023360317083422705,0.03440619979342651,-0.15111855523253817,0.06171831063266593,-0.0006032407870517908,-0.03714324890718105,-0.08336287361104018,0.018338635024795817,0.04269976720664103,-0.10844576997771868,-0.011434686385698951,0.0586168174093341,-0.006732154802209373,0.08324331191974331,0.000738925158770507,0.032672594008070203,0.08976628563341314,0.04967068785727774
picture,-1,70.0,150.0,HG 70-150Hz,19,hg,0.006887501140103463,-0.009368856215090926,-0.10643380148967167,0.038206302802042284,-0.02193582945326117,-0.0559204226152187,-0.05499032672456914,0.011621615935969956,0.06002944949864289,0.054905066845403167,-0.046050972309850155,0.06631482755235367,0.001138849077677917,0.04189106841870283,-0.035330587471120056,-0.036956645939772034,0.08599276094765752,0.0431749932021828
picture,-1,70.0,150.0,HG 70-150Hz,20,hg,0.014185655920775387,0.012641126403953928,-0.0637611161608204,-0.012989184243550366,-0.018755872371531614,-0.017378528470997016,-0.013289306099459709,-0.011247964122075512,0.06383920834654137,0.0941644319751461,-0.02895826011178668,0.058716899504395355,-0.020901309694153658,-0.002993856826600746,-0.04592034305610297,-0.06561968318907224,0.05826810219533921,0.03550769698190013
picture,-1,70.0,150.0,HG 70-150Hz,21,hg,0.01659757282257705,-0.0059303384749982814,-0.020949387900783656,-0.0037357326643650958,0.016802348445741837,0.024630518859805058,-0.04690798815615073,-0.0017233225554877545,0.03246164035810771,0.008403600020089531,0.008346849522652277,0.04633894782276174,-0.009094621379567491,-0.03987077996716765,-0.023351272122654476,-0.026549563610781198,0.024531528980221436,0.02095447139199488
picture,-1,70.0,150.0,HG 70-150Hz,22,hg,0.039052105324134764,-0.02767467989865329,0.006721710178996519,0.012701585898394038,-0.024202597356119192,0.03766390533463865,-0.032144656990535966,-0.0317755609317802,-0.0037289943211458597,-0.041505309664583705,0.03899856490197553,0.04766905332469389,-0.020852060297010738,0.03765477590481133,0.007081481996854906,-0.036184344673455666,-0.009474978731214643,0.026769786219352876
picture,-1,70.0,150.0,HG 70-150Hz,23,hg,0.04653146573020806,-0.07382327325631773,0.002713924864123367,-0.040784327056356706,-0.04303751235142883,0.0500734749321687,0.021819572875798922,-0.022819920789126796,0.01974178744158559,-0.0378794125336226,0.08844350098784479,0.10166361845013448,-0.056693340081484904,0.0177666393804508,0.028192286243314366,-0.07300060267439348,-0.028907882162897545,0.04434662010654457
picture,-1,70.0,150.0,HG 70-150Hz,24,hg,0.05244281653325577,-0.05196217836169111,0.05806819648125206,-0.019590981098689363,-0.05574805140364844,0.053630315947492374,-0.02788666541706165,0.006529183357443838,0.0008768049188556992,-0.1235566566972628,0.10962068845740365,0.09053282277100341,-0.1054635659129293,0.022149836390894,0.07870250340438753,-0.045702923071166184,-0.0426421462995394,0.05559449038376333
picture,-1,70.0,150.0,HG 70-150Hz,25,hg,0.02541205952881388,0.042419021866500956,-0.012926406423004522,-0.0194304832615242,-0.05839271810446742,0.04476788510999903,-0.04262722995498486,-0.00011782247619923412,0.009570796995976258,-0.12953352963914788,0.10164806219745079,0.09910766830019523,-0.04149260625288845,0.016748787907271568,0.042922550017072895,-0.04564744385780218,-0.032428591953261504,0.04501139199097417
picture,-1,70.0,150.0,HG 70-150Hz,26,hg,0.0011576305189275337,0.048804990007971866,-0.06594969782720059,-0.06095752707991294,-0.04437136089657538,0.0664200625813387,0.02306767152231118,-0.0034137535287736233,0.07287814158559129,-0.03869778663418682,0.034372590694261136,0.10122352014050358,-0.01749083697981302,-0.03616030714210445,-0.03627677627389268,-0.041812984447644794,-0.0027935762408004892,0.04093230671187118
picture,-1,70.0,150.0,HG 70-150Hz,27,hg,6.562558593865019e-05,-0.08486071847455216,-0.04149451467589317,-0.06131651135044237,-0.01839218813008267,0.04596533592566612,0.0015571296519950918,0.03841870593744336,0.07828872601043466,0.052652903717033156,0.015722043207976783,0.06761227992954348,-0.010578761942752639,-0.05403234294299974,0.0067722161374912555,-0.07800233790594598,0.041622409319146146,0.04102086769678455
picture,-1,70.0,150.0,HG 70-150Hz,28,hg,-0.039074179084194076,-0.04617786219642482,-0.06734081119956446,-0.008726017271487006,-0.03169252829548128,0.034209979376404784,-0.05510620274441283,0.07543757049029642,0.09545541610062583,0.1052732642728623,0.002093025801949674,0.03282109863630349,-0.05889976377284145,-0.06482912026920078,-0.0008969963485229225,-0.0006968384899208935,0.02814996499360777,0.04393415525553533
picture,-1,70.0,150.0,HG 70-150Hz,29,hg,-0.060978445960985485,0.008728545913955112,0.13225880539141394,-0.02639231343588799,-0.056671841357225444,0.05296532617292779,-0.09905730816041694,0.06036025068016319,0.08408588306148426,0.09231661268788192,-0.04455099887278543,-0.03884981674173282,0.009613043056052243,0.011758126305387091,0.013178035098055539,-0.08653319134683493,-0.05223071249145181,0.05473701510203777
reading,-1,70.0,150.0,HG 70-150Hz,0,hg,0.1547238018918291,0.05370585380581901,-0.07184673800413371,-0.04632767036551966,-0.07152897483071187,-0.06691314703591009,-0.012298191631573776,0.0425555789828375,0.01587068729731145,0.052125655528932315,-0.03632198853092766,-0.04916752920153402,0.04307594874660024,-0.015391502686361616,-0.04101678045109752,-0.01940804860157067,0.0681630450860105,0.05061418486345179
reading,-1,70.0,150.0,HG 70-150Hz,1,hg,0.24684169253064742,0.009527735243746458,-0.003673015672257693,-0.035381642463606804,-0.0613603463489933,-0.04372866061664957,-0.01799823952898873,0.011869460737109466,-0.0177694138063206,-0.006176166170428078,-0.04439737900163264,-0.027137638077924426,0.15081993624302717,0.01574078911142909,-0.06910891991781279,-0.09802513024061998,-0.010043062020725389,0.05115289574893644
reading,-1,70.0,150.0,HG 70-150Hz,2,hg,0.1198633397680217,-0.007159295775415031,0.005217677972429002,0.01921895291811327,0.012241692908071606,-0.016415154286160003,-0.0501491968407717,0.027469807159033417,-0.010135371060985148,0.025292522260934702,-0.08168035974661392,0.028066446840389125,0.02997073121197313,-0.07557919952174032,0.0133631851842429,-0.031049543931793537,-0.008536235059729287,0.033024041908612814
reading,-1,70.0,150.0,HG 70-150Hz,3,hg,0.031214190696382448,0.08657747977262392,0.06782448269989835,-0.0007778942288835174,0.01944540931872476,-0.03444506503084207,-0.06659731178944386,0.04215713778776107,-0.016409816563488094,0.016665452483348536,-0.07697607877025603,-0.0033716930622196906,0.010914870790406192,-0.04598989077725546,0.032487721225236216,-0.04586834127330127,-0.016850653278691726,0.036151381738162555
reading,-1,70.0,150.0,HG 70-150Hz,4,hg,-0.016938090392666513,0.08672825710211356,-0.025246462163194792,0.00527299800237211,-0.009714533771479125,-0.04788932432025516,0.0408882636805192,0.02240605899732314,-0.012143712393207795,0.07195835953103184,-0.08274726214435488,0.005552928919666353,0.010796529522373581,-0.04934557827204796,-0.01628344293318816,-0.014001314438218001,0.03070632507321277,0.0322717318621897
reading,-1,70.0,150.0,HG 70-150Hz,5,hg,0.0007816793121069046,0.05943562611135148,-0.06211652002350028,0.006841730758422581,0.0011960038355344025,-0.001998637678526992,0.014669673556611165,0.02970809283095706,0.03193482641187209,0.058848880644360405,-0.0928989113293663,0.007901753982153804,-0.025939740420829333,-0.025396937608089348,-0.05372917378877879,0.01587080889918698,0.03489084450653401,0.03083293186459894
reading,-1,70.0,150.0,HG 70-150Hz,6,hg,0.005977548873152139,0.02203173207768612,-0.10528116904019282,-0.0019269287589004356,0.025266260044066437,0.0025783234713171567,0.08037837012825381,0.02979279444159012,0.026768494578053633,-0.030465597164555713,-0.06289460694646513,-0.003628913826054335,-0.02020805191383153,-0.00042106170193644026,-0.02571345539250404,0.005821660368951946,0.0519246007613693,0.029475268793463596
