sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
192,EL035,picture,LM,PHG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_PHG_R12_TN.npy,0.027829457364341,2.5839793281653743e-05,True,7.956398,1.0540552,1,0.2813693,PHGR12,EL035,PHGR12,R,65.32276916503906,-19.063329696655277,-21.849340438842773,0.0
193,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R2_TN.npy,0.0281653746770025,0.0009302325581395,True,5.1230035,1.4750069,1,0.28188452,TTGR2,EL035,TTGR2,R,45.675331115722656,-17.692480087280273,-1.7743775844573977,0.0
194,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R3_TN.npy,0.0230232558139534,0.0016537467700258,True,5.3015614,1.3637447,1,0.30135313,TTGR3,,,,,,,
195,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R4_TN.npy,0.0413953488372093,0.0035658914728682,True,5.126002,1.3709512,1,0.3143069,TTGR4,EL035,TTGR4,R,55.692649841308594,-14.341768264770508,-8.886629104614258,0.0
196,EL035,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L10_TN.npy,0.0221963824289405,0.0007493540051679,True,7.1474094,-0.6936899,1,0.12627219,AHL10,EL035,AHL10,L,-65.72213745117188,-25.059600830078125,-19.176624298095703,0.0
197,EL035,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L11_TN.npy,0.0218346253229974,0.0020155038759689,True,7.069564,-0.69792026,1,0.07950715,AHL11,EL035,AHL11,L,-67.84253692626953,-26.14803695678711,-17.021060943603516,0.0
198,EL035,reading,LM,aI,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aI_R5_TN.npy,0.0394056847545219,0.0002067183462532,True,7.5047874,1.1380008,1,0.24548583,AIR5,,,,,,,
199,EL035,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R4_TN.npy,0.0314987080103359,0.0003359173126614,True,4.6801696,1.1780808,1,0.2150735,TTGR4,EL035,TTGR4,R,55.692649841308594,-14.341768264770508,-8.886629104614258,0.0
200,EL035,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R5_TN.npy,0.020594315245478,0.001188630490956,True,4.912956,1.0996951,1,0.20776126,TTGR5,EL035,TTGR5,R,57.7373275756836,-13.593462944030762,-7.418370246887207,0.0
201,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L11_TN.npy,0.0871059431524547,0.0004392764857881,True,5.3948107,3.657821,1,0.298307,AHL11,EL040,AHL11,L,-64.82657623291016,-12.685575485229492,-19.822126388549805,0.0
202,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L12_TN.npy,0.1039793281653746,0.0010594315245478,True,5.23229,3.8668544,1,0.28441057,AHL12,EL040,AHL12,L,-64.8787841796875,-13.222089767456056,-18.716711044311523,0.0
203,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L7_TN.npy,0.0333074935400516,0.0004392764857881,True,6.200488,3.30312,1,0.32456097,AHL7,EL040,AHL7,L,-54.9611930847168,-6.823599338531494,-21.60595321655273,0.0
204,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L8_TN.npy,0.0321188630490956,0.0002583979328165,True,6.267878,3.3546722,1,0.32687485,AHL8,EL040,AHL8,L,-57.0595703125,-6.624081611633301,-21.127552032470703,0.0
205,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L9_TN.npy,0.0455297157622739,0.0003617571059431,True,6.036168,3.401808,1,0.31671414,AHL9,EL040,AHL9,L,-59.94171905517578,-6.489377021789551,-20.51593399047852,0.0
206,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R13_TN.npy,0.0482428940568475,0.0082945736434108,True,3.1800597,4.1567307,1,0.14757921,AHR13,EL040,AHR13,R,64.07130432128906,-24.90435218811035,-19.98405647277832,0.0
207,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R6_TN.npy,0.0225064599483204,0.0004909560723514,True,6.2834992,3.273565,1,0.29515514,AHR6,EL040,AHR6,R,42.789039611816406,-17.808488845825195,-25.696420669555664,0.0
208,EL040,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R7_TN.npy,0.0244961240310077,0.0008010335917312,True,6.2162843,3.2620926,1,0.31553608,AHR7,EL040,AHR7,R,42.912384033203125,-18.520187377929688,-25.007741928100582,0.0
209,EL040,audio,LM,FP,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_FP_R1_TN.npy,0.0231782945736434,0.0025581395348837,True,7.036489,-0.3197024,1,0.22175972,FPR1,EL040,FPR1,R,14.86203956604004,62.7807846069336,-14.179285049438477,0.0
210,EL040,audio,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_iNH_R17_TN.npy,0.0209302325581395,0.0004651162790697,True,6.348797,3.25589,1,0.31299478,INHR17,EL040,INHR17,R,38.52846145629883,-86.81815338134766,1.504557967185974,0.0
211,EL040,audio,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_iNH_R18_TN.npy,0.0455038759689922,0.0003617571059431,True,6.070449,3.462769,1,0.33103105,INHR18,EL040,INHR18,R,46.9362907409668,-83.5630111694336,-0.2458759993314743,0.0
212,EL040,audio,LM,OF,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_OF_R1_TN.npy,0.0207235142118863,0.0006976744186046,True,6.3167496,3.1806927,1,0.29415733,OFR1,EL040,OFR1,R,2.084831953048706,25.169002532958984,-20.051708221435547,0.0
213,EL040,audio,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_pH_R11_TN.npy,0.0296382428940568,0.0004134366925064,True,6.082702,3.3952856,1,0.29554233,PHR11,EL040,PHR11,R,60.62036895751953,-45.89048004150391,-13.611320495605469,0.0
214,EL040,audio,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_pH_R12_TN.npy,0.0520155038759689,0.0009302325581395,True,5.814108,3.6740518,1,0.3052655,PHR12,EL040,PHR12,R,61.48543167114258,-43.8899040222168,-10.786837577819824,0.0
215,EL040,audio,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_pH_R13_TN.npy,0.1127390180878553,0.0002067183462532,True,5.4555755,3.925562,1,0.304756,PHR13,EL040,PHR13,R,62.62736129760742,-43.62457275390625,-10.39245891571045,0.0
216,EL040,audio,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_pH_R14_TN.npy,0.2061240310077519,0.0034883720930232,True,5.218575,4.0408134,1,0.241814,PHR14,EL040,PHR14,R,64.0730209350586,-44.29775238037109,-9.288436889648438,0.0
217,EL040,audio,LM,PHG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_PHG_R12_TN.npy,0.0290697674418604,0.0019638242894056,True,3.2601593,4.1524615,1,0.2113057,PHGR12,EL040,PHGR12,R,68.61930084228516,-30.078540802001957,-15.165061950683594,0.0
218,EL040,audio,LM,pPVH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_pPVH_L16_TN.npy,0.0539276485788113,0.0006201550387596,True,5.7453027,3.1763284,1,0.30364674,PPVHL16,EL040,PPVHL16,L,-28.632299423217773,-87.93877410888672,0.806865394115448,0.0
219,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R10_TN.npy,0.0774935400516795,0.0011369509043927,True,5.2884464,3.8774126,1,0.26858,STGR10,EL040,STGR10,R,68.71378326416016,-27.660619735717773,-0.1226280108094215,0.0
220,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R3_TN.npy,0.0490180878552971,0.0003100775193798,True,6.49989,1.6738622,1,0.29777816,STGR3,EL040,STGR3,R,40.14472579956055,-23.360979080200195,2.0806102752685547,0.0
221,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R4_TN.npy,0.0440051679586563,0.0001291989664082,True,6.4296784,1.6039412,1,0.2839261,STGR4,EL040,STGR4,R,46.88711166381836,-30.86954689025879,-2.5921435356140137,0.0
222,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R5_TN.npy,0.0381395348837209,0.0005426356589147,True,6.3984046,1.6596601,1,0.28602803,STGR5,EL040,STGR5,R,48.07583618164063,-30.71766662597656,-2.07373571395874,0.0
223,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R6_TN.npy,0.0322480620155038,0.0005426356589147,True,6.326371,1.7370104,1,0.28135777,STGR6,EL040,STGR6,R,49.77073287963867,-30.437328338623047,-2.01676607131958,0.0
224,EL040,audio,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_STG_R7_TN.npy,0.0295348837209302,0.0006976744186046,True,6.378301,1.7927424,1,0.29731828,STGR7,EL040,STGR7,R,55.69279098510742,-28.980154037475582,-1.9507501125335691,0.0
225,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_L11_TN.npy,0.0977002583979328,0.0004392764857881,True,4.412244,3.6593611,1,0.31149468,AHL11,EL040,AHL11,L,-64.82657623291016,-12.685575485229492,-19.822126388549805,0.0
226,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_L12_TN.npy,0.1312919896640826,0.0008785529715762,True,4.896757,3.8778937,1,0.3100001,AHL12,EL040,AHL12,L,-64.8787841796875,-13.222089767456056,-18.716711044311523,0.0
227,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_L7_TN.npy,0.0229457364341085,0.0003617571059431,True,4.401111,3.3866448,1,0.27280918,AHL7,EL040,AHL7,L,-54.9611930847168,-6.823599338531494,-21.60595321655273,0.0
228,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_L8_TN.npy,0.0272868217054263,0.0002583979328165,True,4.199316,3.3795693,1,0.25713053,AHL8,EL040,AHL8,L,-57.0595703125,-6.624081611633301,-21.127552032470703,0.0
229,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_L9_TN.npy,0.0402842377260981,0.0008527131782945,True,4.234309,3.476862,1,0.26614785,AHL9,EL040,AHL9,L,-59.94171905517578,-6.489377021789551,-20.51593399047852,0.0
230,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_R12_TN.npy,0.033875968992248,0.0001550387596899,True,4.188267,3.4705222,1,0.26767066,AHR12,EL040,AHR12,R,60.61455154418945,-28.639806747436523,-19.05141830444336,0.0
231,EL040,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_aH_R13_TN.npy,0.0731782945736434,0.0013953488372093,True,4.0030165,3.7018914,1,0.23871283,AHR13,EL040,AHR13,R,64.07130432128906,-24.90435218811035,-19.98405647277832,0.0
232,EL040,picture,LM,FP,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_FP_R1_TN.npy,0.0216020671834625,0.0011111111111111,True,7.018967,-0.70282584,1,0.15611006,FPR1,EL040,FPR1,R,14.86203956604004,62.7807846069336,-14.179285049438477,0.0
233,EL040,picture,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_iNH_R17_TN.npy,0.054625322997416,0.0007493540051679,True,7.9435267,1.5014881,1,0.3021895,INHR17,EL040,INHR17,R,38.52846145629883,-86.81815338134766,1.504557967185974,0.0
234,EL040,picture,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_iNH_R18_TN.npy,0.0743669250645994,0.0017054263565891,True,7.8629913,1.6679082,1,0.29412878,INHR18,EL040,INHR18,R,46.9362907409668,-83.5630111694336,-0.2458759993314743,0.0
235,EL040,picture,LM,iPVH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_iPVH_R2_TN.npy,0.0210594315245478,0.0003875968992248,True,6.8980904,0.6967146,1,0.24744716,IPVHR2,EL040,IPVHR2,R,44.94135284423828,-45.272216796875,-16.820972442626953,0.0
236,EL040,picture,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_pH_R12_TN.npy,0.0278036175710594,0.0025839793281653,True,4.0982857,3.6587474,1,0.20222217,PHR12,EL040,PHR12,R,61.48543167114258,-43.8899040222168,-10.786837577819824,0.0
237,EL040,picture,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_pH_R13_TN.npy,0.0589147286821705,0.0012919896640826,True,4.0147505,3.678455,1,0.2219902,PHR13,EL040,PHR13,R,62.62736129760742,-43.62457275390625,-10.39245891571045,0.0
238,EL040,picture,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_pH_R14_TN.npy,0.1254521963824289,0.007906976744186,True,4.097685,3.76915,1,0.18611693,PHR14,EL040,PHR14,R,64.0730209350586,-44.29775238037109,-9.288436889648438,0.0
239,EL040,picture,LM,PHG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_PHG_R12_TN.npy,0.0331007751937984,0.0019638242894056,True,4.039108,3.6878583,1,0.20312728,PHGR12,EL040,PHGR12,R,68.61930084228516,-30.078540802001957,-15.165061950683594,0.0
240,EL040,picture,LM,pPVH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_pPVH_L16_TN.npy,0.0654780361757105,0.0003100775193798,True,4.9631147,3.3144474,1,0.28275988,PPVHL16,EL040,PPVHL16,L,-28.632299423217773,-87.93877410888672,0.806865394115448,0.0
241,EL040,picture,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\picture\EL040_picture_WM_ERSP_STG_R10_TN.npy,0.0390439276485788,0.007312661498708,True,4.0441394,3.6629941,1,0.09539709,STGR10,EL040,STGR10,R,68.71378326416016,-27.660619735717773,-0.1226280108094215,0.0
242,EL040,reading,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_A_R12_TN.npy,0.0064599483204134,0.0475710594315245,True,-2.4864662,1.5627805,0,0.13498875,AR12,EL040,AR12,R,53.38658905029297,12.813291549682615,-21.11351776123047,0.0
243,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_L11_TN.npy,0.1101291989664082,0.0008527131782945,True,3.8529367,3.5598788,1,0.25546667,AHL11,EL040,AHL11,L,-64.82657623291016,-12.685575485229492,-19.822126388549805,0.0
244,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_L12_TN.npy,0.1482170542635658,0.0008785529715762,True,3.9749508,3.5947864,1,0.23607159,AHL12,EL040,AHL12,L,-64.8787841796875,-13.222089767456056,-18.716711044311523,0.0
245,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_L7_TN.npy,0.0283204134366925,0.0003617571059431,True,3.817736,3.2879384,1,0.28495204,AHL7,EL040,AHL7,L,-54.9611930847168,-6.823599338531494,-21.60595321655273,0.0
246,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_L8_TN.npy,0.0366925064599483,0.0004134366925064,True,3.8557038,3.3389208,1,0.28941238,AHL8,EL040,AHL8,L,-57.0595703125,-6.624081611633301,-21.127552032470703,0.0
247,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_L9_TN.npy,0.0252454780361757,0.0003875968992248,True,3.7002926,3.3607156,1,0.2567899,AHL9,EL040,AHL9,L,-59.94171905517578,-6.489377021789551,-20.51593399047852,0.0
248,EL040,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_aH_R13_TN.npy,0.015219638242894,0.0436950904392764,True,-0.04589712,2.787514,1,-0.12603861,AHR13,EL040,AHR13,R,64.07130432128906,-24.90435218811035,-19.98405647277832,0.0
249,EL040,reading,LM,FP,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_FP_R1_TN.npy,0.0217312661498708,0.0013436692506459,True,6.7872496,0.050393984,1,0.24006096,FPR1,EL040,FPR1,R,14.86203956604004,62.7807846069336,-14.179285049438477,0.0
250,EL040,reading,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_iNH_R17_TN.npy,0.0289147286821705,0.0008010335917312,True,3.4802961,3.6795712,1,0.27407065,INHR17,EL040,INHR17,R,38.52846145629883,-86.81815338134766,1.504557967185974,0.0
251,EL040,reading,LM,iNH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_iNH_R18_TN.npy,0.0601808785529715,0.0016795865633074,True,3.6649613,3.7240942,1,0.22128774,INHR18,EL040,INHR18,R,46.9362907409668,-83.5630111694336,-0.2458759993314743,0.0
